coupe,num coupe,dimensions,voxel,labels
coronal,153,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23311), (2, 1366), (3, 1889), (4, 71), (7, 176), (8, 599), (10, 84), (15, 127), (16, 449), (17, 39), (41, 1303), (42, 1940), (43, 66), (46, 183), (47, 643), (49, 35), (53, 46), (73, 441)]"
coronal,154,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23264), (2, 1360), (3, 1889), (4, 73), (7, 200), (8, 665), (10, 47), (15, 153), (16, 307), (17, 46), (41, 1291), (42, 1967), (43, 74), (46, 202), (47, 684), (49, 2), (53, 74), (73, 470)]"
coronal,155,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23274), (2, 1343), (3, 1927), (4, 81), (7, 224), (8, 766), (10, 7), (15, 128), (16, 94), (17, 67), (41, 1297), (42, 1939), (43, 101), (46, 227), (47, 771), (53, 67), (73, 455)]"
coronal,156,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23237), (2, 1298), (3, 1972), (4, 89), (7, 239), (8, 833), (15, 110), (16, 13), (17, 73), (41, 1272), (42, 1942), (43, 108), (46, 241), (47, 878), (53, 57), (73, 406)]"
coronal,157,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23197), (2, 1264), (3, 1963), (4, 107), (7, 249), (8, 886), (15, 80), (16, 1), (17, 65), (41, 1321), (42, 1907), (43, 115), (46, 264), (47, 916), (53, 23), (73, 410)]"
coronal,158,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23184), (2, 1286), (3, 1956), (4, 120), (7, 268), (8, 931), (15, 68), (17, 37), (41, 1318), (42, 1922), (43, 123), (46, 267), (47, 949), (53, 3), (73, 336)]"
coronal,159,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23152), (2, 1307), (3, 1944), (4, 117), (7, 274), (8, 961), (15, 59), (17, 6), (41, 1286), (42, 1916), (43, 120), (46, 278), (47, 970), (73, 378)]"
coronal,160,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23151), (2, 1284), (3, 1947), (4, 117), (7, 279), (8, 975), (15, 38), (41, 1287), (42, 1938), (43, 110), (46, 275), (47, 1002), (73, 365)]"
coronal,161,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23158), (2, 1262), (3, 1957), (4, 105), (7, 287), (8, 1005), (15, 25), (41, 1185), (42, 2018), (43, 93), (46, 288), (47, 1010), (73, 375)]"
coronal,162,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23161), (2, 1254), (3, 1968), (4, 103), (7, 296), (8, 1011), (15, 18), (41, 1170), (42, 2033), (43, 83), (46, 286), (47, 1027), (73, 358)]"
coronal,163,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23189), (2, 1203), (3, 2012), (4, 94), (7, 288), (8, 1057), (15, 7), (41, 1144), (42, 2037), (43, 68), (46, 278), (47, 1043), (73, 348)]"
coronal,164,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23223), (2, 1166), (3, 1987), (4, 87), (7, 296), (8, 1060), (41, 1135), (42, 2034), (43, 54), (46, 277), (47, 1061), (73, 388)]"
coronal,165,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23265), (2, 1152), (3, 1998), (4, 84), (7, 287), (8, 1077), (41, 1134), (42, 2019), (43, 36), (46, 277), (47, 1064), (73, 375)]"
coronal,166,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23321), (2, 1127), (3, 2023), (4, 76), (7, 285), (8, 1069), (41, 1096), (42, 2056), (43, 24), (46, 272), (47, 1069), (73, 350)]"
coronal,167,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23406), (2, 1130), (3, 1973), (4, 66), (7, 279), (8, 1085), (41, 1095), (42, 2037), (43, 13), (46, 265), (47, 1067), (73, 352)]"
coronal,168,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23468), (2, 1123), (3, 1977), (4, 48), (7, 264), (8, 1084), (41, 1053), (42, 2054), (43, 3), (46, 245), (47, 1086), (73, 363)]"
coronal,169,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23565), (2, 1091), (3, 1991), (4, 37), (7, 250), (8, 1086), (41, 1023), (42, 2054), (46, 231), (47, 1090), (73, 350)]"
coronal,170,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23645), (2, 1064), (3, 2022), (4, 28), (7, 236), (8, 1076), (41, 971), (42, 2067), (46, 217), (47, 1068), (73, 374)]"
coronal,171,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23731), (2, 1013), (3, 2072), (4, 21), (7, 221), (8, 1062), (41, 907), (42, 2096), (46, 193), (47, 1073), (73, 379)]"
coronal,172,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23831), (2, 1000), (3, 2065), (4, 12), (7, 211), (8, 1071), (41, 885), (42, 2071), (46, 180), (47, 1071), (73, 371)]"
coronal,173,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23930), (2, 964), (3, 2073), (4, 8), (7, 187), (8, 1063), (41, 835), (42, 2074), (46, 169), (47, 1081), (73, 384)]"
coronal,174,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24036), (2, 931), (3, 2083), (4, 3), (7, 175), (8, 1067), (41, 808), (42, 2056), (46, 147), (47, 1078), (73, 384)]"
coronal,175,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24129), (2, 920), (3, 2065), (7, 151), (8, 1065), (41, 798), (42, 2054), (46, 137), (47, 1060), (73, 389)]"
coronal,176,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24260), (2, 863), (3, 2047), (7, 126), (8, 1086), (41, 802), (42, 2019), (46, 123), (47, 1038), (73, 404)]"
coronal,177,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24411), (2, 840), (3, 2052), (7, 113), (8, 1069), (41, 806), (42, 1952), (46, 109), (47, 1036), (73, 380)]"
coronal,178,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24539), (2, 818), (3, 2030), (7, 89), (8, 1072), (41, 803), (42, 1903), (46, 96), (47, 1030), (73, 388)]"
coronal,179,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24685), (2, 809), (3, 2042), (7, 57), (8, 1063), (41, 797), (42, 1861), (46, 71), (47, 1030), (73, 353)]"
coronal,180,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24837), (2, 806), (3, 1988), (7, 59), (8, 1025), (41, 798), (42, 1799), (46, 61), (47, 1010), (73, 385)]"
coronal,181,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24962), (2, 807), (3, 1979), (7, 24), (8, 1028), (41, 820), (42, 1761), (46, 43), (47, 987), (73, 357)]"
coronal,182,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25110), (2, 798), (3, 1948), (7, 10), (8, 1017), (41, 797), (42, 1760), (46, 27), (47, 968), (73, 333)]"
coronal,183,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25288), (2, 773), (3, 1895), (7, 1), (8, 980), (41, 742), (42, 1746), (46, 12), (47, 942), (73, 389)]"
coronal,184,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25452), (2, 780), (3, 1869), (8, 943), (41, 708), (42, 1757), (46, 2), (47, 899), (73, 358)]"
coronal,185,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25618), (2, 750), (3, 1824), (8, 910), (41, 666), (42, 1768), (46, 1), (47, 871), (73, 360)]"
coronal,186,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25793), (2, 723), (3, 1818), (8, 859), (41, 655), (42, 1742), (47, 833), (73, 345)]"
coronal,187,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25963), (2, 690), (3, 1811), (8, 816), (41, 651), (42, 1732), (47, 789), (73, 316)]"
coronal,188,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26140), (2, 662), (3, 1811), (8, 775), (41, 640), (42, 1697), (47, 722), (73, 321)]"
coronal,189,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26324), (2, 669), (3, 1784), (8, 725), (41, 639), (42, 1678), (47, 653), (73, 296)]"
coronal,190,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26516), (2, 689), (3, 1729), (8, 660), (41, 654), (42, 1637), (47, 606), (73, 277)]"
coronal,191,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26718), (2, 667), (3, 1712), (8, 588), (41, 650), (42, 1587), (47, 544), (73, 302)]"
coronal,192,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26951), (2, 652), (3, 1700), (8, 535), (41, 650), (42, 1537), (47, 480), (73, 263)]"
coronal,193,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27150), (2, 611), (3, 1695), (8, 476), (41, 613), (42, 1507), (47, 435), (73, 281)]"
coronal,194,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27341), (2, 566), (3, 1703), (8, 424), (41, 592), (42, 1473), (47, 400), (73, 269)]"
coronal,195,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27573), (2, 572), (3, 1617), (8, 389), (41, 565), (42, 1464), (47, 334), (73, 254)]"
coronal,196,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27788), (2, 537), (3, 1600), (8, 330), (41, 513), (42, 1442), (47, 275), (73, 283)]"
coronal,197,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28045), (2, 531), (3, 1550), (8, 267), (41, 465), (42, 1393), (47, 231), (73, 286)]"
coronal,198,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28287), (2, 485), (3, 1544), (8, 205), (41, 421), (42, 1383), (47, 178), (73, 265)]"
coronal,199,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28530), (2, 428), (3, 1566), (8, 150), (41, 399), (42, 1350), (47, 117), (73, 228)]"
coronal,200,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28806), (2, 404), (3, 1498), (8, 68), (41, 365), (42, 1299), (47, 53), (73, 275)]"
coronal,201,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29108), (2, 366), (3, 1441), (8, 15), (41, 311), (42, 1267), (47, 21), (73, 239)]"
coronal,202,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29323), (2, 317), (3, 1392), (41, 302), (42, 1215), (47, 9), (73, 210)]"
coronal,203,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29566), (2, 284), (3, 1319), (41, 262), (42, 1134), (73, 203)]"
coronal,204,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29726), (2, 270), (3, 1280), (41, 239), (42, 1083), (73, 170)]"
coronal,205,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29928), (2, 229), (3, 1216), (41, 173), (42, 1047), (73, 175)]"
coronal,206,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30094), (2, 188), (3, 1172), (41, 140), (42, 1007), (73, 167)]"
coronal,207,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30294), (2, 152), (3, 1117), (41, 107), (42, 947), (73, 151)]"
coronal,208,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30495), (2, 104), (3, 1062), (41, 56), (42, 893), (73, 158)]"
coronal,209,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30712), (2, 64), (3, 1011), (41, 39), (42, 804), (73, 138)]"
coronal,210,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30961), (2, 34), (3, 920), (41, 11), (42, 751), (73, 91)]"
coronal,211,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31172), (2, 12), (3, 838), (41, 7), (42, 650), (73, 89)]"
coronal,212,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31436), (2, 2), (3, 743), (41, 1), (42, 517), (73, 69)]"
coronal,213,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31668), (2, 1), (3, 631), (42, 407), (73, 61)]"
coronal,214,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31923), (3, 489), (42, 311), (73, 45)]"
coronal,215,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32141), (3, 358), (42, 226), (73, 43)]"
coronal,216,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32335), (3, 246), (42, 155), (73, 32)]"
coronal,217,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32534), (3, 143), (42, 75), (73, 16)]"
coronal,218,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32723), (3, 26), (73, 19)]"
coronal,219,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,220,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,221,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,222,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,223,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,224,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,225,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,226,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,227,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,228,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,229,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,230,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,231,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,232,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,233,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,234,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,235,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,236,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,237,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,238,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,239,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,240,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,241,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,242,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,243,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,244,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,245,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,246,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,247,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,248,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,249,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,250,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,251,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,252,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,253,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,254,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,255,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,0,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,1,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,2,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,3,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,4,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,5,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,6,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,7,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,8,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,9,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,10,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,11,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,12,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,13,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,14,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,15,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,16,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,17,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,18,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,19,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,20,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,21,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,22,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,23,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,24,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,25,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,26,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,27,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,28,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,29,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,30,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,31,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,32,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,33,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,34,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,35,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,36,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,37,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,38,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,39,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,40,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,41,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,42,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,43,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,44,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,45,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,46,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,47,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,48,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,49,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,50,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,51,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,52,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,53,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,54,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,55,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,56,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,57,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,58,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,59,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,60,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,61,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,62,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,63,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,64,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,65,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,66,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,67,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,68,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32685), (47, 33), (73, 50)]"
axial,69,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32358), (8, 46), (47, 234), (73, 130)]"
axial,70,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31932), (8, 237), (16, 24), (47, 443), (73, 132)]"
axial,71,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31564), (8, 426), (16, 48), (47, 593), (73, 137)]"
axial,72,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31258), (8, 581), (16, 87), (47, 740), (73, 102)]"
axial,73,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31003), (8, 714), (16, 111), (47, 855), (73, 85)]"
axial,74,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30747), (8, 819), (16, 129), (47, 957), (73, 116)]"
axial,75,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30540), (8, 930), (16, 148), (47, 1054), (73, 96)]"
axial,76,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30368), (8, 1033), (15, 1), (16, 158), (47, 1129), (73, 79)]"
axial,77,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30214), (8, 1107), (15, 1), (16, 166), (47, 1198), (73, 82)]"
axial,78,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30051), (8, 1188), (15, 3), (16, 176), (47, 1261), (73, 89)]"
axial,79,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29907), (8, 1257), (15, 7), (16, 179), (47, 1338), (73, 80)]"
axial,80,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29760), (8, 1324), (15, 5), (16, 185), (47, 1411), (73, 83)]"
axial,81,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29629), (7, 1), (8, 1402), (15, 8), (16, 193), (46, 14), (47, 1440), (73, 81)]"
axial,82,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29503), (7, 28), (8, 1431), (15, 8), (16, 193), (46, 75), (47, 1402), (73, 128)]"
axial,83,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29401), (7, 96), (8, 1392), (15, 8), (16, 203), (46, 190), (47, 1327), (73, 151)]"
axial,84,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29296), (7, 227), (8, 1314), (15, 7), (16, 214), (46, 289), (47, 1254), (73, 167)]"
axial,85,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29198), (7, 307), (8, 1285), (15, 10), (16, 235), (46, 379), (47, 1207), (73, 147)]"
axial,86,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29083), (7, 362), (8, 1274), (15, 5), (16, 261), (46, 451), (47, 1194), (73, 138)]"
axial,87,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28950), (7, 440), (8, 1251), (15, 12), (16, 290), (42, 8), (46, 504), (47, 1148), (73, 165)]"
axial,88,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28738), (3, 3), (7, 513), (8, 1224), (15, 11), (16, 310), (42, 72), (46, 521), (47, 1156), (73, 220)]"
axial,89,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28469), (3, 59), (7, 537), (8, 1218), (15, 17), (16, 331), (42, 167), (46, 485), (47, 1233), (73, 252)]"
axial,90,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28166), (3, 162), (7, 517), (8, 1240), (15, 21), (16, 345), (42, 298), (46, 490), (47, 1261), (73, 268)]"
axial,91,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27947), (3, 260), (7, 500), (8, 1281), (15, 37), (16, 364), (42, 393), (46, 475), (47, 1267), (73, 244)]"
axial,92,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27684), (3, 361), (7, 480), (8, 1287), (15, 62), (16, 384), (42, 515), (46, 464), (47, 1281), (73, 250)]"
axial,93,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27464), (3, 455), (7, 480), (8, 1291), (15, 80), (16, 401), (42, 611), (46, 470), (47, 1299), (73, 217)]"
axial,94,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27258), (3, 555), (7, 466), (8, 1302), (15, 76), (16, 419), (42, 720), (46, 466), (47, 1284), (73, 222)]"
axial,95,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27050), (3, 653), (7, 460), (8, 1304), (15, 83), (16, 441), (42, 828), (46, 433), (47, 1286), (73, 230)]"
axial,96,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26784), (3, 758), (7, 438), (8, 1304), (15, 86), (16, 462), (41, 1), (42, 1028), (46, 386), (47, 1284), (73, 237)]"
axial,97,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26317), (2, 1), (3, 937), (7, 394), (8, 1301), (15, 80), (16, 484), (41, 8), (42, 1355), (46, 335), (47, 1243), (73, 313)]"
axial,98,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25783), (2, 7), (3, 1215), (7, 326), (8, 1278), (15, 69), (16, 490), (41, 27), (42, 1713), (46, 250), (47, 1192), (73, 418)]"
axial,99,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25260), (2, 22), (3, 1679), (7, 286), (8, 1206), (15, 56), (16, 500), (41, 69), (42, 2037), (46, 195), (47, 1080), (73, 378)]"
axial,100,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24891), (2, 53), (3, 2007), (7, 206), (8, 1164), (15, 40), (16, 506), (41, 127), (42, 2300), (46, 144), (47, 972), (73, 358)]"
axial,101,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24627), (2, 93), (3, 2312), (7, 121), (8, 1073), (15, 32), (16, 507), (41, 195), (42, 2467), (46, 82), (47, 921), (73, 338)]"
axial,102,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24347), (2, 158), (3, 2589), (7, 82), (8, 959), (15, 21), (16, 510), (41, 298), (42, 2609), (46, 44), (47, 833), (73, 318)]"
axial,103,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24118), (2, 258), (3, 2737), (7, 47), (8, 872), (15, 10), (16, 503), (41, 397), (42, 2714), (46, 22), (47, 745), (53, 4), (73, 341)]"
axial,104,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23960), (2, 367), (3, 2822), (7, 15), (8, 777), (15, 7), (16, 492), (17, 1), (41, 431), (42, 2790), (46, 7), (47, 694), (53, 36), (54, 3), (73, 366)]"
axial,105,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23827), (2, 455), (3, 2892), (7, 2), (8, 680), (15, 6), (16, 477), (17, 40), (18, 7), (41, 483), (42, 2871), (44, 3), (46, 3), (47, 612), (53, 55), (54, 16), (73, 339)]"
axial,106,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23698), (2, 516), (3, 2962), (8, 573), (15, 4), (16, 465), (17, 66), (18, 17), (41, 608), (42, 2798), (44, 8), (47, 527), (53, 98), (54, 27), (73, 401)]"
