coupe,num coupe,dimensions,voxel,labels
coronal,156,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23154), (2, 1368), (3, 1922), (4, 67), (5, 2), (7, 165), (8, 591), (10, 122), (15, 76), (16, 571), (17, 44), (41, 1354), (42, 1921), (43, 65), (46, 168), (47, 564), (49, 102), (53, 39), (73, 473)]"
coronal,157,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23110), (2, 1374), (3, 1957), (4, 70), (7, 193), (8, 626), (10, 91), (15, 129), (16, 435), (17, 46), (41, 1386), (42, 1920), (43, 75), (46, 181), (47, 608), (49, 59), (53, 47), (73, 461)]"
coronal,158,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23052), (2, 1378), (3, 2000), (4, 78), (7, 212), (8, 705), (10, 38), (15, 149), (16, 284), (17, 49), (41, 1356), (42, 1966), (43, 77), (46, 216), (47, 687), (49, 12), (53, 67), (73, 442)]"
coronal,159,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23020), (2, 1362), (3, 1974), (4, 80), (7, 244), (8, 775), (10, 2), (15, 131), (16, 109), (17, 88), (41, 1326), (42, 1986), (43, 82), (46, 237), (47, 792), (53, 79), (73, 481)]"
coronal,160,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23028), (2, 1325), (3, 1992), (4, 97), (7, 249), (8, 871), (15, 109), (16, 4), (17, 73), (41, 1309), (42, 1991), (43, 106), (46, 249), (47, 876), (53, 67), (73, 422)]"
coronal,161,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22980), (2, 1297), (3, 2002), (4, 115), (7, 261), (8, 916), (15, 77), (16, 1), (17, 49), (41, 1313), (42, 1994), (43, 121), (46, 270), (47, 917), (53, 33), (73, 422)]"
coronal,162,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22943), (2, 1313), (3, 2007), (4, 119), (7, 268), (8, 964), (15, 61), (17, 23), (41, 1339), (42, 1969), (43, 126), (46, 278), (47, 952), (53, 5), (73, 401)]"
coronal,163,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22926), (2, 1304), (3, 2006), (4, 118), (7, 278), (8, 992), (15, 60), (17, 5), (41, 1323), (42, 2007), (43, 128), (46, 281), (47, 971), (73, 369)]"
coronal,164,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22929), (2, 1303), (3, 1990), (4, 121), (7, 276), (8, 1019), (15, 40), (41, 1309), (42, 1968), (43, 118), (46, 289), (47, 1005), (73, 401)]"
coronal,165,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22924), (2, 1294), (3, 1965), (4, 109), (7, 277), (8, 1049), (15, 24), (41, 1249), (42, 2040), (43, 105), (46, 282), (47, 1033), (73, 417)]"
coronal,166,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22934), (2, 1236), (3, 2035), (4, 104), (7, 283), (8, 1071), (15, 18), (41, 1223), (42, 2059), (43, 94), (46, 283), (47, 1043), (73, 385)]"
coronal,167,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 22954), (2, 1241), (3, 2032), (4, 93), (7, 283), (8, 1090), (15, 14), (41, 1194), (42, 2104), (43, 89), (46, 291), (47, 1059), (73, 324)]"
coronal,168,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23008), (2, 1177), (3, 2070), (4, 79), (7, 293), (8, 1086), (15, 2), (41, 1203), (42, 2059), (43, 66), (46, 286), (47, 1060), (73, 379)]"
coronal,169,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23039), (2, 1164), (3, 2063), (4, 80), (7, 296), (8, 1102), (15, 1), (41, 1171), (42, 2065), (43, 51), (46, 282), (47, 1089), (73, 365)]"
coronal,170,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23084), (2, 1148), (3, 2051), (4, 74), (7, 291), (8, 1104), (41, 1165), (42, 2038), (43, 34), (46, 281), (47, 1111), (73, 387)]"
coronal,171,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23147), (2, 1137), (3, 2037), (4, 60), (7, 296), (8, 1105), (41, 1157), (42, 2044), (43, 21), (46, 266), (47, 1104), (73, 394)]"
coronal,172,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23228), (2, 1121), (3, 2068), (4, 46), (7, 282), (8, 1107), (41, 1133), (42, 2039), (43, 8), (46, 262), (47, 1097), (73, 377)]"
coronal,173,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23297), (2, 1102), (3, 2095), (4, 36), (7, 276), (8, 1107), (41, 1102), (42, 2050), (43, 3), (46, 254), (47, 1121), (73, 325)]"
coronal,174,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23371), (2, 1103), (3, 2084), (4, 23), (7, 250), (8, 1109), (41, 1071), (42, 2036), (46, 228), (47, 1136), (73, 357)]"
coronal,175,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23465), (2, 1051), (3, 2109), (4, 18), (7, 238), (8, 1095), (41, 998), (42, 2100), (46, 207), (47, 1126), (73, 361)]"
coronal,176,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23557), (2, 1021), (3, 2096), (4, 10), (7, 227), (8, 1085), (41, 939), (42, 2136), (46, 191), (47, 1121), (73, 385)]"
coronal,177,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23676), (2, 989), (3, 2074), (4, 10), (7, 203), (8, 1102), (41, 881), (42, 2148), (46, 171), (47, 1119), (73, 395)]"
coronal,178,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23774), (2, 963), (3, 2082), (4, 5), (7, 191), (8, 1091), (41, 876), (42, 2139), (46, 154), (47, 1116), (73, 377)]"
coronal,179,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23899), (2, 906), (3, 2085), (4, 1), (7, 171), (8, 1099), (41, 844), (42, 2101), (46, 134), (47, 1119), (73, 409)]"
coronal,180,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24015), (2, 858), (3, 2095), (7, 147), (8, 1108), (41, 831), (42, 2062), (46, 136), (47, 1099), (73, 417)]"
coronal,181,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24155), (2, 859), (3, 2079), (7, 118), (8, 1110), (41, 838), (42, 2057), (46, 109), (47, 1082), (73, 361)]"
coronal,182,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24282), (2, 849), (3, 2062), (7, 91), (8, 1113), (41, 827), (42, 2033), (46, 98), (47, 1076), (73, 337)]"
coronal,183,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24425), (2, 832), (3, 2041), (7, 74), (8, 1098), (41, 812), (42, 1987), (46, 77), (47, 1069), (73, 353)]"
coronal,184,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24554), (2, 836), (3, 2008), (7, 60), (8, 1069), (41, 816), (42, 1938), (46, 70), (47, 1055), (73, 362)]"
coronal,185,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24698), (2, 824), (3, 1995), (7, 36), (8, 1070), (41, 805), (42, 1921), (46, 48), (47, 1032), (73, 339)]"
coronal,186,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24840), (2, 798), (3, 1958), (7, 14), (8, 1062), (41, 790), (42, 1875), (46, 26), (47, 1017), (73, 388)]"
coronal,187,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25002), (2, 783), (3, 1934), (7, 7), (8, 1023), (41, 766), (42, 1865), (46, 17), (47, 1003), (73, 368)]"
coronal,188,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25162), (2, 781), (3, 1905), (7, 3), (8, 983), (41, 742), (42, 1814), (46, 7), (47, 974), (73, 397)]"
coronal,189,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25335), (2, 782), (3, 1886), (8, 952), (41, 717), (42, 1807), (46, 1), (47, 942), (73, 346)]"
coronal,190,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25509), (2, 734), (3, 1862), (8, 904), (41, 707), (42, 1817), (47, 903), (73, 332)]"
coronal,191,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25658), (2, 694), (3, 1870), (8, 862), (41, 678), (42, 1817), (47, 864), (73, 325)]"
coronal,192,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25823), (2, 692), (3, 1844), (8, 814), (41, 660), (42, 1789), (47, 818), (73, 328)]"
coronal,193,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26011), (2, 662), (3, 1830), (8, 779), (41, 645), (42, 1773), (47, 767), (73, 301)]"
coronal,194,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26180), (2, 696), (3, 1783), (8, 718), (41, 625), (42, 1755), (47, 703), (73, 308)]"
coronal,195,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26403), (2, 702), (3, 1722), (8, 650), (41, 636), (42, 1703), (47, 636), (73, 316)]"
coronal,196,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26625), (2, 670), (3, 1724), (8, 598), (41, 651), (42, 1595), (47, 576), (73, 329)]"
coronal,197,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26817), (2, 625), (3, 1728), (8, 531), (41, 658), (42, 1566), (47, 541), (73, 302)]"
coronal,198,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27020), (2, 585), (3, 1708), (8, 477), (41, 632), (42, 1557), (47, 495), (73, 294)]"
coronal,199,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27249), (2, 564), (3, 1658), (8, 429), (41, 605), (42, 1514), (47, 442), (73, 307)]"
coronal,200,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27463), (2, 568), (3, 1602), (8, 372), (41, 569), (42, 1485), (47, 390), (73, 319)]"
coronal,201,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27731), (2, 533), (3, 1562), (8, 316), (41, 541), (42, 1437), (47, 328), (73, 320)]"
coronal,202,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27972), (2, 492), (3, 1524), (8, 273), (41, 509), (42, 1408), (47, 280), (73, 310)]"
coronal,203,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28234), (2, 455), (3, 1521), (8, 218), (41, 478), (42, 1385), (47, 210), (73, 267)]"
coronal,204,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28475), (2, 425), (3, 1468), (8, 174), (41, 430), (42, 1342), (47, 155), (73, 299)]"
coronal,205,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28749), (2, 400), (3, 1430), (8, 123), (41, 364), (42, 1348), (47, 108), (73, 246)]"
coronal,206,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28999), (2, 373), (3, 1386), (8, 45), (41, 336), (42, 1317), (47, 74), (73, 238)]"
coronal,207,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29258), (2, 346), (3, 1325), (41, 299), (42, 1296), (47, 50), (73, 194)]"
coronal,208,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29507), (2, 293), (3, 1271), (41, 278), (42, 1231), (47, 2), (73, 186)]"
coronal,209,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29711), (2, 232), (3, 1245), (41, 223), (42, 1183), (47, 3), (73, 171)]"
coronal,210,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29882), (2, 185), (3, 1220), (41, 190), (42, 1111), (73, 180)]"
coronal,211,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30077), (2, 162), (3, 1166), (41, 160), (42, 1052), (73, 151)]"
coronal,212,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30269), (2, 133), (3, 1103), (41, 118), (42, 1019), (73, 126)]"
coronal,213,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30454), (2, 90), (3, 1070), (41, 64), (42, 976), (73, 114)]"
coronal,214,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30706), (2, 61), (3, 975), (41, 23), (42, 896), (73, 107)]"
coronal,215,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30897), (2, 25), (3, 927), (41, 9), (42, 820), (73, 90)]"
coronal,216,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31159), (2, 19), (3, 827), (41, 12), (42, 677), (73, 74)]"
coronal,217,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31419), (2, 2), (3, 721), (41, 4), (42, 560), (73, 62)]"
coronal,218,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31651), (2, 1), (3, 606), (42, 463), (73, 47)]"
coronal,219,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31946), (3, 453), (42, 326), (73, 43)]"
coronal,220,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32157), (3, 330), (42, 235), (73, 46)]"
coronal,221,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32344), (3, 221), (42, 163), (73, 40)]"
coronal,222,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32547), (3, 108), (42, 68), (73, 45)]"
coronal,223,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32733), (3, 21), (42, 3), (73, 11)]"
coronal,224,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,225,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,226,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,227,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,228,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,229,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,230,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,231,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,232,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,233,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,234,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,235,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,236,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,237,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,238,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,239,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,240,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,241,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,242,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,243,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,244,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,245,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,246,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,247,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,248,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,249,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,250,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,251,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,252,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,253,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,254,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
coronal,255,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,0,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,1,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,2,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,3,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,4,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,5,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,6,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,7,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,8,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,9,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,10,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,11,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,12,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,13,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,14,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,15,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,16,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,17,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,18,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,19,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,20,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,21,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,22,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,23,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,24,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,25,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,26,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,27,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,28,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,29,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,30,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,31,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,32,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,33,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,34,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,35,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,36,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,37,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,38,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,39,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,40,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,41,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,42,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,43,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,44,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,45,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,46,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,47,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,48,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,49,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,50,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,51,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,52,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,53,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,54,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,55,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,56,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,57,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,58,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,59,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,60,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,61,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,62,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,63,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,64,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,65,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32768)]"
axial,66,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32704), (8, 4), (47, 23), (73, 37)]"
axial,67,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 32340), (8, 128), (16, 1), (47, 168), (73, 131)]"
axial,68,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31858), (8, 380), (16, 26), (47, 371), (73, 133)]"
axial,69,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31530), (8, 533), (16, 45), (47, 551), (73, 109)]"
axial,70,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 31172), (8, 694), (16, 83), (47, 695), (73, 124)]"
axial,71,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30873), (8, 828), (16, 107), (47, 838), (73, 122)]"
axial,72,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30638), (8, 933), (16, 134), (47, 952), (73, 111)]"
axial,73,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30418), (8, 1036), (16, 152), (47, 1059), (73, 103)]"
axial,74,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30233), (8, 1126), (15, 3), (16, 164), (47, 1144), (73, 98)]"
axial,75,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 30055), (8, 1203), (15, 2), (16, 180), (47, 1231), (73, 97)]"
axial,76,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29904), (8, 1288), (15, 5), (16, 190), (47, 1300), (73, 81)]"
axial,77,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29750), (8, 1353), (15, 6), (16, 192), (47, 1375), (73, 92)]"
axial,78,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29587), (7, 1), (8, 1426), (15, 7), (16, 202), (47, 1451), (73, 94)]"
axial,79,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29453), (7, 10), (8, 1488), (15, 9), (16, 198), (46, 17), (47, 1472), (73, 121)]"
axial,80,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29327), (7, 79), (8, 1478), (15, 14), (16, 213), (46, 100), (47, 1424), (73, 133)]"
axial,81,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29203), (7, 199), (8, 1423), (15, 13), (16, 223), (46, 209), (47, 1385), (73, 113)]"
axial,82,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 29085), (7, 312), (8, 1365), (15, 9), (16, 234), (46, 323), (47, 1332), (73, 108)]"
axial,83,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28983), (7, 393), (8, 1315), (15, 9), (16, 261), (46, 399), (47, 1265), (73, 143)]"
axial,84,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28863), (3, 1), (7, 449), (8, 1293), (15, 9), (16, 303), (46, 498), (47, 1200), (73, 152)]"
axial,85,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28563), (3, 39), (7, 518), (8, 1276), (15, 10), (16, 336), (42, 34), (46, 538), (47, 1214), (73, 240)]"
axial,86,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 28227), (3, 173), (7, 546), (8, 1311), (15, 14), (16, 346), (42, 127), (46, 573), (47, 1217), (73, 234)]"
axial,87,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27876), (3, 276), (7, 553), (8, 1357), (15, 23), (16, 363), (42, 245), (46, 515), (47, 1292), (73, 268)]"
axial,88,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27635), (3, 374), (7, 534), (8, 1365), (15, 33), (16, 389), (42, 354), (46, 479), (47, 1362), (73, 243)]"
axial,89,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27387), (3, 458), (7, 516), (8, 1395), (15, 52), (16, 407), (42, 447), (46, 489), (47, 1374), (73, 243)]"
axial,90,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 27184), (3, 549), (7, 497), (8, 1382), (15, 66), (16, 426), (42, 534), (46, 477), (47, 1384), (73, 269)]"
axial,91,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26945), (3, 644), (7, 471), (8, 1389), (15, 84), (16, 455), (42, 644), (46, 482), (47, 1392), (73, 262)]"
axial,92,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26713), (3, 760), (7, 483), (8, 1386), (15, 95), (16, 472), (42, 756), (46, 475), (47, 1390), (73, 238)]"
axial,93,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26440), (3, 880), (7, 469), (8, 1387), (15, 97), (16, 481), (42, 885), (46, 438), (47, 1413), (73, 278)]"
axial,94,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 26099), (2, 8), (3, 1073), (7, 418), (8, 1403), (15, 91), (16, 500), (41, 8), (42, 1030), (46, 358), (47, 1442), (73, 338)]"
axial,95,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25622), (2, 33), (3, 1417), (7, 367), (8, 1394), (15, 73), (16, 500), (41, 15), (42, 1281), (46, 292), (47, 1409), (73, 365)]"
axial,96,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 25095), (2, 61), (3, 1740), (7, 292), (8, 1372), (15, 55), (16, 512), (41, 30), (42, 1596), (46, 229), (47, 1388), (73, 398)]"
axial,97,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24715), (2, 86), (3, 2043), (7, 226), (8, 1286), (15, 43), (16, 517), (41, 77), (42, 1884), (46, 177), (47, 1307), (73, 407)]"
axial,98,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24385), (2, 134), (3, 2346), (7, 146), (8, 1188), (15, 31), (16, 529), (41, 151), (42, 2147), (46, 120), (47, 1228), (73, 363)]"
axial,99,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 24083), (2, 246), (3, 2570), (7, 107), (8, 1065), (15, 18), (16, 520), (41, 252), (42, 2386), (46, 80), (47, 1072), (73, 369)]"
axial,100,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23840), (2, 369), (3, 2741), (7, 67), (8, 933), (15, 12), (16, 511), (17, 2), (41, 341), (42, 2589), (46, 47), (47, 954), (73, 362)]"
axial,101,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23646), (2, 410), (3, 2893), (7, 25), (8, 843), (15, 5), (16, 503), (17, 38), (18, 6), (41, 390), (42, 2742), (46, 25), (47, 834), (53, 19), (73, 389)]"
axial,102,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23490), (2, 478), (3, 2974), (7, 11), (8, 737), (15, 4), (16, 490), (17, 61), (18, 17), (41, 428), (42, 2836), (46, 10), (47, 748), (53, 46), (54, 11), (73, 427)]"
axial,103,"(128, 256)","(1.25, 1.0, 1.0)","[(0, 23428), (2, 549), (3, 3018), (5, 1), (7, 1), (8, 638), (15, 2), (16, 471), (17, 97), (18, 28), (41, 461), (42, 2929), (44, 3), (46, 2), (47, 631), (53, 78), (54, 24), (73, 407)]"
