coupe,num coupe,dimensions,voxel,labels
coronal,119,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,120,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,121,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,122,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,123,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,124,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,125,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,126,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
coronal,127,"(256, 256, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 65536)]"
axial,0,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,1,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,2,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,3,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,4,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,5,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,6,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,7,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,8,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,9,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,10,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,11,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,12,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,13,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,14,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,15,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,16,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,17,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,18,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,19,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,20,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,21,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,22,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,23,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,24,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,25,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,26,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,27,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,28,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,29,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,30,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,31,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,32,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,33,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,34,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,35,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,36,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,37,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,38,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,39,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,40,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,41,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,42,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,43,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,44,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,45,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,46,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,47,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,48,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,49,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,50,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,51,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,52,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,53,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,54,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,55,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,56,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,57,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,58,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,59,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,60,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,61,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,62,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,63,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,64,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32768)]"
axial,65,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32730), (8, 15), (16, 18), (47, 5)]"
axial,66,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32625), (8, 67), (16, 34), (47, 42)]"
axial,67,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32509), (8, 123), (16, 53), (47, 83)]"
axial,68,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32368), (8, 186), (16, 89), (47, 125)]"
axial,69,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32228), (8, 259), (16, 113), (47, 168)]"
axial,70,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 32040), (8, 376), (16, 125), (47, 227)]"
axial,71,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 31802), (8, 472), (16, 131), (47, 363)]"
axial,72,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 31604), (8, 561), (15, 1), (16, 140), (47, 462)]"
axial,73,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 31412), (8, 640), (15, 1), (16, 157), (46, 1), (47, 557)]"
axial,74,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 31209), (7, 1), (8, 745), (15, 3), (16, 163), (46, 7), (47, 640)]"
axial,75,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 31027), (7, 7), (8, 817), (15, 5), (16, 165), (46, 10), (47, 737)]"
axial,76,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30870), (7, 9), (8, 897), (15, 7), (16, 169), (46, 10), (47, 806)]"
axial,77,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30742), (7, 16), (8, 941), (15, 11), (16, 174), (46, 9), (47, 875)]"
axial,78,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30620), (7, 19), (8, 991), (15, 11), (16, 181), (46, 13), (47, 933)]"
axial,79,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30506), (7, 26), (8, 1035), (15, 13), (16, 184), (46, 26), (47, 978)]"
axial,80,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30401), (7, 43), (8, 1073), (15, 14), (16, 186), (46, 36), (47, 1015)]"
axial,81,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30306), (7, 69), (8, 1091), (15, 15), (16, 187), (46, 56), (47, 1044)]"
axial,82,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30195), (7, 101), (8, 1115), (15, 16), (16, 195), (46, 71), (47, 1075)]"
axial,83,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 30069), (7, 140), (8, 1143), (15, 16), (16, 198), (46, 90), (47, 1112)]"
axial,84,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 29890), (3, 10), (7, 209), (8, 1146), (15, 14), (16, 225), (46, 136), (47, 1138)]"
axial,85,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 29695), (3, 36), (7, 322), (8, 1073), (15, 13), (16, 258), (42, 32), (46, 212), (47, 1127)]"
axial,86,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 29436), (3, 118), (7, 432), (8, 993), (15, 14), (16, 293), (42, 102), (46, 307), (47, 1073)]"
axial,87,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 29167), (3, 187), (7, 453), (8, 999), (15, 15), (16, 336), (42, 193), (46, 411), (47, 1007)]"
axial,88,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28929), (3, 258), (7, 479), (8, 996), (15, 17), (16, 371), (42, 259), (46, 473), (47, 986)]"
axial,89,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28779), (2, 2), (3, 304), (7, 519), (8, 959), (15, 19), (16, 411), (41, 2), (42, 317), (46, 496), (47, 960)]"
axial,90,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28700), (2, 3), (3, 354), (7, 507), (8, 936), (15, 23), (16, 432), (41, 12), (42, 392), (46, 517), (47, 892)]"
axial,91,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28590), (2, 3), (3, 427), (7, 495), (8, 920), (15, 30), (16, 454), (41, 40), (42, 431), (46, 495), (47, 883)]"
axial,92,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28329), (2, 9), (3, 495), (7, 525), (8, 958), (15, 34), (16, 467), (41, 53), (42, 492), (46, 484), (47, 922)]"
axial,93,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 28055), (2, 28), (3, 548), (7, 608), (8, 955), (15, 37), (16, 484), (41, 68), (42, 560), (46, 504), (47, 921)]"
axial,94,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 27789), (2, 44), (3, 606), (7, 641), (8, 955), (15, 49), (16, 494), (41, 78), (42, 625), (46, 527), (47, 960)]"
axial,95,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 27604), (2, 61), (3, 651), (7, 607), (8, 996), (15, 70), (16, 504), (41, 88), (42, 657), (46, 580), (47, 950)]"
axial,96,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 27428), (2, 81), (3, 691), (7, 534), (8, 1061), (15, 93), (16, 525), (41, 95), (42, 691), (46, 648), (47, 921)]"
axial,97,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 27262), (2, 107), (3, 715), (7, 505), (8, 1096), (15, 113), (16, 535), (41, 119), (42, 727), (46, 670), (47, 919)]"
axial,98,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 27147), (2, 140), (3, 727), (7, 457), (8, 1148), (15, 137), (16, 544), (41, 131), (42, 753), (46, 630), (47, 954)]"
axial,99,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26986), (2, 171), (3, 767), (7, 426), (8, 1178), (15, 135), (16, 556), (41, 163), (42, 788), (46, 565), (47, 1033)]"
axial,100,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26821), (2, 217), (3, 846), (7, 429), (8, 1159), (15, 125), (16, 557), (41, 220), (42, 791), (46, 474), (47, 1129)]"
axial,101,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26690), (2, 256), (3, 935), (7, 380), (8, 1185), (15, 111), (16, 560), (41, 273), (42, 797), (46, 414), (47, 1167)]"
axial,102,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26570), (2, 277), (3, 1043), (7, 324), (8, 1210), (15, 95), (16, 551), (41, 291), (42, 838), (46, 353), (47, 1216)]"
axial,103,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26470), (2, 360), (3, 1101), (7, 278), (8, 1181), (15, 75), (16, 555), (41, 302), (42, 894), (46, 311), (47, 1241)]"
axial,104,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26356), (2, 431), (3, 1185), (7, 218), (8, 1180), (15, 62), (16, 543), (41, 363), (42, 888), (46, 233), (47, 1309)]"
axial,105,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26223), (2, 448), (3, 1299), (5, 5), (7, 148), (8, 1183), (15, 47), (16, 533), (17, 23), (18, 28), (41, 419), (42, 900), (46, 152), (47, 1360)]"
axial,106,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 26122), (2, 441), (3, 1408), (5, 18), (7, 106), (8, 1126), (15, 33), (16, 520), (17, 51), (18, 68), (41, 423), (42, 962), (44, 7), (46, 99), (47, 1347), (53, 11), (54, 26)]"
axial,107,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 25880), (2, 419), (3, 1658), (5, 17), (7, 75), (8, 1039), (15, 20), (16, 498), (17, 92), (18, 84), (41, 394), (42, 1108), (44, 16), (46, 60), (47, 1308), (53, 51), (54, 49)]"
axial,108,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 25454), (2, 394), (3, 2043), (5, 13), (7, 47), (8, 909), (15, 18), (16, 477), (17, 124), (18, 95), (28, 6), (41, 396), (42, 1347), (44, 12), (46, 44), (47, 1238), (53, 80), (54, 71)]"
axial,109,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 25074), (2, 373), (3, 2410), (5, 15), (7, 19), (8, 808), (15, 12), (16, 431), (17, 155), (18, 104), (28, 25), (41, 405), (42, 1512), (44, 13), (46, 23), (47, 1191), (53, 106), (54, 91), (60, 1)]"
axial,110,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 24693), (2, 379), (3, 2684), (5, 14), (7, 3), (8, 738), (15, 10), (16, 381), (17, 182), (18, 115), (28, 48), (41, 433), (42, 1698), (44, 9), (46, 7), (47, 1122), (53, 140), (54, 101), (60, 11)]"
axial,111,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 24382), (2, 441), (3, 2852), (5, 12), (8, 658), (15, 9), (16, 315), (17, 197), (18, 124), (28, 72), (41, 431), (42, 1917), (44, 7), (46, 2), (47, 1017), (53, 174), (54, 114), (60, 44)]"
axial,112,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 24113), (2, 553), (3, 2932), (5, 15), (8, 582), (15, 8), (16, 251), (17, 203), (18, 129), (28, 102), (41, 468), (42, 2146), (44, 4), (47, 853), (53, 199), (54, 126), (60, 84)]"
axial,113,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 23831), (2, 809), (3, 2870), (5, 16), (8, 508), (15, 9), (16, 226), (17, 191), (18, 144), (28, 118), (41, 513), (42, 2378), (44, 2), (47, 710), (53, 205), (54, 132), (60, 106)]"
axial,114,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 23448), (2, 986), (3, 2918), (5, 15), (8, 451), (15, 9), (16, 218), (17, 183), (18, 136), (28, 134), (41, 610), (42, 2613), (44, 1), (47, 596), (53, 195), (54, 139), (60, 116)]"
axial,115,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 23083), (2, 1102), (3, 2988), (5, 11), (8, 394), (14, 9), (15, 6), (16, 203), (17, 177), (18, 129), (28, 179), (41, 720), (42, 2833), (44, 2), (47, 462), (53, 190), (54, 140), (60, 140)]"
axial,116,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 22806), (2, 1254), (3, 3024), (5, 11), (8, 331), (14, 19), (15, 6), (16, 196), (17, 169), (18, 117), (28, 218), (41, 869), (42, 2884), (44, 8), (47, 366), (53, 169), (54, 150), (60, 171)]"
axial,117,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 22388), (2, 1439), (3, 3061), (5, 20), (8, 285), (14, 26), (15, 5), (16, 167), (17, 136), (18, 127), (28, 262), (41, 1030), (42, 2987), (44, 8), (47, 295), (53, 158), (54, 150), (60, 224)]"
axial,118,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 21997), (2, 1527), (3, 3161), (5, 31), (8, 246), (14, 29), (15, 3), (16, 181), (17, 111), (18, 116), (26, 6), (28, 284), (41, 1143), (42, 3143), (44, 7), (47, 237), (53, 139), (54, 148), (60, 259)]"
axial,119,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 21714), (2, 1675), (3, 3186), (5, 18), (8, 210), (12, 24), (14, 28), (16, 187), (17, 97), (18, 85), (26, 10), (28, 280), (41, 1289), (42, 3231), (44, 17), (47, 184), (53, 116), (54, 137), (60, 280)]"
axial,120,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 21398), (2, 1852), (3, 3185), (5, 13), (8, 186), (12, 43), (13, 3), (14, 28), (16, 194), (17, 101), (18, 45), (26, 18), (28, 290), (41, 1554), (42, 3160), (44, 22), (47, 152), (51, 13), (53, 114), (54, 109), (58, 5), (60, 283)]"
axial,121,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 21170), (2, 2021), (3, 3118), (5, 18), (8, 162), (12, 76), (13, 9), (14, 29), (16, 191), (17, 100), (18, 3), (26, 27), (28, 283), (41, 1849), (42, 3047), (44, 6), (47, 128), (51, 40), (53, 116), (54, 75), (58, 18), (60, 282)]"
axial,122,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 21019), (2, 2159), (3, 3000), (4, 4), (5, 18), (8, 144), (12, 116), (13, 36), (14, 30), (16, 152), (17, 80), (26, 36), (28, 288), (30, 7), (41, 2114), (42, 2949), (44, 8), (47, 100), (51, 67), (53, 113), (54, 26), (58, 27), (60, 275)]"
axial,123,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20905), (2, 2324), (3, 2817), (4, 9), (5, 9), (8, 119), (10, 5), (12, 163), (13, 74), (14, 34), (16, 132), (17, 79), (26, 43), (28, 280), (30, 2), (41, 2317), (42, 2877), (44, 8), (47, 82), (51, 95), (53, 99), (58, 35), (60, 254), (62, 6)]"
axial,124,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20838), (2, 2375), (3, 2761), (4, 12), (5, 3), (8, 107), (10, 11), (11, 1), (12, 184), (13, 111), (14, 41), (16, 119), (17, 80), (26, 48), (28, 263), (41, 2388), (42, 2828), (44, 8), (47, 58), (51, 134), (52, 5), (53, 91), (58, 45), (60, 240), (62, 17)]"
axial,125,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20791), (2, 2417), (3, 2724), (4, 15), (5, 2), (8, 94), (10, 31), (11, 11), (12, 200), (13, 132), (14, 47), (16, 112), (17, 73), (26, 48), (28, 235), (41, 2345), (42, 2827), (44, 7), (47, 38), (51, 177), (52, 59), (53, 85), (58, 47), (60, 246), (62, 5)]"
axial,126,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20751), (2, 2353), (3, 2823), (4, 22), (8, 72), (10, 85), (11, 29), (12, 203), (13, 148), (14, 59), (16, 81), (17, 58), (26, 37), (28, 173), (41, 2284), (42, 2858), (44, 6), (47, 27), (50, 2), (51, 199), (52, 111), (53, 84), (58, 50), (60, 253)]"
axial,127,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20773), (2, 2316), (3, 2812), (4, 42), (5, 1), (8, 60), (10, 160), (11, 46), (12, 203), (13, 149), (14, 64), (16, 67), (17, 73), (26, 21), (28, 106), (41, 2320), (42, 2784), (44, 2), (47, 13), (49, 34), (50, 14), (51, 211), (52, 155), (53, 81), (58, 47), (60, 214)]"
axial,128,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20778), (2, 2300), (3, 2806), (4, 63), (5, 1), (8, 44), (10, 233), (11, 66), (12, 202), (13, 150), (14, 73), (16, 47), (17, 79), (24, 5), (26, 11), (28, 47), (41, 2383), (42, 2710), (43, 2), (44, 1), (47, 6), (49, 117), (50, 35), (51, 215), (52, 173), (53, 59), (58, 30), (60, 132)]"
axial,129,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20799), (2, 2350), (3, 2719), (4, 105), (5, 1), (8, 16), (10, 296), (11, 80), (12, 192), (13, 149), (14, 67), (16, 18), (17, 68), (24, 18), (26, 6), (28, 20), (41, 2415), (42, 2657), (43, 12), (49, 187), (50, 55), (51, 217), (52, 175), (53, 61), (58, 17), (60, 68)]"
axial,130,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20773), (2, 2379), (3, 2635), (4, 164), (5, 1), (8, 2), (10, 331), (11, 86), (12, 195), (13, 134), (14, 58), (16, 4), (17, 62), (24, 27), (26, 4), (28, 13), (41, 2419), (42, 2653), (43, 28), (49, 249), (50, 65), (51, 213), (52, 171), (53, 64), (58, 9), (60, 29)]"
axial,131,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20733), (2, 2383), (3, 2631), (4, 192), (5, 1), (10, 357), (11, 89), (12, 199), (13, 116), (14, 48), (17, 60), (24, 35), (28, 3), (41, 2362), (42, 2674), (43, 58), (49, 300), (50, 73), (51, 210), (52, 163), (53, 68), (58, 5), (60, 8)]"
axial,132,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20696), (2, 2349), (3, 2676), (4, 209), (10, 366), (11, 100), (12, 208), (13, 88), (14, 40), (17, 57), (24, 37), (28, 2), (41, 2257), (42, 2742), (43, 88), (49, 333), (50, 80), (51, 215), (52, 140), (53, 82), (60, 3)]"
axial,133,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20660), (2, 2331), (3, 2717), (4, 222), (10, 377), (11, 95), (12, 202), (13, 73), (14, 30), (17, 52), (24, 35), (41, 2186), (42, 2809), (43, 114), (49, 368), (50, 81), (51, 214), (52, 125), (53, 76), (60, 1)]"
axial,134,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20648), (2, 2321), (3, 2799), (4, 218), (10, 370), (11, 98), (12, 202), (13, 54), (14, 36), (17, 30), (24, 25), (41, 2164), (42, 2812), (43, 138), (49, 384), (50, 82), (51, 214), (52, 100), (53, 73)]"
axial,135,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20618), (2, 2327), (3, 2865), (4, 234), (10, 361), (11, 102), (12, 193), (13, 33), (14, 39), (17, 4), (24, 26), (41, 2184), (42, 2774), (43, 168), (49, 386), (50, 90), (51, 226), (52, 72), (53, 66)]"
axial,136,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20557), (2, 2439), (3, 2792), (4, 251), (10, 352), (11, 101), (12, 188), (13, 9), (14, 37), (24, 27), (41, 2259), (42, 2776), (43, 180), (49, 385), (50, 94), (51, 221), (52, 52), (53, 48)]"
axial,137,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20566), (2, 2530), (3, 2681), (4, 259), (10, 341), (11, 102), (12, 180), (14, 33), (24, 30), (41, 2331), (42, 2828), (43, 166), (49, 375), (50, 91), (51, 208), (52, 28), (53, 19)]"
axial,138,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20575), (2, 2549), (3, 2685), (4, 279), (10, 311), (11, 103), (12, 164), (14, 34), (24, 40), (41, 2369), (42, 2834), (43, 163), (49, 358), (50, 92), (51, 199), (52, 5), (53, 8)]"
axial,139,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20580), (2, 2463), (3, 2784), (4, 287), (10, 284), (11, 107), (12, 147), (14, 25), (24, 59), (41, 2429), (42, 2821), (43, 162), (49, 339), (50, 91), (51, 188), (52, 2)]"
axial,140,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20566), (2, 2480), (3, 2801), (4, 297), (10, 262), (11, 103), (12, 127), (14, 15), (24, 84), (41, 2521), (42, 2785), (43, 163), (49, 308), (50, 93), (51, 163)]"
axial,141,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20638), (2, 2471), (3, 2799), (4, 309), (10, 240), (11, 100), (12, 110), (14, 7), (24, 104), (41, 2575), (42, 2738), (43, 169), (49, 277), (50, 100), (51, 131)]"
axial,142,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20730), (2, 2537), (3, 2714), (4, 325), (10, 220), (11, 98), (12, 86), (24, 87), (41, 2682), (42, 2653), (43, 173), (49, 250), (50, 106), (51, 107)]"
axial,143,"(256, 128, 1)","(0.9375, 1.5, 0.9375, 0.0)","[(0, 20806), (2, 2642), (3, 2647), (4, 326), (10, 186), (11, 99), (12, 54), (24, 63), (41, 2784), (42, 2568), (43, 172), (49, 222), (50, 115), (51, 84)]"
