coupe,num coupe,dimensions,voxel,labels
sagittal,153,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24377), (2, 3605), (3, 4428), (4, 117), (7, 151), (8, 1114), (12, 336), (17, 174), (18, 53), (73, 461)]"
sagittal,154,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24495), (2, 3735), (3, 4366), (4, 92), (7, 115), (8, 1105), (12, 241), (17, 168), (18, 30), (73, 469)]"
sagittal,155,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24598), (2, 3756), (3, 4445), (4, 54), (5, 3), (7, 90), (8, 1104), (12, 155), (17, 152), (18, 7), (73, 452)]"
sagittal,156,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24683), (2, 3842), (3, 4533), (4, 11), (5, 2), (7, 66), (8, 1108), (12, 18), (17, 114), (73, 439)]"
sagittal,157,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24796), (2, 3769), (3, 4630), (7, 45), (8, 1084), (17, 79), (73, 413)]"
sagittal,158,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 24919), (2, 3544), (3, 4764), (7, 34), (8, 1067), (17, 37), (73, 451)]"
sagittal,159,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25033), (2, 3233), (3, 4988), (7, 19), (8, 1053), (17, 10), (73, 480)]"
sagittal,160,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25192), (2, 2921), (3, 5248), (7, 10), (8, 1017), (73, 428)]"
sagittal,161,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25372), (2, 2605), (3, 5375), (7, 2), (8, 975), (73, 487)]"
sagittal,162,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25532), (2, 2301), (3, 5551), (8, 942), (73, 490)]"
sagittal,163,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25726), (2, 2057), (3, 5710), (8, 886), (73, 437)]"
sagittal,164,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 25944), (2, 1915), (3, 5733), (8, 828), (73, 396)]"
sagittal,165,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26149), (2, 1851), (3, 5674), (8, 770), (73, 372)]"
sagittal,166,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26362), (2, 1838), (3, 5540), (8, 718), (73, 358)]"
sagittal,167,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26585), (2, 1776), (3, 5399), (8, 674), (73, 382)]"
sagittal,168,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26821), (2, 1669), (3, 5312), (8, 616), (73, 398)]"
sagittal,169,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27067), (2, 1552), (3, 5305), (8, 564), (73, 328)]"
sagittal,170,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27328), (2, 1451), (3, 5186), (8, 487), (73, 364)]"
sagittal,171,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27611), (2, 1267), (3, 5127), (8, 427), (73, 384)]"
sagittal,172,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27932), (2, 1124), (3, 5063), (8, 351), (73, 346)]"
sagittal,173,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28262), (2, 1057), (3, 4929), (8, 270), (73, 298)]"
sagittal,174,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28601), (2, 938), (3, 4802), (8, 205), (73, 270)]"
sagittal,175,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28932), (2, 827), (3, 4648), (8, 117), (73, 292)]"
sagittal,176,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29315), (2, 612), (3, 4499), (8, 34), (73, 356)]"
sagittal,177,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29702), (2, 387), (3, 4403), (8, 1), (73, 323)]"
sagittal,178,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30012), (2, 260), (3, 4293), (73, 251)]"
sagittal,179,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30336), (2, 178), (3, 4058), (73, 244)]"
sagittal,180,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30699), (2, 119), (3, 3802), (73, 196)]"
sagittal,181,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31018), (2, 76), (3, 3545), (73, 177)]"
sagittal,182,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31316), (2, 43), (3, 3327), (73, 130)]"
sagittal,183,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31603), (2, 24), (3, 3072), (73, 117)]"
sagittal,184,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31895), (2, 16), (3, 2798), (73, 107)]"
sagittal,185,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32181), (2, 5), (3, 2527), (73, 103)]"
sagittal,186,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32545), (3, 2168), (73, 103)]"
sagittal,187,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32912), (3, 1796), (73, 108)]"
sagittal,188,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33310), (3, 1411), (73, 95)]"
sagittal,189,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33868), (3, 822), (73, 126)]"
sagittal,190,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34280), (3, 460), (73, 76)]"
sagittal,191,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34643), (3, 116), (73, 57)]"
sagittal,192,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,193,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,194,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,195,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,196,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,197,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,198,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,199,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,200,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,201,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,202,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,203,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,204,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,205,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,206,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,207,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,208,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,209,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,210,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,211,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,212,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,213,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,214,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,215,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,216,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,217,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,218,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,219,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,220,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,221,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,222,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,223,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,224,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,225,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,226,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,227,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,228,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,229,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,230,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,231,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,232,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,233,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,234,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,235,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,236,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,237,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,238,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,239,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,240,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,241,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,242,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,243,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,244,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,245,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,246,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,247,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,248,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,249,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,250,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,251,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,252,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,253,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,254,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
sagittal,255,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,0,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,1,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,2,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,3,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,4,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,5,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,6,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,7,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,8,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,9,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,10,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,11,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,12,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,13,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,14,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,15,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,16,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,17,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,18,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,19,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,20,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,21,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,22,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,23,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,24,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,25,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,26,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,27,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,28,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,29,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,30,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,31,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,32,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,33,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,34,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,35,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,36,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,37,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,38,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,39,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,40,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,41,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,42,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,43,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,44,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,45,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,46,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,47,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,48,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,49,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,50,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,51,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34816)]"
coronal,52,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34713), (3, 64), (42, 11), (73, 28)]"
coronal,53,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34493), (3, 178), (42, 116), (73, 29)]"
coronal,54,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34308), (3, 266), (42, 202), (73, 40)]"
coronal,55,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 34123), (3, 372), (42, 282), (73, 39)]"
coronal,56,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33877), (3, 486), (42, 395), (73, 58)]"
coronal,57,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33672), (2, 2), (3, 613), (41, 1), (42, 463), (73, 65)]"
coronal,58,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33456), (2, 2), (3, 733), (41, 2), (42, 562), (73, 61)]"
coronal,59,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 33216), (2, 12), (3, 817), (41, 15), (42, 675), (73, 81)]"
coronal,60,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32972), (2, 32), (3, 890), (41, 20), (42, 771), (73, 131)]"
coronal,61,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32715), (2, 42), (3, 1003), (41, 52), (42, 837), (73, 167)]"
coronal,62,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32527), (2, 80), (3, 1047), (41, 74), (42, 934), (73, 154)]"
coronal,63,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32326), (2, 126), (3, 1082), (41, 97), (42, 1009), (73, 176)]"
coronal,64,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 32152), (2, 162), (3, 1153), (41, 128), (42, 1059), (73, 162)]"
coronal,65,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31979), (2, 210), (3, 1167), (41, 174), (42, 1077), (73, 209)]"
coronal,66,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31797), (2, 236), (3, 1249), (41, 234), (42, 1109), (73, 191)]"
coronal,67,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31613), (2, 291), (3, 1265), (41, 277), (42, 1181), (73, 189)]"
coronal,68,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31414), (2, 330), (3, 1317), (41, 306), (42, 1204), (47, 19), (73, 226)]"
coronal,69,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 31173), (2, 361), (3, 1388), (8, 3), (41, 347), (42, 1252), (47, 66), (73, 226)]"
coronal,70,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30885), (2, 360), (3, 1453), (8, 67), (41, 373), (42, 1298), (47, 102), (73, 278)]"
coronal,71,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30606), (2, 401), (3, 1480), (8, 146), (41, 430), (42, 1346), (47, 156), (73, 251)]"
coronal,72,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30342), (2, 433), (3, 1514), (8, 221), (41, 456), (42, 1371), (47, 209), (73, 270)]"
coronal,73,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 30109), (2, 468), (3, 1530), (8, 271), (41, 466), (42, 1420), (47, 275), (73, 277)]"
coronal,74,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29874), (2, 547), (3, 1516), (8, 327), (41, 517), (42, 1430), (47, 316), (73, 289)]"
coronal,75,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29627), (2, 549), (3, 1580), (8, 382), (41, 565), (42, 1445), (47, 378), (73, 290)]"
coronal,76,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29383), (2, 542), (3, 1636), (8, 434), (41, 574), (42, 1513), (47, 427), (73, 307)]"
coronal,77,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 29185), (2, 588), (3, 1667), (8, 478), (41, 578), (42, 1542), (47, 484), (73, 294)]"
coronal,78,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28956), (2, 605), (3, 1695), (8, 529), (41, 609), (42, 1584), (47, 540), (73, 298)]"
coronal,79,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28755), (2, 633), (3, 1724), (8, 552), (41, 612), (42, 1594), (47, 596), (73, 350)]"
coronal,80,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28535), (2, 643), (3, 1719), (8, 637), (41, 664), (42, 1602), (47, 650), (73, 366)]"
coronal,81,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28339), (2, 642), (3, 1755), (8, 698), (41, 638), (42, 1685), (47, 706), (73, 353)]"
coronal,82,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 28129), (2, 645), (3, 1822), (8, 737), (41, 629), (42, 1745), (47, 763), (73, 346)]"
coronal,83,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27951), (2, 651), (3, 1847), (8, 794), (41, 639), (42, 1784), (47, 825), (73, 325)]"
coronal,84,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27753), (2, 655), (3, 1848), (8, 845), (41, 649), (42, 1831), (47, 881), (73, 354)]"
coronal,85,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27610), (2, 681), (3, 1857), (8, 896), (41, 654), (42, 1834), (46, 2), (47, 917), (73, 365)]"
coronal,86,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27453), (2, 704), (3, 1859), (8, 954), (41, 678), (42, 1852), (46, 6), (47, 939), (73, 371)]"
coronal,87,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27284), (2, 766), (3, 1855), (7, 4), (8, 979), (41, 709), (42, 1860), (46, 10), (47, 980), (73, 369)]"
coronal,88,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 27104), (2, 806), (3, 1871), (7, 8), (8, 1017), (41, 742), (42, 1856), (46, 22), (47, 985), (73, 405)]"
coronal,89,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26932), (2, 812), (3, 1901), (7, 18), (8, 1037), (41, 751), (42, 1877), (46, 49), (47, 1011), (73, 428)]"
coronal,90,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26787), (2, 832), (3, 1916), (7, 28), (8, 1072), (41, 764), (42, 1909), (46, 58), (47, 1033), (73, 417)]"
coronal,91,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26648), (2, 813), (3, 1988), (7, 55), (8, 1073), (41, 792), (42, 1931), (46, 69), (47, 1043), (73, 404)]"
coronal,92,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26509), (2, 827), (3, 2004), (7, 68), (8, 1096), (41, 834), (42, 1928), (46, 82), (47, 1066), (73, 402)]"
coronal,93,"(256, 136)","(0.9375132322311401, 0.9375060200691223, 1.2000031471252441)","[(0, 26374), (2, 819), (3, 2034), (7, 95), (8, 1102), (41, 840), (42, 1967), (46, 100), (47, 1084), (73, 401)]"
