1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.121750	35.345194	0.020872	1.4
634	-0.300120	35.319790	0.093060	2.4
635	-0.304018	35.294435	0.075696	1.4
636	-1.229485	35.269128	0.224463	1.5
637	-0.168377	35.243870	0.028644	1.4
638	-0.385101	35.218659	0.036195	1.4
639	-0.853791	35.193497	0.185326	1.4
640	-0.199579	35.168383	0.045564	1.4
641	-0.268829	35.143316	0.038542	1.4
642	-0.583746	35.118297	0.063977	1.4
643	-0.692308	35.093326	0.223334	1.4
644	-0.401894	35.068402	0.058269	1.3
645	-0.443317	35.043524	0.071987	1.4
646	-0.219262	35.018694	0.015317	2.3
647	-0.189542	34.993911	0.054721	1.4
648	-0.420120	34.969175	0.088829	1.4
649	-0.455033	34.944485	0.056171	1.4
650	-0.157627	34.919841	0.046694	1.3
651	-0.415016	34.895244	0.089587	1.4
652	-0.966902	34.870693	0.396385	1.4
653	-0.439453	34.846188	0.070384	1.4
654	-0.391179	34.821729	0.062784	1.3
655	-0.386375	34.797315	0.060540	1.4
656	-0.355977	34.772947	0.030451	1.8
657	-0.926232	34.748625	0.301156	1.4
658	-0.463052	34.724348	0.092631	1.4
659	-0.325044	34.700116	0.036387	1.4
660	-0.195737	34.675929	0.040907	1.4
661	-0.564457	34.651787	0.049821	1.4
662	-1.003769	34.627690	0.190093	1.4
663	-0.333173	34.603637	0.083762	4.5
664	-0.607527	34.579629	0.127546	3.6
665	-0.975416	34.555665	0.070533	2.5
666	-0.299382	34.531746	0.087972	2.6
667	-0.943068	34.507871	0.067055	2.0
668	-0.148253	34.484039	0.023489	2.2
669	-1.221175	34.460252	0.109387	1.8
670	-0.434265	34.436508	0.132476	1.8
671	-0.559642	34.412807	0.189507	1.5
672	-0.863785	34.389151	0.104095	1.9
673	-0.271314	34.365537	0.083472	1.5
674	-0.847016	34.341967	0.285815	1.4
675	-0.045258	34.318440	0.006127	1.9
676	-0.040792	34.294955	0.024760	1.4
677	-0.798881	34.271514	0.091708	1.9
678	-0.955343	34.248115	0.232136	1.9
679	-0.441096	34.224759	0.208758	3.6
680	-0.418956	34.201445	0.073461	2.5
681	-0.860827	34.178173	0.259954	1.6
682	-0.332985	34.154944	0.041717	1.4
683	-0.591335	34.131756	0.143098	1.4
684	-0.390688	34.108611	0.080356	5.2
685	-0.292566	34.085507	0.067346	1.9
686	-0.637710	34.062445	0.115195	1.9
687	-1.161689	34.039425	0.405875	1.9
688	-0.091561	34.016446	0.008529	1.8
689	-0.120258	33.993509	0.011957	2.1
690	-0.303298	33.970612	0.049411	1.7
691	-1.115106	33.947757	0.081958	2.2
692	-0.099904	33.924943	0.004598	3.3
693	-0.375887	33.902169	0.054163	2.4
694	-0.708741	33.879436	0.066940	1.5
695	-0.742080	33.856744	0.087595	3.4
696	-0.295324	33.834092	0.027663	1.5
697	-0.709071	33.811481	0.072642	1.5
698	-0.493822	33.788910	0.099797	1.4
699	-0.651745	33.766379	0.143999	1.5
700	-0.636540	33.743888	0.132600	2.6
701	-0.322348	33.721437	0.042404	2.2
702	-0.654912	33.699026	0.089865	2.9
703	-0.770115	33.676654	0.261125	2.1
704	-0.279318	33.654322	0.062452	1.8
705	-0.436361	33.632030	0.080799	1.4
706	-0.148937	33.609776	0.053392	1.5
707	-0.632489	33.587562	0.124327	2.3
708	-0.260490	33.565388	0.068572	1.6
709	-0.067716	33.543252	0.010632	1.5
710	-0.192370	33.521155	0.049572	1.7
711	-0.047635	33.499096	0.028339	2.5
712	-0.317637	33.477077	0.085644	2.2
713	-0.216457	33.455096	0.046740	2.6
714	-0.296026	33.433153	0.034016	2.3
715	-1.618384	33.411249	0.436750	1.5
716	-0.474306	33.389383	0.092518	1.4
717	-0.226465	33.367555	0.022004	1.6
718	-0.388477	33.345765	0.037607	1.4
719	-0.908851	33.324013	0.140623	1.4
720	-0.491265	33.302299	0.190273	1.5
721	-0.540225	33.280623	0.167814	1.7
722	-1.026368	33.258984	0.117549	6.3
723	-0.517483	33.237382	0.080159	9.8
724	-0.500581	33.215818	0.077763	9.6
725	-0.562887	33.194292	0.143687	1.6
726	-0.507314	33.172802	0.154217	1.6
727	-0.622915	33.151349	0.050664	1.6
728	-0.568385	33.129934	0.020418	1.9
729	-0.683527	33.108555	0.045137	4.5
730	-0.974066	33.087213	0.261572	1.6
731	-0.688185	33.065908	0.083351	6.4
732	-0.456483	33.044639	0.111476	3.9
733	-0.000052	33.023406	0.000004	2.7
734	-0.569797	33.002210	0.283433	2.8
735	-0.118303	32.981051	0.032594	3.1
736	-0.445872	32.959927	0.114432	2.7
737	-0.383774	32.938839	0.057660	1.9
738	-0.693414	32.917788	0.191131	4.7
739	-0.498183	32.896772	0.030389	1.4
740	-0.359246	32.875792	0.069127	1.3
741	-0.823703	32.854847	0.203036	1.3
742	-0.178326	32.833938	0.046219	1.2
743	-0.652059	32.813065	0.102753	1.1
744	-0.544672	32.792227	0.064816	1.1
745	-0.945585	32.771424	0.206318	1.1
746	-0.413221	32.750656	0.027067	1.2
747	-0.657176	32.729924	0.176460	1.1
748	-0.897754	32.709226	0.197549	2.1
749	-0.165164	32.688563	0.036321	1.3
750	-0.408785	32.667935	0.094233	1.3
751	-0.660057	32.647342	0.155172	1.4
752	-0.472155	32.626783	0.122719	1.4
753	-0.591259	32.606259	0.224513	1.4
754	-0.475007	32.585769	0.061082	1.7
755	-0.441302	32.565313	0.157276	1.3
756	-0.599064	32.544892	0.131494	1.3
757	-0.856098	32.524505	0.159030	1.4
758	-0.423865	32.504151	0.036781	3.1
759	-0.862131	32.483832	0.214098	1.5
760	-0.305063	32.463547	0.032824	1.6
761	-0.217712	32.443295	0.092659	1.4
762	-0.497374	32.423077	0.108653	1.8
763	-0.737616	32.402892	0.164508	1.8
764	-1.402206	32.382741	0.209961	1.9
765	-0.441296	32.362623	0.059722	1.9
766	-0.560562	32.342539	0.197547	1.9
767	-0.215601	32.322488	0.082689	1.8
768	-0.020889	32.302470	0.006927	2.8
769	-0.923563	32.282485	0.197600	2.3
770	-0.669069	32.262533	0.189341	1.4
771	-1.101774	32.242613	0.313599	1.4
772	-0.417270	32.222727	0.026565	1.4
773	-0.674601	32.202873	0.147634	1.4
774	-0.813895	32.183052	0.200004	1.4
775	-0.677681	32.163263	0.057245	2.6
776	-0.888792	32.143507	0.205414	1.6
777	-0.948557	32.123783	0.190951	1.7
778	-0.539808	32.104091	0.113885	1.4
779	-0.674024	32.084432	0.167891	1.4
780	-0.918655	32.064804	0.263079	1.4
781	-0.961855	32.045209	0.164668	1.4
782	-0.078878	32.025645	0.033854	1.4
783	-0.240466	32.006113	0.050184	1.2
784	-0.675090	31.986613	0.079554	1.4
785	-0.405869	31.967145	0.085293	1.4
786	-0.477978	31.947708	0.138791	1.5
787	-0.444389	31.928302	0.139623	1.4
788	-0.445267	31.908928	0.063696	1.5
789	-0.871865	31.889586	0.143201	1.4
790	-0.807896	31.870274	0.182181	1.4
791	-0.705520	31.850994	0.179053	1.4
792	-0.297345	31.831745	0.076150	1.4
793	-0.721075	31.812527	0.271869	1.4
794	-0.435604	31.793339	0.064034	1.7
795	-0.257945	31.774183	0.108126	2.5
796	-1.371153	31.755057	0.175229	1.7
797	-0.080112	31.735962	0.006914	1.5
798	-0.686388	31.716898	0.098910	1.9
799	-0.929843	31.697864	0.283855	1.7
800	-0.874971	31.678860	0.228365	1.6
801	-0.953697	31.659887	0.084334	1.4
802	-0.613517	31.640944	0.041404	1.3
803	-0.494222	31.622032	0.090109	1.4
804	-0.843271	31.603149	0.223564	1.3
805	-1.058275	31.584296	0.199306	1.3
806	-0.404127	31.565474	0.035639	1.4
807	-0.887328	31.546681	0.236131	1.4
808	-0.342835	31.527918	0.075805	1.4
809	-0.510115	31.509185	0.142652	1.4
810	-0.933548	31.490482	0.146598	1.4
811	-0.725619	31.471808	0.110655	1.4
812	-0.547107	31.453163	0.144170	1.4
813	-0.718592	31.434548	0.230732	1.4
814	-1.185951	31.415963	0.256456	1.5
815	-0.549016	31.397406	0.168278	2.1
816	-0.516817	31.378879	0.122108	1.4
817	-0.944922	31.360381	0.182109	1.4
818	-0.774685	31.341912	0.262236	1.4
819	-0.327812	31.323472	0.087704	1.4
820	-1.117455	31.305061	0.271327	1.8
821	-0.482386	31.286678	0.115733	1.6
822	-0.008686	31.268325	0.001145	1.4
823	-0.504767	31.250000	0.114803	1.4
824	-0.732714	31.231704	0.169193	1.4
825	-0.177144	31.213436	0.064864	1.4
826	-0.529178	31.195197	0.119435	2.2
827	-0.987114	31.176986	0.218063	1.6
828	-0.614804	31.158803	0.098566	1.4
829	-0.683897	31.140649	0.205448	3.2
830	-0.161229	31.122523	0.004141	1.9
831	-0.593543	31.104425	0.113174	2.1
832	-0.686660	31.086355	0.104976	2.7
833	-0.616947	31.068313	0.094572	3.0
834	-1.157360	31.050299	0.436199	2.1
835	-0.447314	31.032313	0.074199	1.9
836	-0.296392	31.014354	0.104664	2.0
837	-0.142497	30.996423	0.029977	3.6
838	-0.788092	30.978520	0.064567	2.4
839	-0.312847	30.960644	0.049113	4.8
840	-0.992339	30.942796	0.261705	2.7
841	-0.814941	30.924976	0.097632	2.9
842	-0.252435	30.907182	0.055621	3.6
843	-0.246626	30.889416	0.048688	5.8
844	-0.186834	30.871677	0.007514	2.1
845	-0.918712	30.853965	0.192501	3.3
846	-0.647350	30.836280	0.158881	5.2
847	-0.554091	30.818623	0.135906	7.2
848	-0.044682	30.800992	0.000530	3.7
849	-0.826739	30.783388	0.257877	1.4
850	-0.498187	30.765811	0.052653	2.9
851	-0.371050	30.748261	0.117541	1.4
852	-0.447167	30.730737	0.114606	1.6
853	-0.242799	30.713240	0.070818	9.4
854	-0.872247	30.695769	0.173741	3.0
855	-0.397621	30.678325	0.090263	1.3
856	-0.411419	30.660907	0.157457	1.3
857	-0.783230	30.643516	0.377638	1.1
858	-0.960212	30.626151	0.178652	1.3
859	-0.564076	30.608812	0.155851	1.3
860	-0.295748	30.591500	0.037591	1.5
861	-0.468444	30.574213	0.115302	1.1
862	-0.103099	30.556952	0.017121	2.2
863	-0.353611	30.539718	0.067423	3.0
864	-0.962915	30.522509	0.075796	1.8
865	-0.785677	30.505326	0.205837	1.5
866	-0.854957	30.488169	0.390030	1.4
867	-0.151363	30.471038	0.059405	1.4
868	-0.518545	30.453932	0.117390	1.4
869	-0.823373	30.436852	0.096652	1.6
870	-0.359576	30.419797	0.067575	1.5
871	-0.304994	30.402768	0.056779	1.7
872	-0.695745	30.385764	0.172038	1.5
873	-0.196903	30.368786	0.014412	1.9
874	-0.095807	30.351833	0.026348	2.2
875	-0.699764	30.334905	0.066243	1.7
876	-0.659275	30.318002	0.061427	1.6
877	-0.302227	30.301124	0.097444	1.4
878	-0.526280	30.284271	0.088212	1.5
879	-0.050081	30.267444	0.031697	1.3
880	-1.094982	30.250641	0.331407	1.4
881	-0.854503	30.233863	0.073806	1.6
882	-0.300471	30.217110	0.078306	2.7
883	-1.135741	30.200381	0.344263	1.5
884	-0.599300	30.183678	0.119261	1.8
885	-0.370370	30.166998	0.084376	1.5
886	-0.938189	30.150344	0.114693	1.4
887	-0.514053	30.133714	0.120307	1.4
888	-0.430616	30.117108	0.156448	1.6
889	-0.761623	30.100527	0.087615	1.4
890	-0.780362	30.083970	0.143244	1.4
891	-0.089882	30.067437	0.002880	1.5
892	-0.645896	30.050929	0.166950	1.6
893	-0.636347	30.034444	0.181271	1.4
894	-0.207383	30.017984	0.086742	1.5
895	-0.694598	30.001548	0.133579	1.7
896	-0.603059	29.985136	0.129934	1.9
897	-1.019516	29.968747	0.461291	1.4
898	-0.252038	29.952383	0.050930	1.4
899	-0.846967	29.936042	0.126607	1.4
900	-0.828785	29.919725	0.220214	2.6
901	-0.112723	29.903432	0.024728	2.8
902	-0.174466	29.887163	0.017779	1.9
903	-0.525382	29.870917	0.089619	2.2
904	-0.259188	29.854694	0.030365	1.6
905	-0.438477	29.838495	0.098104	1.4
906	-0.831135	29.822320	0.129539	1.4
907	-0.581001	29.806168	0.114875	2.0
908	-0.297836	29.790039	0.069239	1.4
909	-0.241376	29.773933	0.059528	1.4
910	-0.755704	29.757851	0.151721	2.8
911	-0.418748	29.741791	0.088351	2.1
912	-0.245673	29.725755	0.077624	1.6
913	-0.906995	29.709742	0.379743	2.2
914	-0.309934	29.693752	0.046229	1.4
915	-0.369166	29.677785	0.076720	1.9
916	-0.164326	29.661840	0.015879	3.7
917	-0.123409	29.645919	0.013537	2.1
918	-0.310955	29.630020	0.040166	2.5
919	-0.949754	29.614144	0.132846	5.3
920	-0.877456	29.598290	0.199696	2.9
921	-0.712938	29.582460	0.146951	3.9
922	-0.729987	29.566651	0.115263	3.2
923	-0.225061	29.550866	0.053962	7.7
924	-0.739993	29.535102	0.192882	2.2
925	-0.597544	29.519362	0.139815	2.2
926	-0.353019	29.503643	0.165337	4.2
927	-0.996674	29.487947	0.260007	5.4
928	-0.560909	29.472273	0.206292	2.1
929	-0.499568	29.456621	0.110362	2.1
930	-0.552761	29.440992	0.195083	2.1
931	-0.838932	29.425384	0.090383	2.0
932	-0.815415	29.409799	0.106959	2.0
933	-1.255347	29.394235	0.178264	2.2
934	-0.328455	29.378694	0.083088	1.3
935	-0.483606	29.363174	0.153539	1.6
936	-0.634194	29.347676	0.139035	1.5
937	-1.168099	29.332200	0.390626	2.1
938	-0.620359	29.316746	0.040049	1.5
939	-0.798767	29.301313	0.156841	1.5
940	-0.306113	29.285902	0.068284	1.5
941	-0.353438	29.270513	0.034585	1.5
942	-0.253380	29.255145	0.021903	1.5
943	-0.386402	29.239799	0.166681	1.5
944	-0.188990	29.224474	0.054540	1.5
945	-0.404332	29.209171	0.043195	1.9
946	-0.775511	29.193888	0.141151	1.9
947	-1.180211	29.178628	0.219565	1.9
948	-0.646813	29.163388	0.182708	1.9
949	-0.501792	29.148170	0.140906	1.9
950	-1.421003	29.132973	0.201561	1.3
951	-0.575462	29.117797	0.067041	1.4
952	-0.570187	29.102642	0.135584	1.4
953	-1.346062	29.087508	0.374202	1.4
954	-0.972068	29.072395	0.232711	1.4
955	-0.266437	29.057303	0.021142	1.5
956	-0.921162	29.042231	0.158350	2.1
957	-0.723091	29.027181	0.209629	1.5
958	-0.148395	29.012151	0.042817	1.6
959	-0.370951	28.997142	0.052644	1.5
960	-0.445143	28.982154	0.033738	1.5
961	-0.881192	28.967187	0.228763	1.5
962	-0.391826	28.952240	0.054183	4.6
963	-0.254521	28.937313	0.123956	2.1
964	-0.510974	28.922407	0.178509	2.7
965	-0.513013	28.907522	0.082076	3.2
966	-0.657720	28.892657	0.197339	3.4
967	-0.213927	28.877812	0.057801	1.3
968	-0.623635	28.862988	0.145560	1.6
969	-1.182404	28.848184	0.267559	1.6
970	-0.393216	28.833400	0.112052	2.1
971	-0.350539	28.818636	0.108255	1.5
972	-0.580155	28.803893	0.224189	1.4
973	-0.581973	28.789170	0.102330	1.9
974	-0.917599	28.774466	0.230885	1.7
975	-0.767220	28.759783	0.073589	1.4
976	-0.959630	28.745119	0.209064	1.8
977	-0.428326	28.730476	0.087323	1.5
978	-0.962130	28.715852	0.303914	1.6
979	-0.475255	28.701249	0.106722	3.2
980	-0.000000	28.686665	0.000000	2.3
981	-1.041969	28.672100	0.248989	2.0
982	-0.316022	28.657556	0.073387	1.8
983	-0.553216	28.643031	0.230277	1.4
984	-0.632348	28.628526	0.138383	1.4
985	-0.553405	28.614040	0.067707	1.5
986	-0.600315	28.599574	0.140254	1.7
987	-0.600257	28.585127	0.032753	2.1
988	-0.186017	28.570700	0.017615	1.5
989	-1.347946	28.556292	0.159867	2.4
990	-0.713278	28.541904	0.168419	1.4
991	-0.320786	28.527535	0.020071	1.4
992	-0.577581	28.513185	0.164932	1.4
993	-0.500110	28.498854	0.027699	1.4
994	-0.523681	28.484543	0.132969	1.3
995	-0.794670	28.470250	0.187026	1.8
996	-0.707002	28.455977	0.248779	1.4
997	-0.490098	28.441723	0.049983	1.6
998	-0.778923	28.427488	0.104804	1.3
999	-1.334831	28.413272	0.280334	1.3
1000	-0.630968	28.399075	0.108480	1.4
1001	-0.729609	28.384897	0.314162	1.4
1002	-0.117927	28.370737	0.039217	1.9
1003	-0.864470	28.356597	0.213948	1.9
1004	-0.265896	28.342475	0.085342	1.8
1005	-0.712458	28.328372	0.074297	1.5
1006	-0.870659	28.314287	0.137932	2.2
1007	-0.771324	28.300222	0.293938	2.1
1008	-1.236696	28.286174	0.133037	2.4
1009	-0.373478	28.272146	0.096175	2.1
1010	-0.674704	28.258136	0.196798	1.7
1011	-0.331686	28.244144	0.094126	1.5
1012	-0.452547	28.230171	0.136239	1.7
1013	-0.723822	28.216217	0.072951	1.7
1014	-0.745983	28.202281	0.261243	1.6
1015	-0.256601	28.188363	0.019665	1.5
1016	-0.210973	28.174463	0.051668	1.4
1017	-0.227068	28.160582	0.074746	1.4
1018	-0.334690	28.146719	0.020828	1.9
1019	-0.534858	28.132874	0.189425	2.5
1020	-0.815180	28.119047	0.191214	1.4
1021	-0.475917	28.105238	0.125543	1.4
1022	-0.608014	28.091448	0.180457	2.8
1023	-0.663340	28.077675	0.140800	1.5
1024	-0.815522	28.063921	0.157193	1.6
1025	-0.501950	28.050184	0.115984	1.6
1026	-0.654806	28.036465	0.268973	1.4
1027	-0.708219	28.022764	0.138860	2.2
1028	-0.816379	28.009081	0.199287	1.4
1029	-0.333343	27.995416	0.161571	1.8
1030	-0.740190	27.981769	0.226431	2.0
1031	-1.323942	27.968139	0.294803	1.9
1032	-0.681391	27.954527	0.075095	3.3
1033	-0.598842	27.940933	0.203139	3.5
1034	-0.767100	27.927356	0.188758	3.2
1035	-0.571981	27.913797	0.144525	5.9
1036	-0.557335	27.900255	0.159549	6.4
1037	-0.866203	27.886731	0.273172	2.6
1038	-0.493654	27.873224	0.093608	1.8
1039	-0.346771	27.859735	0.048305	2.8
1040	-0.603538	27.846263	0.166694	1.5
1041	-0.585317	27.832809	0.178336	3.1
1042	-0.591201	27.819372	0.153536	1.5
1043	-0.774944	27.805952	0.142850	1.5
1044	-0.365999	27.792549	0.059168	8.3
1045	-0.379797	27.779164	0.262954	1.4
1046	-0.681362	27.765796	0.157881	2.3
1047	-1.270203	27.752445	0.506835	2.0
1048	-0.253806	27.739111	0.073562	1.4
1049	-0.710813	27.725794	0.233694	1.4
1050	-0.595071	27.712494	0.134300	2.2
1051	-0.199399	27.699211	0.058912	2.0
1052	-1.069996	27.685945	0.126193	2.0
1053	-0.593195	27.672696	0.159458	2.0
1054	-0.013103	27.659464	0.000446	1.8
1055	-0.101110	27.646249	0.007526	2.0
1056	-0.253082	27.633050	0.007307	2.2
1057	-0.102581	27.619869	0.031352	1.3
1058	-0.415870	27.606704	0.069252	1.6
1059	-0.000373	27.593556	0.000465	3.7
1060	-0.197530	27.580424	0.031296	1.5
1061	-0.696299	27.567310	0.143742	1.4
1062	-0.291758	27.554211	0.095507	1.4
1063	-0.348216	27.541130	0.039549	1.2
1064	-0.594444	27.528065	0.076202	1.5
1065	-1.053862	27.515016	0.308154	1.4
1066	-0.004531	27.501984	0.003246	1.4
1067	-0.754665	27.488968	0.277468	1.8
1068	-0.571468	27.475969	0.018743	1.7
1069	-0.566083	27.462986	0.076264	1.5
1070	-0.541139	27.450020	0.108851	1.4
1071	-0.442771	27.437070	0.141295	1.5
1072	-0.476676	27.424136	0.128529	1.3
1073	-0.244756	27.411218	0.033104	1.5
1074	-0.406604	27.398317	0.074362	1.4
1075	-0.785745	27.385432	0.231128	1.5
1076	-0.821243	27.372563	0.257533	1.4
1077	-0.248397	27.359710	0.071518	1.4
1078	-0.687314	27.346873	0.180257	3.5
1079	-0.388842	27.334052	0.111766	1.4
1080	-0.000029	27.321247	0.000023	1.5
1081	-0.518791	27.308458	0.147170	1.4
1082	-0.931755	27.295685	0.096337	1.4
1083	-0.738265	27.282928	0.073225	1.4
1084	-0.838041	27.270187	0.117356	1.7
1085	-0.541832	27.257462	0.206617	1.7
1086	-1.073075	27.244753	0.181126	1.4
1087	-0.875984	27.232059	0.247288	1.4
1088	-0.590321	27.219381	0.070279	1.8
1089	-1.473001	27.206719	0.207725	1.8
1090	-0.353974	27.194072	0.045402	1.6
1091	-0.887119	27.181442	0.334253	1.6
1092	-0.632819	27.168827	0.134460	1.4
1093	-0.699917	27.156227	0.233244	1.3
1094	-0.728249	27.143643	0.172976	1.4
1095	-0.784826	27.131075	0.171606	1.4
1096	-1.003269	27.118522	0.303817	2.8
1097	-0.277605	27.105984	0.044599	2.4
1098	-0.864559	27.093462	0.090481	1.4
1099	-0.341421	27.080956	0.073282	1.5
1100	-0.222596	27.068464	0.010051	1.4
1101	-1.288574	27.055988	0.259994	1.4
1102	-0.709463	27.043528	0.068723	1.5
1103	-0.331840	27.031083	0.025432	1.3
1104	-0.807314	27.018653	0.143979	1.4
1105	-0.636719	27.006238	0.056108	1.3
1106	-0.703309	26.993838	0.194485	1.4
1107	-0.425855	26.981454	0.061745	1.4
1108	-0.509308	26.969085	0.165881	1.4
1109	-0.769297	26.956731	0.301116	1.4
1110	-0.199851	26.944392	0.050574	1.3
1111	-0.271050	26.932068	0.083349	1.4
1112	-1.443159	26.919759	0.496151	1.4
1113	-0.749860	26.907465	0.110692	1.4
1114	-0.373821	26.895185	0.036671	1.3
1115	-0.266432	26.882921	0.016593	2.7
1116	-0.889533	26.870672	0.118032	1.4
1117	-0.770132	26.858438	0.064189	1.4
1118	-0.731268	26.846218	0.103707	1.5
1119	-0.444210	26.834014	0.128602	1.7
1120	-0.208231	26.821824	0.030602	1.4
1121	-0.922869	26.809649	0.149316	1.5
1122	-0.215918	26.797488	0.026386	1.4
1123	-0.681960	26.785343	0.058953	1.4
1124	-0.359008	26.773211	0.029096	1.4
1125	-0.450375	26.761095	0.097585	1.5
1126	-0.511770	26.748993	0.107366	1.4
1127	-1.290334	26.736906	0.269287	1.3
1128	-0.515167	26.724833	0.116196	1.3
1129	-0.630086	26.712775	0.136830	1.4
1130	-0.233584	26.700732	0.049891	1.3
1131	-0.352133	26.688703	0.074233	1.4
1132	-0.436749	26.676688	0.069048	1.4
1133	-0.001789	26.664687	0.002989	1.2
1134	-0.296947	26.652702	0.122385	1.4
1135	-0.693515	26.640730	0.219913	3.3
1136	-0.516248	26.628773	0.099321	1.4
1137	-0.899122	26.616830	0.396957	1.4
1138	-0.529726	26.604901	0.075225	1.4
1139	-1.223245	26.592987	0.163327	3.0
1140	-0.317805	26.581087	0.097818	4.2
1141	-0.673045	26.569201	0.143727	2.1
1142	-0.000000	26.557329	0.000000	1.9
1143	-0.655390	26.545471	0.171955	1.9
1144	-0.303090	26.533627	0.047591	1.9
1145	-0.590363	26.521798	0.191436	5.5
1146	-0.868255	26.509982	0.241893	4.9
1147	-0.590542	26.498181	0.119197	1.7
1148	-0.012400	26.486393	0.000450	4.5
1149	-0.737585	26.474620	0.113009	4.8
1150	-0.784658	26.462860	0.169073	2.3
1151	-0.822850	26.451115	0.150590	2.4
1152	-0.712640	26.439383	0.167522	3.4
1153	-0.129187	26.427665	0.029171	3.2
1154	-0.449310	26.415961	0.187731	3.4
1155	-0.522597	26.404271	0.065921	4.9
1156	-0.732234	26.392595	0.266622	4.1
1157	-0.454851	26.380932	0.113826	3.3
1158	-0.625011	26.369283	0.080771	1.7
1159	-0.552469	26.357648	0.178041	1.8
1160	-0.691132	26.346026	0.211564	2.7
1161	-0.425181	26.334418	0.104923	5.4
1162	-1.027330	26.322824	0.185406	6.6
1163	-1.398338	26.311243	0.528676	4.1
1164	-0.223278	26.299676	0.029172	2.6
1165	-0.252802	26.288123	0.073010	2.2
1166	-0.443453	26.276583	0.061082	1.6
1167	-0.124294	26.265056	0.022307	1.7
1168	-0.169687	26.253543	0.048594	1.7
1169	-0.910160	26.242044	0.094981	2.1
1170	-0.553595	26.230558	0.065985	2.1
1171	-0.000073	26.219085	0.000232	2.2
1172	-0.152649	26.207625	0.019016	2.8
1173	-0.453126	26.196179	0.066883	2.3
1174	-0.557567	26.184747	0.138436	3.6
1175	-0.806076	26.173327	0.092006	1.7
1176	-0.286860	26.161921	0.073739	1.7
1177	-0.199823	26.150528	0.042314	3.5
1178	-0.815278	26.139148	0.132930	1.6
1179	-0.638638	26.127782	0.174894	1.4
1180	-0.561725	26.116429	0.183313	1.4
1181	-0.525870	26.105088	0.165735	1.3
1182	-0.615223	26.093761	0.169787	1.3
1183	-0.550985	26.082447	0.081713	1.4
1184	-1.022800	26.071147	0.321319	1.4
1185	-0.785432	26.059859	0.089708	1.3
1186	-0.288207	26.048584	0.091014	1.7
1187	-0.668959	26.037322	0.072808	2.6
1188	-1.233138	26.026073	0.402149	1.6
1189	-0.728259	26.014837	0.183775	1.4
1190	-0.435072	26.003614	0.073480	1.5
1191	-0.166293	25.992404	0.062796	1.4
1192	-0.278548	25.981207	0.040848	1.4
1193	-0.349735	25.970023	0.037850	1.4
1194	-0.424139	25.958851	0.067821	1.9
1195	-0.690318	25.947693	0.139815	1.7
1196	-0.065354	25.936547	0.025215	2.3
1197	-0.772644	25.925414	0.142134	1.6
1198	-0.110809	25.914293	0.043675	1.5
1199	-1.007191	25.903185	0.241625	1.4
1200	-0.644717	25.892090	0.177671	1.6
1201	-0.643507	25.881008	0.117815	1.6
1202	-0.724116	25.869938	0.222600	1.4
1203	-0.911029	25.858881	0.346237	1.4
1204	-0.740915	25.847837	0.227259	1.4
1205	-0.193740	25.836805	0.044191	1.5
1206	-0.664054	25.825785	0.114405	1.4
1207	-0.501825	25.814778	0.082304	1.7
1208	-0.865792	25.803784	0.195626	1.5
1209	-0.478331	25.792802	0.106365	1.3
1210	-0.724514	25.781833	0.339700	1.3
1211	-0.881539	25.770876	0.135212	1.4
1212	-0.966345	25.759931	0.418013	1.6
1213	-0.756580	25.748999	0.064012	2.2
1214	-0.444909	25.738079	0.102777	5.7
1215	-1.194293	25.727172	0.200435	3.4
1216	-0.714790	25.716276	0.036226	1.8
1217	-0.684707	25.705394	0.279310	1.8
1218	-0.112838	25.694523	0.032303	1.6
1219	-0.698033	25.683665	0.140219	1.4
1220	-0.876828	25.672818	0.084134	1.3
1221	-0.371196	25.661984	0.141989	1.4
1222	-1.048944	25.651163	0.174161	1.4
1223	-0.879204	25.640353	0.198542	2.1
1224	-0.950140	25.629556	0.131675	2.2
1225	-1.162322	25.618770	0.302242	17.4
1226	-0.600968	25.607997	0.066022	3.5
1227	-0.534272	25.597236	0.105635	1.9
1228	-0.842426	25.586487	0.219055	2.0
1229	-0.438331	25.575750	0.039398	1.9
1230	-1.046549	25.565025	0.286583	1.9
1231	-1.002025	25.554312	0.191386	1.9
1232	-1.043796	25.543610	0.270799	1.9
1233	-0.502731	25.532921	0.104171	1.9
1234	-0.723541	25.522244	0.082990	1.9
1235	-0.941595	25.511579	0.187327	4.8
1236	-0.168714	25.500925	0.014608	1.4
1237	-0.044806	25.490283	0.001030	1.4
1238	-0.476279	25.479654	0.169680	1.4
1239	-0.866850	25.469036	0.147999	1.5
1240	-0.899881	25.458429	0.196131	1.7
1241	-0.350681	25.447835	0.057458	1.4
1242	-0.258723	25.437252	0.095554	1.4
1243	-0.450688	25.426681	0.083561	1.4
1244	-0.740953	25.416122	0.195465	1.4
1245	-0.779207	25.405574	0.169970	1.4
1246	-0.258275	25.395039	0.099287	1.4
1247	-0.615171	25.384514	0.228932	1.4
1248	-0.598183	25.374002	0.133680	1.4
1249	-0.879021	25.363501	0.197988	1.4
1250	-0.324548	25.353011	0.022053	1.4
1251	-0.939761	25.342533	0.207778	1.6
1252	-0.800694	25.332067	0.185974	1.4
1253	-0.999796	25.321612	0.216773	2.7
1254	-1.134902	25.311169	0.299497	1.5
1255	-0.756965	25.300737	0.112903	1.4
