1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.338137	35.345194	0.061725	1.8
634	-0.434008	35.319790	0.201616	2.3
635	-0.424569	35.294435	0.103090	1.8
636	-0.145379	35.269128	0.032000	1.6
637	-0.327405	35.243870	0.044286	2.9
638	-0.357161	35.218659	0.072895	1.7
639	-0.630910	35.193497	0.168368	2.0
640	-0.628920	35.168383	0.081982	2.3
641	-0.546940	35.143316	0.176126	2.5
642	-0.575851	35.118297	0.168226	1.9
643	-0.628645	35.093326	0.232709	1.9
644	-0.304261	35.068402	0.061174	1.6
645	-0.492672	35.043524	0.115863	1.9
646	-0.618065	35.018694	0.370735	2.0
647	-0.420369	34.993911	0.112006	2.0
648	-0.896477	34.969175	0.152440	1.8
649	-0.687817	34.944485	0.084516	1.8
650	-0.868147	34.919841	0.174370	1.8
651	-0.327470	34.895244	0.081741	2.0
652	-0.856210	34.870693	0.192890	2.7
653	-0.083909	34.846188	0.008463	2.0
654	-0.218270	34.821729	0.064002	1.9
655	-0.399209	34.797315	0.063101	1.7
656	-0.309755	34.772947	0.061449	2.0
657	-0.109444	34.748625	0.027666	2.0
658	-0.426650	34.724348	0.089662	1.5
659	-0.724362	34.700116	0.201274	1.5
660	-0.679522	34.675929	0.065255	1.5
661	-0.388177	34.651787	0.054582	1.4
662	-0.477564	34.627690	0.055883	1.4
663	-0.482764	34.603637	0.050581	1.4
664	-0.469463	34.579629	0.154733	1.5
665	-0.251799	34.555665	0.010480	1.3
666	-0.225296	34.531746	0.053623	1.7
667	-0.778758	34.507871	0.173862	1.4
668	-0.230851	34.484039	0.090659	1.4
669	-0.461503	34.460252	0.090500	2.3
670	-0.656083	34.436508	0.215231	2.9
671	-0.433517	34.412807	0.185884	3.9
672	-0.305667	34.389151	0.037199	3.4
673	-0.188547	34.365537	0.083411	2.0
674	-0.880460	34.341967	0.172512	1.7
675	-0.293706	34.318440	0.070581	1.4
676	-0.548131	34.294955	0.172948	1.4
677	-0.838212	34.271514	0.311902	1.6
678	-0.428556	34.248115	0.073124	1.4
679	-0.393199	34.224759	0.102085	1.4
680	-0.308274	34.201445	0.030643	1.4
681	-0.209846	34.178173	0.084516	1.4
682	-0.222513	34.154944	0.020276	2.1
683	-0.740919	34.131756	0.116346	1.4
684	-0.351317	34.108611	0.091108	1.4
685	-0.706861	34.085507	0.175534	2.7
686	-0.646088	34.062445	0.163726	1.9
687	-0.463919	34.039425	0.177018	1.4
688	-0.182038	34.016446	0.040398	1.6
689	-0.655727	33.993509	0.099309	1.5
690	-0.450746	33.970612	0.082239	1.4
691	-0.000000	33.947757	0.000000	1.4
692	-0.490598	33.924943	0.110977	1.4
693	-0.611310	33.902169	0.134827	1.5
694	-0.843365	33.879436	0.213993	1.9
695	-0.653304	33.856744	0.219993	1.6
696	-0.418922	33.834092	0.127989	1.8
697	-0.763206	33.811481	0.378957	1.4
698	-0.511173	33.788910	0.120625	1.4
699	-0.185331	33.766379	0.014327	1.9
700	-0.488117	33.743888	0.111490	1.9
701	-0.259434	33.721437	0.027109	1.5
702	-0.235531	33.699026	0.046652	1.8
703	-0.103315	33.676654	0.033000	1.6
704	-0.365667	33.654322	0.112542	1.6
705	-0.588019	33.632030	0.197091	1.5
706	-0.456864	33.609776	0.063280	1.7
707	-0.361835	33.587562	0.043136	1.7
708	-0.326607	33.565388	0.008465	1.3
709	-0.160540	33.543252	0.024997	1.4
710	-0.048555	33.521155	0.006453	1.9
711	-0.302076	33.499096	0.024130	1.5
712	-0.343324	33.477077	0.078574	1.3
713	-0.815319	33.455096	0.201129	1.6
714	-0.427835	33.433153	0.048582	1.9
715	-0.637894	33.411249	0.129558	1.7
716	-0.253125	33.389383	0.046021	1.5
717	-0.394144	33.367555	0.105875	1.4
718	-0.335233	33.345765	0.059571	1.3
719	-0.213358	33.324013	0.027961	1.4
720	-0.296250	33.302299	0.109993	1.4
721	-0.251636	33.280623	0.098844	1.4
722	-0.278025	33.258984	0.090274	2.7
723	-0.302114	33.237382	0.065883	2.0
724	-0.535164	33.215818	0.074390	2.1
725	-0.249126	33.194292	0.106020	1.5
726	-1.025771	33.172802	0.522473	1.5
727	-0.541316	33.151349	0.109671	1.6
728	-0.056251	33.129934	0.014937	1.5
729	-0.090053	33.108555	0.010097	1.5
730	-0.489654	33.087213	0.126725	2.1
731	-0.179468	33.065908	0.023854	2.1
732	-0.299675	33.044639	0.026239	2.0
733	-0.136818	33.023406	0.043836	1.5
734	-0.372028	33.002210	0.022651	1.6
735	-0.096517	32.981051	0.020141	4.0
736	-0.254393	32.959927	0.042814	2.1
737	-0.265374	32.938839	0.022802	4.7
738	-0.781785	32.917788	0.063213	2.2
739	-0.337224	32.896772	0.100748	5.4
740	-0.503707	32.875792	0.149034	2.0
741	-0.079877	32.854847	0.008289	2.0
742	-0.077450	32.833938	0.007675	1.9
743	-0.516396	32.813065	0.140159	2.0
744	-0.309440	32.792227	0.031927	2.0
745	-0.504367	32.771424	0.073729	2.2
746	-0.696673	32.750656	0.087157	2.1
747	-0.206965	32.729924	0.013170	4.0
748	-0.530189	32.709226	0.139729	2.0
749	-0.394457	32.688563	0.073330	3.5
750	-0.843841	32.667935	0.108340	1.5
751	-0.012078	32.647342	0.000650	5.1
752	-0.891128	32.626783	0.269678	1.5
753	-0.657781	32.606259	0.072490	1.5
754	-0.231181	32.585769	0.030788	1.6
755	-0.172992	32.565313	0.012027	1.2
756	-0.248380	32.544892	0.031420	1.2
757	-0.257985	32.524505	0.035040	1.2
758	-0.757126	32.504151	0.105896	1.2
759	-0.364425	32.483832	0.120467	1.5
760	-0.671498	32.463547	0.190101	3.3
761	-0.452946	32.443295	0.069301	1.8
762	-0.593921	32.423077	0.161552	1.4
763	-0.797904	32.402892	0.328451	1.9
764	-0.967083	32.382741	0.316427	1.7
765	-0.360373	32.362623	0.058492	1.8
766	-0.265084	32.342539	0.017612	3.0
767	-0.201542	32.322488	0.039896	2.8
768	-0.282576	32.302470	0.039058	3.3
769	-0.474704	32.282485	0.161182	1.4
770	-0.116505	32.262533	0.039139	1.2
771	-0.600890	32.242613	0.042708	1.4
772	-0.131656	32.222727	0.039257	1.7
773	-0.476367	32.202873	0.118812	1.5
774	-0.132913	32.183052	0.039013	1.5
775	-0.225049	32.163263	0.017117	1.5
776	-0.233473	32.143507	0.040857	1.4
777	-0.699323	32.123783	0.075115	1.4
778	-0.391884	32.104091	0.090219	1.9
779	-0.559877	32.084432	0.033080	2.9
780	-0.332988	32.064804	0.073803	1.7
781	-0.591310	32.045209	0.140388	1.3
782	-0.566164	32.025645	0.212546	2.0
783	-0.348603	32.006113	0.039244	1.5
784	-0.494542	31.986613	0.107103	1.7
785	-0.484503	31.967145	0.172277	2.4
786	-0.288002	31.947708	0.089120	1.5
787	-0.946784	31.928302	0.210842	1.4
788	-0.583104	31.908928	0.074804	1.4
789	-0.113234	31.889586	0.031842	1.4
790	-0.789859	31.870274	0.161953	1.4
791	-0.666699	31.850994	0.251655	1.4
792	-0.335307	31.831745	0.024979	1.4
793	-0.631908	31.812527	0.151959	1.4
794	-0.443109	31.793339	0.063300	2.1
795	-0.330852	31.774183	0.047516	1.9
796	-0.703690	31.755057	0.269140	1.5
797	-0.733133	31.735962	0.117424	1.3
798	-0.369188	31.716898	0.062283	2.1
799	-0.555839	31.697864	0.106858	1.9
800	-0.137302	31.678860	0.037279	1.5
801	-0.278484	31.659887	0.031164	1.5
802	-0.744756	31.640944	0.167971	1.5
803	-0.721199	31.622032	0.142691	1.4
804	-0.519959	31.603149	0.263634	1.4
805	-0.686074	31.584296	0.097470	1.5
806	-0.705222	31.565474	0.247796	1.9
807	-0.204986	31.546681	0.051904	1.7
808	-0.610139	31.527918	0.045172	1.5
809	-0.519882	31.509185	0.221793	1.5
810	-0.425934	31.490482	0.080201	1.7
811	-0.339431	31.471808	0.087511	1.3
812	-0.401130	31.453163	0.047067	1.4
813	-0.470918	31.434548	0.045985	1.4
814	-0.276644	31.415963	0.079397	1.4
815	-0.172918	31.397406	0.026817	1.4
816	-0.797529	31.378879	0.421938	1.3
817	-0.261489	31.360381	0.034352	3.2
818	-0.397401	31.341912	0.059106	1.4
819	-0.386491	31.323472	0.107399	1.4
820	-0.643872	31.305061	0.115968	1.4
821	-0.230386	31.286678	0.052498	1.4
822	-0.519739	31.268325	0.035485	1.4
823	-0.545106	31.250000	0.133777	1.3
824	-0.140111	31.231704	0.015225	1.4
825	-0.138241	31.213436	0.050010	1.3
826	-0.167599	31.195197	0.066238	2.1
827	-0.566620	31.176986	0.077356	2.0
828	-1.017737	31.158803	0.275228	1.4
829	-0.430207	31.140649	0.032937	1.3
830	-0.597172	31.122523	0.135076	1.4
831	-0.200897	31.104425	0.018956	1.3
832	-0.429982	31.086355	0.086967	1.5
833	-0.544473	31.068313	0.087822	1.4
834	-0.876364	31.050299	0.385611	1.3
835	-0.197388	31.032313	0.025599	1.3
836	-0.695204	31.014354	0.094466	1.7
837	-0.130382	30.996423	0.013467	1.9
838	-0.817940	30.978520	0.191221	1.5
839	-0.448372	30.960644	0.058560	1.4
840	-0.455535	30.942796	0.073726	1.4
841	-0.646094	30.924976	0.128101	1.4
842	-0.208594	30.907182	0.062216	1.4
843	-0.257994	30.889416	0.065455	1.6
844	-0.128412	30.871677	0.051813	1.5
845	-0.663589	30.853965	0.125186	1.4
846	-0.340801	30.836280	0.081521	1.4
847	-0.433436	30.818623	0.167785	1.4
848	-0.628845	30.800992	0.140144	1.6
849	-0.864120	30.783388	0.082217	1.8
850	-0.524174	30.765811	0.037508	3.0
851	-0.275852	30.748261	0.120634	1.6
852	-0.477420	30.730737	0.079693	1.4
853	-0.408995	30.713240	0.047824	1.4
854	-0.448926	30.695769	0.116202	1.4
855	-0.741314	30.678325	0.124822	5.5
856	-0.424413	30.660907	0.140666	5.7
857	-1.017305	30.643516	0.488298	3.9
858	-0.322581	30.626151	0.035592	3.7
859	-0.656304	30.608812	0.075854	1.9
860	-0.355330	30.591500	0.066360	3.8
861	-0.597941	30.574213	0.072924	2.7
862	-0.094507	30.556952	0.028727	1.4
863	-0.203725	30.539718	0.019652	3.0
864	-0.270184	30.522509	0.030962	2.4
865	-0.234846	30.505326	0.061351	1.6
866	-0.233301	30.488169	0.020552	2.4
867	-0.433185	30.471038	0.107300	1.7
868	-0.619027	30.453932	0.204657	1.7
869	-0.575638	30.436852	0.160076	3.1
870	-0.388715	30.419797	0.024061	3.3
871	-0.344884	30.402768	0.042739	2.7
872	-0.440119	30.385764	0.038880	1.5
873	-0.346564	30.368786	0.093807	5.6
874	-0.500706	30.351833	0.108257	2.9
875	-0.728122	30.334905	0.103542	1.6
876	-0.468173	30.318002	0.077180	2.5
877	-0.303812	30.301124	0.123667	2.5
878	-0.517199	30.284271	0.090554	8.0
879	-0.344557	30.267444	0.096580	1.4
880	-0.446929	30.250641	0.107879	1.6
881	-0.661793	30.233863	0.121238	1.4
882	-0.154452	30.217110	0.028973	1.4
883	-0.435390	30.200381	0.147377	1.8
884	-0.449759	30.183678	0.214108	1.7
885	-0.466999	30.166998	0.080556	1.8
886	-1.334769	30.150344	0.339976	1.5
887	-0.776517	30.133714	0.246382	1.5
888	-0.357836	30.117108	0.029762	2.0
889	-0.435479	30.100527	0.019977	2.8
890	-0.141303	30.083970	0.057264	1.6
891	-0.117291	30.067437	0.050442	1.4
892	-0.402665	30.050929	0.032022	1.3
893	-0.901344	30.034444	0.239705	2.9
894	-0.527207	30.017984	0.068424	1.5
895	-0.313940	30.001548	0.112765	1.8
896	-0.612129	29.985136	0.188500	1.7
897	-0.595579	29.968747	0.059602	1.5
898	-0.441511	29.952383	0.095993	1.4
899	-0.359645	29.936042	0.056439	1.4
900	-0.794542	29.919725	0.127403	1.6
901	-0.756164	29.903432	0.275371	1.5
902	-0.182011	29.887163	0.021572	1.4
903	-0.077479	29.870917	0.019224	1.4
904	-0.106868	29.854694	0.033011	1.6
905	-0.961789	29.838495	0.208044	1.7
906	-0.483733	29.822320	0.044156	1.6
907	-0.157774	29.806168	0.052353	2.5
908	-0.008183	29.790039	0.009809	1.4
909	-0.310270	29.773933	0.045877	1.4
910	-0.873574	29.757851	0.219980	1.4
911	-0.615665	29.741791	0.116414	2.5
912	-0.872731	29.725755	0.099197	1.9
913	-0.796695	29.709742	0.159208	1.6
914	-1.000821	29.693752	0.184767	1.8
915	-0.420335	29.677785	0.122891	1.6
916	-0.011498	29.661840	0.012167	1.6
917	-1.081849	29.645919	0.370160	1.4
918	-0.234284	29.630020	0.034423	1.7
919	-0.366645	29.614144	0.100028	1.4
920	-0.079667	29.598290	0.030195	1.5
921	-0.344318	29.582460	0.057809	1.4
922	-0.657156	29.566651	0.271833	1.5
923	-0.136290	29.550866	0.047450	1.4
924	-0.379724	29.535102	0.060465	1.5
925	-0.341838	29.519362	0.027640	2.3
926	-0.800872	29.503643	0.234350	1.7
927	-0.441760	29.487947	0.093542	1.4
928	-0.235843	29.472273	0.044404	1.5
929	-0.294391	29.456621	0.061427	1.4
930	-0.230483	29.440992	0.010655	1.4
931	-0.400547	29.425384	0.034032	1.3
932	-0.794579	29.409799	0.388734	1.6
933	-0.212292	29.394235	0.071426	1.4
934	-0.499060	29.378694	0.069379	1.4
935	-0.381683	29.363174	0.155047	2.2
936	-0.589238	29.347676	0.142039	1.4
937	-0.471897	29.332200	0.126880	1.9
938	-0.394237	29.316746	0.042874	2.2
939	-0.636104	29.301313	0.163174	1.9
940	-0.241551	29.285902	0.031357	1.9
941	-0.487891	29.270513	0.111115	2.0
942	-0.158526	29.255145	0.052058	2.5
943	-0.672283	29.239799	0.141474	1.7
944	-0.870272	29.224474	0.327879	1.9
945	-0.628195	29.209171	0.117386	2.5
946	-0.145940	29.193888	0.024228	6.3
947	-0.338892	29.178628	0.083592	3.7
948	-0.343183	29.163388	0.059581	2.9
949	-0.275561	29.148170	0.065265	3.6
950	-0.305360	29.132973	0.054438	3.8
951	-0.549377	29.117797	0.129264	3.6
952	-0.963067	29.102642	0.201735	3.4
953	-0.474043	29.087508	0.153884	3.0
954	-0.000936	29.072395	0.001281	3.3
955	-0.280092	29.057303	0.075523	2.1
956	-0.496803	29.042231	0.193917	2.2
957	-0.440710	29.027181	0.074685	7.4
958	-0.334220	29.012151	0.129193	1.7
959	-0.397824	28.997142	0.048522	1.4
960	-0.518197	28.982154	0.174850	1.6
961	-0.686758	28.967187	0.120330	1.5
962	-0.631508	28.952240	0.198222	2.1
963	-0.625056	28.937313	0.129913	1.6
964	-0.710836	28.922407	0.183080	1.5
965	-0.702704	28.907522	0.248977	1.6
966	-0.196053	28.892657	0.056592	1.6
967	-0.241135	28.877812	0.057847	1.5
968	-0.486969	28.862988	0.226491	1.5
969	-0.147582	28.848184	0.061476	1.4
970	-0.823717	28.833400	0.224359	1.4
971	-0.329032	28.818636	0.084171	1.4
972	-0.886896	28.803893	0.186344	1.5
973	-0.284665	28.789170	0.056814	1.4
974	-0.685153	28.774466	0.124613	1.5
975	-0.757010	28.759783	0.188733	1.5
976	-0.133230	28.745119	0.064580	1.5
977	-0.620674	28.730476	0.125845	1.5
978	-0.618557	28.715852	0.151196	1.4
979	-0.353621	28.701249	0.016292	1.5
980	-0.424249	28.686665	0.133391	1.5
981	-0.598301	28.672100	0.088186	1.6
982	-0.680507	28.657556	0.226423	2.1
983	-0.139630	28.643031	0.047968	1.5
984	-0.399887	28.628526	0.098594	1.5
985	-0.670722	28.614040	0.211492	1.5
986	-0.389888	28.599574	0.124539	1.5
987	-0.474606	28.585127	0.129197	1.8
988	-0.275335	28.570700	0.160201	1.6
989	-0.559972	28.556292	0.232774	1.6
990	-0.502175	28.541904	0.128681	1.5
991	-0.905666	28.527535	0.383146	1.5
992	-0.457551	28.513185	0.051239	1.5
993	-0.330877	28.498854	0.069057	1.4
994	-0.329925	28.484543	0.044193	1.5
995	-0.856581	28.470250	0.245584	1.5
996	-0.098298	28.455977	0.006482	1.5
997	-1.012579	28.441723	0.183509	1.5
998	-0.105520	28.427488	0.010826	1.6
999	-0.249626	28.413272	0.047492	1.5
1000	-0.523093	28.399075	0.100642	1.9
1001	-0.261055	28.384897	0.061737	4.4
1002	-0.348351	28.370737	0.066819	2.5
1003	-0.618057	28.356597	0.210054	2.0
1004	-0.308667	28.342475	0.075453	3.5
1005	-0.371153	28.328372	0.072157	2.1
1006	-0.921345	28.314287	0.210428	2.1
1007	-0.596517	28.300222	0.134240	2.0
1008	-0.475814	28.286174	0.074207	1.3
1009	-0.301791	28.272146	0.116294	1.6
1010	-0.252419	28.258136	0.085029	1.4
1011	-0.337619	28.244144	0.053697	1.4
1012	-0.433476	28.230171	0.084953	1.4
1013	-0.125351	28.216217	0.036582	1.7
1014	-0.399033	28.202281	0.121396	2.6
1015	-0.510935	28.188363	0.043530	2.5
1016	-0.650956	28.174463	0.173080	1.9
1017	-0.280932	28.160582	0.110105	1.9
1018	-0.864393	28.146719	0.251452	1.6
1019	-0.594644	28.132874	0.141143	1.5
1020	-0.420212	28.119047	0.057261	1.4
1021	-0.693845	28.105238	0.132887	1.5
1022	-0.709714	28.091448	0.279989	1.7
1023	-0.375961	28.077675	0.053347	1.4
1024	-0.374261	28.063921	0.031086	1.4
1025	-0.406645	28.050184	0.137153	1.7
1026	-0.362573	28.036465	0.054009	1.4
1027	-0.834393	28.022764	0.170382	1.6
1028	-0.314548	28.009081	0.043846	1.7
1029	-0.335545	27.995416	0.164891	1.6
1030	-0.694810	27.981769	0.214183	1.4
1031	-0.762740	27.968139	0.204366	1.4
1032	-0.527875	27.954527	0.087391	1.6
1033	-0.445350	27.940933	0.154000	2.1
1034	-0.600736	27.927356	0.193525	2.4
1035	-0.951901	27.913797	0.224485	1.8
1036	-0.946383	27.900255	0.448451	1.5
1037	-0.076903	27.886731	0.025463	1.5
1038	-0.398323	27.873224	0.064330	1.4
1039	-0.704033	27.859735	0.095172	2.7
1040	-0.124896	27.846263	0.018596	1.4
1041	-0.499103	27.832809	0.134399	1.6
1042	-0.147353	27.819372	0.028238	1.6
1043	-0.357325	27.805952	0.018306	1.4
1044	-0.106496	27.792549	0.029161	1.6
1045	-0.233268	27.779164	0.037243	1.9
1046	-0.442844	27.765796	0.058478	1.9
1047	-0.642303	27.752445	0.179994	1.9
1048	-0.768291	27.739111	0.195644	2.3
1049	-0.308358	27.725794	0.084293	2.5
1050	-0.230365	27.712494	0.025960	2.5
1051	-0.832109	27.699211	0.171244	1.6
1052	-0.416561	27.685945	0.129011	1.7
1053	-0.266900	27.672696	0.056668	1.9
1054	-0.380834	27.659464	0.089708	1.4
1055	-0.676148	27.646249	0.223490	1.4
1056	-0.773100	27.633050	0.120551	1.6
1057	-0.554972	27.619869	0.143838	1.4
1058	-0.404143	27.606704	0.059074	1.6
1059	-0.157047	27.593556	0.006724	1.6
1060	-0.519931	27.580424	0.142894	2.7
1061	-0.732358	27.567310	0.261761	3.0
1062	-0.490849	27.554211	0.067933	3.2
1063	-0.596550	27.541130	0.179132	6.4
1064	-0.598213	27.528065	0.133062	3.5
1065	-0.217752	27.515016	0.069718	2.8
1066	-0.384083	27.501984	0.121933	2.1
1067	-0.720123	27.488968	0.276295	2.1
1068	-0.357660	27.475969	0.052573	2.0
1069	-0.271504	27.462986	0.059094	2.1
1070	-0.255043	27.450020	0.097841	2.5
1071	-0.812795	27.437070	0.095152	8.5
1072	-0.591923	27.424136	0.146130	2.2
1073	-0.478423	27.411218	0.137759	2.0
1074	-1.199321	27.398317	0.324154	1.7
1075	-0.854036	27.385432	0.542877	2.4
1076	-0.310908	27.372563	0.028333	1.4
1077	-0.288755	27.359710	0.009101	1.2
1078	-0.128908	27.346873	0.018325	1.3
1079	-0.319987	27.334052	0.072757	1.5
1080	-0.201323	27.321247	0.025079	1.1
1081	-0.303309	27.308458	0.035194	1.2
1082	-0.409522	27.295685	0.022363	1.4
1083	-0.273989	27.282928	0.056624	1.7
1084	-0.188686	27.270187	0.022050	1.6
1085	-0.169163	27.257462	0.037327	2.8
1086	-0.000002	27.244753	0.000006	3.5
1087	-0.585114	27.232059	0.080411	3.9
1088	-0.478457	27.219381	0.086675	1.6
1089	-0.541777	27.206719	0.226217	2.0
1090	-0.615625	27.194072	0.113664	1.5
1091	-0.260856	27.181442	0.040558	1.4
1092	-0.135358	27.168827	0.023014	1.4
1093	-0.571739	27.156227	0.142457	1.8
1094	-0.742287	27.143643	0.068902	2.0
1095	-0.120268	27.131075	0.042153	1.5
1096	-0.572580	27.118522	0.206012	2.2
1097	-0.297973	27.105984	0.076845	1.4
1098	-0.349088	27.093462	0.085763	1.7
1099	-0.102737	27.080956	0.009357	1.4
1100	-0.198060	27.068464	0.034769	1.4
1101	-0.372014	27.055988	0.030399	1.4
1102	-0.244890	27.043528	0.048081	1.4
1103	-0.229666	27.031083	0.046158	1.4
1104	-0.000954	27.018653	0.000869	1.4
1105	-0.819296	27.006238	0.183747	1.5
1106	-0.408878	26.993838	0.055034	1.5
1107	-0.827297	26.981454	0.277401	1.4
1108	-0.561435	26.969085	0.041395	2.4
1109	-0.477381	26.956731	0.067184	1.4
1110	-0.397387	26.944392	0.075166	1.4
1111	-0.602860	26.932068	0.114399	1.4
1112	-0.487648	26.919759	0.116665	1.4
1113	-0.988279	26.907465	0.608187	2.3
1114	-0.594931	26.895185	0.101116	1.4
1115	-0.433658	26.882921	0.024973	1.8
1116	-0.313948	26.870672	0.045489	1.6
1117	-0.444258	26.858438	0.125366	1.5
1118	-0.415874	26.846218	0.060080	1.4
1119	-0.162283	26.834014	0.016734	1.5
1120	-0.326419	26.821824	0.048138	1.5
1121	-0.475637	26.809649	0.116111	1.3
1122	-0.203883	26.797488	0.018499	1.5
1123	-0.133678	26.785343	0.014893	1.3
1124	-0.285821	26.773211	0.018770	1.4
1125	-0.133562	26.761095	0.016511	1.4
1126	-0.089340	26.748993	0.020372	1.4
1127	-0.865374	26.736906	0.103719	1.5
1128	-0.210542	26.724833	0.012011	2.0
1129	-0.415111	26.712775	0.094257	1.6
1130	-0.680648	26.700732	0.066490	1.3
1131	-0.681182	26.688703	0.073402	1.3
1132	-0.671591	26.676688	0.115355	1.4
1133	-0.290507	26.664687	0.052466	1.3
1134	-0.739266	26.652702	0.191901	1.4
1135	-0.202925	26.640730	0.012916	1.7
1136	-0.565127	26.628773	0.145240	1.6
1137	-0.140977	26.616830	0.041920	1.3
1138	-0.234808	26.604901	0.041018	1.2
1139	-0.476367	26.592987	0.306680	1.3
1140	-0.269346	26.581087	0.043899	1.4
1141	-0.074448	26.569201	0.015987	1.4
1142	-0.126864	26.557329	0.019837	1.3
1143	-0.463478	26.545471	0.071970	1.4
1144	-0.274016	26.533627	0.027831	1.4
1145	-0.167539	26.521798	0.045989	1.3
1146	-0.261159	26.509982	0.034113	1.2
1147	-0.202477	26.498181	0.043920	1.3
1148	-0.789866	26.486393	0.123378	1.5
1149	-0.269557	26.474620	0.053040	2.1
1150	-0.490919	26.462860	0.070918	1.4
1151	-0.415074	26.451115	0.104353	1.4
1152	-0.417482	26.439383	0.057401	1.4
1153	-0.407746	26.427665	0.130250	1.4
1154	-0.599544	26.415961	0.127054	1.4
1155	-0.000424	26.404271	0.000420	1.4
1156	-0.423743	26.392595	0.165263	1.4
1157	-0.329357	26.380932	0.065375	1.5
1158	-1.234122	26.369283	0.283398	1.7
1159	-0.472962	26.357648	0.167147	1.4
1160	-0.816421	26.346026	0.236957	1.4
1161	-0.924905	26.334418	0.235739	1.4
1162	-0.427648	26.322824	0.131513	1.4
1163	-0.291191	26.311243	0.031637	1.4
1164	-0.642170	26.299676	0.180075	1.4
1165	-0.439412	26.288123	0.116913	1.3
1166	-0.613475	26.276583	0.351396	1.3
1167	-0.239350	26.265056	0.033021	1.4
1168	-0.353052	26.253543	0.062787	1.3
1169	-0.615441	26.242044	0.155416	1.6
1170	-0.443843	26.230558	0.135118	2.1
1171	-0.896551	26.219085	0.134382	1.5
1172	-0.406799	26.207625	0.061772	1.3
1173	-0.152564	26.196179	0.007158	1.6
1174	-0.218044	26.184747	0.063475	2.1
1175	-0.198672	26.173327	0.049410	1.4
1176	-1.030077	26.161921	0.191149	1.3
1177	-0.363247	26.150528	0.091651	1.4
1178	-0.318778	26.139148	0.099753	1.4
1179	-0.502790	26.127782	0.215736	2.0
1180	-0.972104	26.116429	0.304480	2.1
1181	-0.218488	26.105088	0.055618	4.6
1182	-0.053008	26.093761	0.013314	3.7
1183	-0.330187	26.082447	0.043850	2.0
1184	-0.259866	26.071147	0.055708	1.9
1185	-0.609267	26.059859	0.182036	2.5
1186	-0.676178	26.048584	0.167919	12.1
1187	-0.368457	26.037322	0.066690	4.7
1188	-0.522305	26.026073	0.183984	2.4
1189	-1.009672	26.014837	0.330897	2.2
1190	-0.469376	26.003614	0.021526	2.1
1191	-0.293805	25.992404	0.027091	2.2
1192	-0.252260	25.981207	0.072414	4.6
1193	-0.577466	25.970023	0.078990	1.7
1194	-0.088659	25.958851	0.009919	1.8
1195	-0.160369	25.947693	0.051081	1.5
1196	-0.382969	25.936547	0.079968	1.5
1197	-0.242169	25.925414	0.026200	4.4
1198	-0.999228	25.914293	0.375514	1.8
1199	-0.670679	25.903185	0.108338	3.7
1200	-0.283575	25.892090	0.085969	6.9
1201	-0.323935	25.881008	0.094317	4.0
1202	-0.523725	25.869938	0.035890	4.0
1203	-0.315304	25.858881	0.067770	2.5
1204	-1.050152	25.847837	0.316328	2.1
1205	-0.234135	25.836805	0.060443	1.9
1206	-0.398892	25.825785	0.050222	2.0
1207	-0.437117	25.814778	0.105972	1.9
1208	-0.169648	25.803784	0.020697	1.5
1209	-0.331567	25.792802	0.052545	1.4
1210	-0.413017	25.781833	0.030823	1.3
1211	-0.279962	25.770876	0.039616	1.4
1212	-0.503339	25.759931	0.099742	1.5
1213	-0.247512	25.748999	0.056750	1.5
1214	-0.858113	25.738079	0.217819	4.4
1215	-0.307919	25.727172	0.054183	3.9
1216	-0.211156	25.716276	0.075907	2.1
1217	-0.304426	25.705394	0.068862	1.5
1218	-0.265620	25.694523	0.105872	1.5
1219	-0.602538	25.683665	0.192212	1.4
1220	-0.410423	25.672818	0.058006	2.4
1221	-0.929289	25.661984	0.313512	3.2
1222	-0.241844	25.651163	0.082125	1.3
1223	-0.294779	25.640353	0.083001	1.5
1224	-0.304612	25.629556	0.077187	1.6
1225	-0.666314	25.618770	0.229540	1.6
1226	-0.399130	25.607997	0.142144	1.7
1227	-0.000000	25.597236	0.000000	2.0
1228	-0.436331	25.586487	0.093360	2.5
1229	-1.062786	25.575750	0.402432	1.8
1230	-0.481651	25.565025	0.189952	1.7
1231	-0.286810	25.554312	0.091054	2.3
1232	-0.113733	25.543610	0.026824	1.6
1233	-0.418210	25.532921	0.046745	1.9
1234	-0.464457	25.522244	0.061653	1.5
1235	-0.297964	25.511579	0.064517	1.5
1236	-0.397072	25.500925	0.094524	1.8
1237	-0.656479	25.490283	0.223850	1.7
1238	-0.732314	25.479654	0.071526	1.4
1239	-0.345407	25.469036	0.151287	1.6
1240	-0.322551	25.458429	0.109747	1.4
1241	-0.732907	25.447835	0.235228	1.9
1242	-0.467495	25.437252	0.095993	1.4
1243	-0.759785	25.426681	0.144855	1.4
1244	-0.806564	25.416122	0.472999	1.4
1245	-0.574384	25.405574	0.046568	3.5
1246	-0.296500	25.395039	0.027104	1.7
1247	-0.401383	25.384514	0.063518	1.4
1248	-0.408470	25.374002	0.059882	1.5
1249	-0.241172	25.363501	0.069440	2.1
1250	-0.299778	25.353011	0.028164	1.5
1251	-0.063775	25.342533	0.012339	1.4
1252	-0.493229	25.332067	0.161892	1.5
1253	-0.484299	25.321612	0.141719	2.0
1254	-0.683781	25.311169	0.145515	1.4
1255	-0.132649	25.300737	0.048097	1.6
