1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.972358	35.345194	0.174967	1.5
634	-0.514984	35.319790	0.095411	2.6
635	-1.126699	35.294435	0.289002	1.6
636	-0.557151	35.269128	0.089714	1.6
637	-1.305427	35.243870	0.230874	1.5
638	-0.484016	35.218659	0.096335	1.4
639	-1.298685	35.193497	0.123723	1.5
640	-0.960267	35.168383	0.071235	1.4
641	-0.342729	35.143316	0.102478	1.4
642	-0.483338	35.118297	0.029718	1.4
643	-1.112633	35.093326	0.207672	1.5
644	-1.084136	35.068402	0.107479	1.9
645	-1.624354	35.043524	0.203779	1.5
646	-0.081077	35.018694	0.024689	1.5
647	-1.156115	34.993911	0.219731	1.5
648	-0.980936	34.969175	0.129593	1.5
649	-0.298983	34.944485	0.036984	1.4
650	-0.459646	34.919841	0.164757	1.4
651	-0.638160	34.895244	0.125843	1.4
652	-0.622365	34.870693	0.104848	1.4
653	-1.390273	34.846188	0.310786	13.8
654	-1.173787	34.821729	0.150874	7.8
655	-0.983680	34.797315	0.242631	1.7
656	-0.778619	34.772947	0.140810	1.6
657	-0.484674	34.748625	0.110299	1.6
658	-0.540915	34.724348	0.028107	1.6
659	-1.152139	34.700116	0.210102	1.6
660	-0.962842	34.675929	0.146556	2.4
661	-0.839190	34.651787	0.042390	2.7
662	-1.006910	34.627690	0.204123	2.1
663	-0.213939	34.603637	0.063676	2.1
664	-0.872346	34.579629	0.120463	3.1
665	-0.731669	34.555665	0.171894	2.4
666	-0.602661	34.531746	0.194247	6.4
667	-0.619757	34.507871	0.092455	1.2
668	-1.232679	34.484039	0.106557	2.0
669	-1.394034	34.460252	0.315374	2.4
670	-0.610974	34.436508	0.155236	1.6
671	-1.286239	34.412807	0.058355	1.6
672	-1.581292	34.389151	0.080954	1.4
673	-0.613091	34.365537	0.018099	1.2
674	-0.897515	34.341967	0.181678	1.8
675	-0.271800	34.318440	0.053174	2.0
676	-0.550746	34.294955	0.095778	1.4
677	-1.460303	34.271514	0.174875	2.4
678	-0.928215	34.248115	0.064890	2.3
679	-1.156032	34.224759	0.112287	2.3
680	-1.420529	34.201445	0.443562	1.9
681	-0.719551	34.178173	0.106162	1.9
682	-0.930968	34.154944	0.092834	1.8
683	-0.533427	34.131756	0.052398	2.1
684	-0.581803	34.108611	0.062743	1.9
685	-0.919989	34.085507	0.048694	2.7
686	-1.200858	34.062445	0.111927	2.4
687	-0.008324	34.039425	0.003197	2.6
688	-0.236734	34.016446	0.046704	1.9
689	-0.841041	33.993509	0.076350	1.9
690	-1.561129	33.970612	0.092300	2.2
691	-0.947873	33.947757	0.062789	2.6
692	-1.597927	33.924943	0.137786	1.4
693	-0.784706	33.902169	0.151267	1.4
694	-1.338592	33.879436	0.140705	1.4
695	-0.927790	33.856744	0.113983	1.6
696	-0.686225	33.834092	0.049670	2.1
697	-0.627062	33.811481	0.161658	2.4
698	-1.260671	33.788910	0.102308	2.0
699	-1.466214	33.766379	0.162912	1.5
700	-0.915907	33.743888	0.228402	2.4
701	-0.911260	33.721437	0.114085	1.6
702	-0.716093	33.699026	0.079774	1.5
703	-0.762794	33.676654	0.155244	1.4
704	-1.368482	33.654322	0.306456	1.4
705	-0.620682	33.632030	0.086974	1.4
706	-0.992046	33.609776	0.069010	1.8
707	-1.253827	33.587562	0.073986	2.5
708	-1.507927	33.565388	0.178873	2.5
709	-0.482424	33.543252	0.100339	1.9
710	-0.773380	33.521155	0.149478	1.9
711	-1.561167	33.499096	0.181248	1.9
712	-0.715139	33.477077	0.169767	1.9
713	-0.961310	33.455096	0.199746	2.0
714	-0.367432	33.433153	0.076613	2.0
715	-0.862733	33.411249	0.162598	2.1
716	-0.409273	33.389383	0.079753	3.3
717	-0.014619	33.367555	0.006968	1.6
718	-1.227316	33.345765	0.207977	1.5
719	-1.294417	33.324013	0.142229	1.3
720	-0.579497	33.302299	0.085538	1.4
721	-0.889821	33.280623	0.275448	1.9
722	-0.539557	33.258984	0.057051	1.4
723	-1.547074	33.237382	0.114860	1.7
724	-1.271009	33.215818	0.056199	1.9
725	-0.259483	33.194292	0.078285	1.6
726	-0.134928	33.172802	0.027875	1.4
727	-0.306847	33.151349	0.074577	1.7
728	-1.551787	33.129934	0.141377	1.7
729	-0.897521	33.108555	0.100989	1.4
730	-1.722317	33.087213	0.166869	1.9
731	-1.385572	33.065908	0.299005	1.6
732	-0.334203	33.044639	0.089068	1.4
733	-0.892127	33.023406	0.167770	3.4
734	-1.108983	33.002210	0.400011	1.7
735	-1.279917	32.981051	0.078655	4.7
736	-0.065653	32.959927	0.008121	2.0
737	-0.206448	32.938839	0.048038	2.0
738	-0.986163	32.917788	0.076409	3.3
739	-0.951044	32.896772	0.128058	2.2
740	-1.024223	32.875792	0.145515	3.0
741	-0.831035	32.854847	0.144283	3.5
742	-0.628167	32.833938	0.073693	3.5
743	-1.415202	32.813065	0.176744	10.9
744	-0.751452	32.792227	0.081575	9.2
745	-0.320838	32.771424	0.076569	1.8
746	-1.051407	32.750656	0.116414	1.8
747	-0.882932	32.729924	0.288939	1.6
748	-0.910041	32.709226	0.205983	1.7
749	-0.327783	32.688563	0.043131	1.6
750	-0.498307	32.667935	0.130052	1.5
751	-0.576481	32.647342	0.119615	1.2
752	-1.441405	32.626783	0.189389	1.5
753	-0.796274	32.606259	0.063316	1.7
754	0.000000	32.585769	0.000000	2.1
755	-0.777683	32.565313	0.158972	3.0
756	-0.779727	32.544892	0.101822	2.1
757	-1.483948	32.524505	0.184580	1.4
758	-0.844077	32.504151	0.168503	2.7
759	-1.194609	32.483832	0.179845	1.4
760	-0.989682	32.463547	0.154969	1.3
761	-1.138019	32.443295	0.146445	5.3
762	-0.780785	32.423077	0.179679	1.4
763	-1.001293	32.402892	0.150271	1.4
764	-1.122336	32.382741	0.249582	1.5
765	-0.926826	32.362623	0.165137	1.4
766	-0.996744	32.342539	0.216985	1.6
767	-0.693129	32.322488	0.100965	2.2
768	-0.144127	32.302470	0.027093	1.4
769	-0.760018	32.282485	0.153167	1.9
770	-1.417213	32.262533	0.157452	1.9
771	-1.050236	32.242613	0.122008	1.9
772	-1.402686	32.222727	0.145433	1.5
773	-0.722774	32.202873	0.150251	1.4
774	-1.495267	32.183052	0.199517	1.4
775	-1.353387	32.163263	0.279166	1.6
776	-0.463538	32.143507	0.125928	1.5
777	-0.433120	32.123783	0.083286	1.4
778	-1.047058	32.104091	0.075815	1.9
779	-0.065569	32.084432	0.025699	2.1
780	-0.566297	32.064804	0.122274	1.8
781	-1.578809	32.045209	0.104679	1.7
782	-0.905162	32.025645	0.178158	1.8
783	-0.881532	32.006113	0.173675	1.6
784	-0.215062	31.986613	0.001993	1.9
785	-1.032243	31.967145	0.190287	2.7
786	-0.976256	31.947708	0.334178	2.7
787	-1.580837	31.928302	0.148044	3.6
788	-0.410505	31.908928	0.108209	1.7
789	-0.419754	31.889586	0.096864	1.5
790	-1.272186	31.870274	0.266595	1.4
791	-0.515092	31.850994	0.133715	1.5
792	-0.632328	31.831745	0.137223	1.4
793	-1.091472	31.812527	0.154669	1.4
794	-1.203162	31.793339	0.114943	1.4
795	-1.546907	31.774183	0.301138	1.4
796	-1.353554	31.755057	0.293730	1.4
797	-0.997044	31.735962	0.103651	1.4
798	-0.602495	31.716898	0.100824	1.4
799	-0.802042	31.697864	0.112929	1.4
800	-0.730226	31.678860	0.226846	1.4
801	-0.908975	31.659887	0.179562	1.4
802	-0.992293	31.640944	0.113404	2.6
803	-0.732707	31.622032	0.125249	1.9
804	-1.236169	31.603149	0.373677	1.6
805	-0.666931	31.584296	0.076195	1.4
806	-0.681408	31.565474	0.060798	1.4
807	-0.437611	31.546681	0.087119	1.2
808	-1.533392	31.527918	0.096758	1.4
809	-0.772319	31.509185	0.261383	1.7
810	-0.658502	31.490482	0.091906	2.0
811	-1.222798	31.471808	0.125682	1.6
812	-1.148039	31.453163	0.190720	1.4
813	-0.187929	31.434548	0.034789	1.4
814	-0.404425	31.415963	0.035483	1.4
815	-1.269402	31.397406	0.429537	1.4
816	-0.436172	31.378879	0.082944	1.4
817	-0.523327	31.360381	0.082093	1.3
818	-1.014892	31.341912	0.196765	1.4
819	-0.561191	31.323472	0.013271	1.4
820	-0.050998	31.305061	0.024331	1.0
821	-0.897284	31.286678	0.135861	1.4
822	-0.893968	31.268325	0.164263	2.4
823	-0.431635	31.250000	0.063796	1.6
824	-0.439093	31.231704	0.083411	1.5
825	-0.219371	31.213436	0.032728	1.4
826	-1.169960	31.195197	0.130508	1.3
827	-1.171455	31.176986	0.093117	1.5
828	-0.618612	31.158803	0.038083	1.5
829	-0.929171	31.140649	0.136960	1.4
830	-0.767257	31.122523	0.093958	1.3
831	-1.630500	31.104425	0.095686	2.5
832	-1.008287	31.086355	0.215436	1.4
833	-1.066193	31.068313	0.292043	1.9
834	-0.437979	31.050299	0.115585	1.4
835	-1.218936	31.032313	0.335962	1.4
836	-0.612724	31.014354	0.054114	1.4
837	-0.766922	30.996423	0.099529	3.0
838	-1.307370	30.978520	0.268862	2.4
839	-0.294414	30.960644	0.026905	2.7
840	-1.046962	30.942796	0.068709	2.4
841	-0.727271	30.924976	0.096363	1.9
842	-0.514905	30.907182	0.160425	1.9
843	-1.032373	30.889416	0.123589	1.9
844	-0.668990	30.871677	0.110701	1.7
845	-0.830695	30.853965	0.111280	4.4
846	-0.631226	30.836280	0.128438	3.6
847	-0.878667	30.818623	0.220342	2.3
848	-0.804430	30.800992	0.179467	1.4
849	-1.064208	30.783388	0.232166	3.0
850	-0.553342	30.765811	0.057449	8.2
851	-1.281699	30.748261	0.258006	3.6
852	-1.199898	30.730737	0.141066	3.7
853	-0.176363	30.713240	0.020788	6.0
854	-1.060091	30.695769	0.114738	2.0
855	-0.100355	30.678325	0.002284	1.9
856	-0.316163	30.660907	0.023197	1.7
857	-1.285217	30.643516	0.163233	1.6
858	-0.188879	30.626151	0.052802	1.6
859	-0.038499	30.608812	0.018912	1.6
860	-1.225398	30.591500	0.294527	2.9
861	-0.237667	30.574213	0.040883	6.2
862	-0.758234	30.556952	0.248316	4.4
863	-0.464828	30.539718	0.072108	1.5
864	-0.834100	30.522509	0.174694	1.5
865	-0.946069	30.505326	0.050374	1.5
866	-1.199953	30.488169	0.207131	1.5
867	-0.898448	30.471038	0.171371	4.4
868	-0.290674	30.453932	0.054039	1.3
869	-0.878628	30.436852	0.159173	1.6
870	-0.370108	30.419797	0.017111	1.4
871	-0.968295	30.402768	0.056729	1.3
872	-0.483538	30.385764	0.132239	1.4
873	-1.159063	30.368786	0.168579	2.2
874	-0.979050	30.351833	0.170682	4.6
875	-1.056442	30.334905	0.181808	3.1
876	-1.095224	30.318002	0.192378	4.6
877	-1.451173	30.301124	0.158734	1.5
878	-0.832627	30.284271	0.195762	1.9
879	-0.321324	30.267444	0.011085	2.0
880	-0.963560	30.250641	0.171411	2.4
881	-1.223135	30.233863	0.206764	2.0
882	-1.070647	30.217110	0.104786	1.8
883	-1.041262	30.200381	0.108554	1.7
884	-1.453504	30.183678	0.238262	2.0
885	-1.395102	30.166998	0.140722	2.9
886	-0.663660	30.150344	0.127302	2.7
887	-1.014051	30.133714	0.292595	2.9
888	-0.545391	30.117108	0.038192	2.6
889	-1.538762	30.100527	0.090933	1.9
890	-0.508045	30.083970	0.083882	1.9
891	-0.328785	30.067437	0.019050	1.9
892	-1.040150	30.050929	0.136548	1.9
893	-1.137725	30.034444	0.085910	1.8
894	-1.015829	30.017984	0.252915	1.5
895	-0.357539	30.001548	0.073576	1.6
896	-1.338071	29.985136	0.138539	1.4
897	-0.819842	29.968747	0.111595	1.4
898	-1.023731	29.952383	0.351692	1.4
899	-0.724957	29.936042	0.128820	1.3
900	-0.770099	29.919725	0.229250	2.5
901	-0.439197	29.903432	0.057739	1.8
902	-0.476890	29.887163	0.071632	1.4
903	-0.765162	29.870917	0.134833	1.6
904	-0.437859	29.854694	0.085575	1.3
905	-1.227914	29.838495	0.114612	1.4
906	-1.186710	29.822320	0.078195	1.4
907	-0.169640	29.806168	0.007415	1.4
908	-1.402862	29.790039	0.223728	2.2
909	-0.807259	29.773933	0.147747	1.9
910	-0.310233	29.757851	0.048662	1.4
911	-1.278139	29.741791	0.127874	1.4
912	-1.208632	29.725755	0.231958	1.4
913	-0.512200	29.709742	0.126752	1.4
914	-1.299635	29.693752	0.012339	1.8
915	-1.207112	29.677785	0.142844	1.5
916	-0.927083	29.661840	0.146542	8.5
917	-1.049920	29.645919	0.206497	2.0
918	-1.581437	29.630020	0.160610	2.5
919	-1.112248	29.614144	0.135424	1.4
920	-0.546198	29.598290	0.099470	1.4
921	-1.183196	29.582460	0.194453	1.4
922	-1.276261	29.566651	0.301966	1.4
923	-0.221574	29.550866	0.008136	1.5
924	-0.993937	29.535102	0.242744	2.4
925	-0.770108	29.519362	0.153578	2.4
926	-1.136315	29.503643	0.133801	1.5
927	-1.183321	29.487947	0.174847	3.5
928	-1.186600	29.472273	0.128122	1.3
929	-0.607848	29.456621	0.053015	1.4
930	-0.593501	29.440992	0.170137	1.4
931	-0.410017	29.425384	0.019840	1.4
932	-0.673145	29.409799	0.018781	2.9
933	-0.612362	29.394235	0.044749	1.4
934	-1.264125	29.378694	0.313868	1.4
935	-0.711509	29.363174	0.101664	1.4
936	-0.745355	29.347676	0.089329	1.4
937	-0.779354	29.332200	0.092891	1.4
938	-1.034446	29.316746	0.154262	1.4
939	-0.730621	29.301313	0.098989	1.3
940	-0.363867	29.285902	0.072210	1.4
941	-0.578709	29.270513	0.216021	1.5
942	-1.004530	29.255145	0.180319	1.8
943	-0.983584	29.239799	0.129445	1.7
944	-1.243083	29.224474	0.196947	1.5
945	-1.061963	29.209171	0.170525	1.4
946	-0.531760	29.193888	0.098128	1.3
947	-0.957076	29.178628	0.146428	1.4
948	-0.852698	29.163388	0.110170	1.4
949	-0.000000	29.148170	0.000000	1.4
950	-1.603567	29.132973	0.171907	1.4
951	-1.105391	29.117797	0.119207	1.5
952	-1.152166	29.102642	0.242700	2.7
953	-0.721479	29.087508	0.155674	1.7
954	-1.344634	29.072395	0.228351	1.8
955	-0.960111	29.057303	0.128021	1.6
956	-1.014192	29.042231	0.173299	1.4
957	-1.422709	29.027181	0.476398	1.4
958	-0.285161	29.012151	0.029479	1.4
959	-1.437797	28.997142	0.195514	1.4
960	-0.459651	28.982154	0.045973	1.4
961	-0.829926	28.967187	0.034242	1.3
962	-0.415075	28.952240	0.089078	1.4
963	-1.023150	28.937313	0.086408	2.5
964	-0.235699	28.922407	0.040660	3.7
965	-0.704961	28.907522	0.114149	3.5
966	-1.870254	28.892657	0.099582	5.9
967	-0.610254	28.877812	0.069851	3.9
968	-0.873013	28.862988	0.196333	3.5
969	-0.752617	28.848184	0.166202	3.6
970	-1.407108	28.833400	0.182503	3.6
971	-1.152188	28.818636	0.322109	3.6
972	-1.000689	28.803893	0.110564	2.8
973	-0.673035	28.789170	0.116228	1.8
974	-0.095623	28.774466	0.005514	7.1
975	-0.265243	28.759783	0.090851	2.1
976	-1.004528	28.745119	0.159772	2.6
977	-1.092375	28.730476	0.112381	2.7
978	-0.424248	28.715852	0.089916	3.0
979	-0.951759	28.701249	0.287069	1.6
980	-0.519770	28.686665	0.039970	3.8
981	-0.784873	28.672100	0.124052	3.7
982	-0.585596	28.657556	0.149191	2.0
983	-1.189265	28.643031	0.196727	2.0
984	-0.234853	28.628526	0.086418	1.5
985	-0.726646	28.614040	0.088744	1.4
986	-0.252619	28.599574	0.072726	1.5
987	-1.296152	28.585127	0.173186	2.7
988	-1.274658	28.570700	0.237647	1.4
989	-0.374324	28.556292	0.099042	2.2
990	-0.879766	28.541904	0.145179	1.7
991	-0.802046	28.527535	0.128244	1.8
992	-0.714153	28.513185	0.267225	2.3
993	-1.500089	28.498854	0.119177	1.5
994	-1.014690	28.484543	0.262720	2.7
995	-0.596545	28.470250	0.099371	2.0
996	-1.307845	28.455977	0.157741	1.7
997	-0.280644	28.441723	0.027828	1.4
998	-1.434396	28.427488	0.435838	2.1
999	-0.425473	28.413272	0.092129	3.3
1000	-1.056483	28.399075	0.041755	6.4
1001	-1.345987	28.384897	0.120500	2.0
1002	-0.795668	28.370737	0.092779	2.9
1003	-0.763027	28.356597	0.119489	1.4
1004	-1.436784	28.342475	0.120059	1.7
1005	-0.754312	28.328372	0.074814	1.8
1006	-1.072174	28.314287	0.137995	1.5
1007	-1.767264	28.300222	0.197053	1.7
1008	-0.594413	28.286174	0.072155	1.4
1009	-0.466705	28.272146	0.099106	2.5
1010	-0.451760	28.258136	0.030998	1.9
1011	-0.751262	28.244144	0.098386	1.6
1012	-0.957795	28.230171	0.197565	2.0
1013	-1.405504	28.216217	0.256998	1.5
1014	-0.767881	28.202281	0.124161	3.6
1015	-0.878949	28.188363	0.096816	1.6
1016	-1.326402	28.174463	0.125136	1.4
1017	-0.019924	28.160582	0.008232	1.3
1018	-1.217256	28.146719	0.161056	1.3
1019	-1.350266	28.132874	0.123982	1.7
1020	-1.382815	28.119047	0.329801	1.5
1021	-0.933704	28.105238	0.276002	1.4
1022	-0.433862	28.091448	0.049264	1.4
1023	-0.954161	28.077675	0.115505	1.9
1024	-0.459770	28.063921	0.095756	1.4
1025	-1.002868	28.050184	0.345715	1.5
1026	-0.185610	28.036465	0.039744	1.5
1027	-0.515285	28.022764	0.094062	1.5
1028	-1.156359	28.009081	0.102367	1.4
1029	-0.543595	27.995416	0.073703	1.7
1030	-0.901964	27.981769	0.189688	1.5
1031	-1.141009	27.968139	0.087482	1.2
1032	-1.505189	27.954527	0.165994	1.5
1033	-1.081114	27.940933	0.246373	1.5
1034	-0.934533	27.927356	0.136002	2.4
1035	-0.981125	27.913797	0.154614	2.4
1036	-1.372525	27.900255	0.196755	1.6
1037	-0.742945	27.886731	0.205454	1.4
1038	-1.332343	27.873224	0.141711	1.4
1039	-1.404197	27.859735	0.168549	1.4
1040	-1.463954	27.846263	0.350434	1.4
1041	-1.422154	27.832809	0.132165	1.8
1042	-0.349933	27.819372	0.020383	3.9
1043	-1.057842	27.805952	0.073115	3.5
1044	-1.014630	27.792549	0.111122	2.0
1045	-1.326922	27.779164	0.191563	2.1
1046	-1.112637	27.765796	0.220033	2.5
1047	-1.461473	27.752445	0.267014	3.6
1048	-0.578687	27.739111	0.081780	3.5
1049	-0.629259	27.725794	0.117312	3.4
1050	-0.767756	27.712494	0.101871	2.7
1051	-1.110107	27.699211	0.332598	2.3
1052	-1.146026	27.685945	0.182781	6.0
1053	-0.247174	27.672696	0.054839	2.8
1054	-1.071381	27.659464	0.069475	9.4
1055	-0.979857	27.646249	0.054563	6.5
1056	-1.277877	27.633050	0.063438	2.1
1057	-0.001093	27.619869	0.001869	2.9
1058	-1.127635	27.606704	0.101999	2.4
1059	-0.845041	27.593556	0.271714	3.6
1060	-0.967516	27.580424	0.160930	2.5
1061	-1.000603	27.567310	0.146806	7.6
1062	-0.595129	27.554211	0.116159	2.2
1063	-0.655173	27.541130	0.159405	3.9
1064	-0.750952	27.528065	0.163921	1.7
1065	-1.307313	27.515016	0.194876	1.8
1066	-1.391694	27.501984	0.090563	1.9
1067	-0.767909	27.488968	0.076395	1.9
1068	-1.214114	27.475969	0.277898	1.6
1069	-1.607875	27.462986	0.128456	1.7
1070	-0.892747	27.450020	0.128901	1.7
1071	-0.500737	27.437070	0.157194	1.7
1072	-1.138409	27.424136	0.261866	1.5
1073	-1.084878	27.411218	0.115132	1.5
1074	-1.421211	27.398317	0.132475	1.9
1075	-1.079117	27.385432	0.216771	1.7
1076	-1.450273	27.372563	0.080301	1.7
1077	-0.604742	27.359710	0.119393	1.9
1078	-1.000301	27.346873	0.274954	3.1
1079	-1.018309	27.334052	0.167016	1.7
1080	-1.123110	27.321247	0.260780	1.4
1081	-1.094453	27.308458	0.132399	1.5
1082	-0.920358	27.295685	0.221524	1.4
1083	-0.822203	27.282928	0.219056	1.4
1084	-1.226154	27.270187	0.291553	2.2
1085	-1.038039	27.257462	0.136075	1.4
1086	-0.368133	27.244753	0.015452	1.4
1087	-0.898724	27.232059	0.183273	1.4
1088	-0.847480	27.219381	0.161159	1.4
1089	-0.519050	27.206719	0.030972	1.4
1090	-0.932933	27.194072	0.153757	1.3
1091	-1.739704	27.181442	0.128123	1.4
1092	-1.486846	27.168827	0.216246	1.4
1093	-0.931882	27.156227	0.230511	1.3
1094	-0.360626	27.143643	0.019006	1.4
1095	-1.163788	27.131075	0.196547	1.4
1096	-1.599430	27.118522	0.166365	1.4
1097	-0.065408	27.105984	0.001611	1.4
1098	-1.153468	27.093462	0.173402	3.8
1099	-0.883249	27.080956	0.164966	1.9
1100	-1.104288	27.068464	0.145050	1.9
1101	-1.056567	27.055988	0.339548	1.9
1102	-0.517007	27.043528	0.054580	1.6
1103	-1.568435	27.031083	0.168217	1.5
1104	-0.914467	27.018653	0.148626	2.0
1105	-1.282746	27.006238	0.201083	1.8
1106	-0.868050	26.993838	0.073171	1.4
1107	-0.848989	26.981454	0.265844	1.6
1108	-1.158260	26.969085	0.125177	1.4
1109	-0.569663	26.956731	0.090391	1.4
1110	-0.869509	26.944392	0.189221	1.4
1111	-0.758047	26.932068	0.184171	1.3
1112	-0.243678	26.919759	0.043282	1.3
1113	-1.106486	26.907465	0.329513	1.4
1114	-0.880055	26.895185	0.146192	1.4
1115	-1.127786	26.882921	0.167769	1.4
1116	-0.978548	26.870672	0.159111	1.7
1117	-1.001276	26.858438	0.131654	2.1
1118	-1.117081	26.846218	0.180333	1.4
1119	-0.513009	26.834014	0.144957	1.3
1120	-0.943815	26.821824	0.141189	1.9
1121	-1.309566	26.809649	0.307683	1.4
1122	-0.682619	26.797488	0.039914	1.4
1123	-1.178295	26.785343	0.176552	1.3
1124	-0.929174	26.773211	0.134961	1.4
1125	-1.143978	26.761095	0.382209	1.8
1126	-0.404358	26.748993	0.051615	1.7
1127	-0.998158	26.736906	0.132266	1.6
1128	-1.161683	26.724833	0.182283	1.4
1129	-0.888342	26.712775	0.136458	1.4
1130	-1.788428	26.700732	0.173592	1.4
1131	-1.369679	26.688703	0.309158	1.4
1132	-0.346271	26.676688	0.054758	2.2
1133	-0.143818	26.664687	0.037861	1.4
1134	-0.157103	26.652702	0.052221	1.4
1135	-0.809183	26.640730	0.140610	3.7
1136	-1.586856	26.628773	0.141475	2.0
1137	-0.627780	26.616830	0.125686	2.3
1138	-1.509389	26.604901	0.164099	2.0
1139	-1.299312	26.592987	0.238861	2.2
1140	-0.798695	26.581087	0.159102	2.1
1141	-0.675475	26.569201	0.051901	2.4
1142	-1.095097	26.557329	0.282631	1.8
1143	-0.586936	26.545471	0.123609	2.2
1144	-1.216802	26.533627	0.150548	4.4
1145	-1.247031	26.521798	0.230822	3.9
1146	-0.784422	26.509982	0.127218	6.5
1147	-1.025033	26.498181	0.150761	1.8
1148	-1.256343	26.486393	0.094067	4.3
1149	-1.270669	26.474620	0.109745	10.3
1150	-1.194847	26.462860	0.262303	1.9
1151	-0.462400	26.451115	0.101685	1.3
1152	-0.993750	26.439383	0.160650	1.5
1153	-0.511197	26.427665	0.095982	1.5
1154	-1.806594	26.415961	0.224132	1.5
1155	-0.649932	26.404271	0.066418	1.6
1156	-0.681409	26.392595	0.081644	2.1
1157	-1.374051	26.380932	0.193114	2.7
1158	-0.941781	26.369283	0.132953	2.7
1159	-1.099081	26.357648	0.136627	3.0
1160	-1.243675	26.346026	0.438652	2.6
1161	-1.027439	26.334418	0.183521	1.4
1162	-0.477061	26.322824	0.062356	2.6
1163	-0.364708	26.311243	0.048595	2.4
1164	-0.430444	26.299676	0.084261	7.9
1165	-0.236956	26.288123	0.024922	1.5
1166	-0.821368	26.276583	0.316212	1.6
1167	-0.407157	26.265056	0.032950	3.3
1168	-1.381501	26.253543	0.200128	1.3
1169	-1.049528	26.242044	0.129396	1.4
1170	-0.564195	26.230558	0.034013	1.7
1171	-1.133983	26.219085	0.068278	1.7
1172	-1.083606	26.207625	0.176332	2.3
1173	-0.374157	26.196179	0.031018	1.4
1174	-0.542234	26.184747	0.153741	2.0
1175	-1.514432	26.173327	0.174711	1.5
1176	-0.777358	26.161921	0.127462	1.5
1177	-0.956454	26.150528	0.247180	1.4
1178	-1.262003	26.139148	0.240676	1.8
1179	-0.819568	26.127782	0.083024	1.5
1180	-1.337354	26.116429	0.220206	1.6
1181	-0.676185	26.105088	0.111504	1.4
1182	-0.739558	26.093761	0.049574	1.4
1183	-0.989359	26.082447	0.184721	1.8
1184	-1.003898	26.071147	0.277501	1.6
1185	-0.560978	26.059859	0.089526	2.1
1186	-1.134894	26.048584	0.178027	1.9
1187	-1.028978	26.037322	0.151307	1.6
1188	-1.066224	26.026073	0.268403	2.0
1189	-0.918190	26.014837	0.081342	2.0
1190	-1.009846	26.003614	0.156229	1.9
1191	-0.813776	25.992404	0.182159	1.6
1192	-0.843144	25.981207	0.140529	1.4
1193	-0.712223	25.970023	0.147029	1.9
1194	-1.219634	25.958851	0.253521	1.4
1195	-1.231686	25.947693	0.144214	1.4
1196	-1.612781	25.936547	0.134407	1.4
1197	-1.705300	25.925414	0.126209	1.4
1198	-0.325059	25.914293	0.014575	1.4
1199	-0.000000	25.903185	0.000000	1.4
1200	-0.998377	25.892090	0.062997	1.4
1201	-1.141047	25.881008	0.260396	1.9
1202	-0.989968	25.869938	0.221256	1.9
1203	-1.303449	25.858881	0.196014	2.6
1204	-0.022448	25.847837	0.011511	1.3
1205	-0.978258	25.836805	0.197954	1.5
1206	-1.199910	25.825785	0.075000	2.1
1207	-1.080768	25.814778	0.283537	1.4
1208	-0.484146	25.803784	0.156882	1.4
1209	-1.226608	25.792802	0.178167	3.1
1210	-1.164664	25.781833	0.190405	1.9
1211	-0.660765	25.770876	0.161363	3.4
1212	-1.062658	25.759931	0.193721	2.5
1213	-0.804094	25.748999	0.192769	1.4
1214	-0.357293	25.738079	0.084985	1.5
1215	-0.982030	25.727172	0.176395	1.4
1216	-1.508499	25.716276	0.117220	1.5
1217	-1.356749	25.705394	0.246284	1.5
1218	-1.166325	25.694523	0.186039	1.8
1219	-0.330782	25.683665	0.010961	2.2
1220	-0.940672	25.672818	0.252217	1.4
1221	-0.717675	25.661984	0.161837	1.4
1222	-1.061685	25.651163	0.167253	1.4
1223	-1.614419	25.640353	0.082193	1.3
1224	-0.842882	25.629556	0.188809	1.9
1225	-1.228990	25.618770	0.149832	2.0
1226	-0.954793	25.607997	0.063513	3.1
1227	-0.989784	25.597236	0.255388	6.8
1228	-1.340731	25.586487	0.091606	3.0
1229	-1.299273	25.575750	0.290506	4.1
1230	-0.504886	25.565025	0.106409	3.9
1231	-0.764612	25.554312	0.135219	3.4
1232	-0.724035	25.543610	0.071781	3.5
1233	-0.924041	25.532921	0.170194	3.5
1234	-1.618938	25.522244	0.428943	4.8
1235	-0.820720	25.511579	0.080402	3.5
1236	-0.708916	25.500925	0.085841	3.4
1237	-1.118246	25.490283	0.127951	1.9
1238	-1.389180	25.479654	0.104090	1.5
1239	-0.615137	25.469036	0.136775	1.5
1240	-0.783283	25.458429	0.116070	2.1
1241	-0.549605	25.447835	0.030955	1.5
1242	-0.202227	25.437252	0.066953	1.4
1243	-0.396349	25.426681	0.040910	1.3
1244	-1.559020	25.416122	0.225785	1.4
1245	-0.595051	25.405574	0.092082	1.4
1246	-0.726623	25.395039	0.180140	1.4
1247	-0.922426	25.384514	0.091597	1.4
1248	-0.667773	25.374002	0.052187	1.4
1249	-1.116714	25.363501	0.104279	1.4
1250	-1.137665	25.353011	0.126748	1.4
1251	-1.088911	25.342533	0.177902	1.9
1252	-1.123909	25.332067	0.124605	1.7
1253	-1.654264	25.321612	0.159554	1.5
1254	-1.034358	25.311169	0.185982	1.4
1255	-1.333487	25.300737	0.149392	1.4
