coupe,num coupe,dimensions,labels
coronal,83,"(256, 256, 1)","[('Unknown', '73755.6152'), ('white matter of left cerebral hemisphere', '2275.4883'), ('cortex of left cerebral hemisphere', '3773.1445'), ('left lateral ventricle', '76.4648'), ('left caudate nucleus', '170.0684'), ('left putamen', '50.0977'), ('left nucleus accumbens', '67.2363'), ('white matter of right cerebral hemisphere', '2180.5664'), ('cortex of right cerebral hemisphere', '3628.1250'), ('right lateral ventricle', '108.1055'), ('right caudate nucleus', '212.2559'), ('right putamen', '51.4160'), ('right nucleus accumbens', '51.4160')]"
coronal,84,"(256, 256, 1)","[('Unknown', '73824.1699'), ('white matter of left cerebral hemisphere', '2142.3340'), ('cortex of left cerebral hemisphere', '4001.2207'), ('left lateral ventricle', '69.8730'), ('left caudate nucleus', '199.0723'), ('white matter of right cerebral hemisphere', '2349.3164'), ('cortex of right cerebral hemisphere', '3496.2891'), ('right lateral ventricle', '54.0527'), ('right caudate nucleus', '217.5293'), ('right putamen', '46.1426')]"
coronal,85,"(256, 256, 1)","[('Unknown', '74090.4785'), ('white matter of left cerebral hemisphere', '2536.5234'), ('cortex of left cerebral hemisphere', '3480.4688'), ('left lateral ventricle', '51.4160'), ('left caudate nucleus', '151.6113'), ('white matter of right cerebral hemisphere', '2626.1719'), ('cortex of right cerebral hemisphere', '3284.0332'), ('right lateral ventricle', '48.7793'), ('right caudate nucleus', '130.5176')]"
coronal,86,"(256, 256, 1)","[('Unknown', '74679.7852'), ('white matter of left cerebral hemisphere', '2523.3398'), ('cortex of left cerebral hemisphere', '3268.2129'), ('left lateral ventricle', '69.8730'), ('left caudate nucleus', '36.9141'), ('white matter of right cerebral hemisphere', '2489.0625'), ('cortex of right cerebral hemisphere', '3191.7480'), ('right lateral ventricle', '84.3750'), ('right caudate nucleus', '56.6895')]"
coronal,87,"(256, 256, 1)","[('Unknown', '74848.5352'), ('white matter of left cerebral hemisphere', '2292.6270'), ('cortex of left cerebral hemisphere', '3375.0000'), ('left lateral ventricle', '71.1914'), ('white matter of right cerebral hemisphere', '2616.9434'), ('cortex of right cerebral hemisphere', '3104.7363'), ('right lateral ventricle', '64.5996'), ('right caudate nucleus', '26.3672')]"
coronal,88,"(256, 256, 1)","[('Unknown', '75280.9570'), ('white matter of left cerebral hemisphere', '2793.6035'), ('cortex of left cerebral hemisphere', '2690.7715'), ('left lateral ventricle', '58.0078'), ('white matter of right cerebral hemisphere', '2626.1719'), ('cortex of right cerebral hemisphere', '2885.8887'), ('right lateral ventricle', '64.5996')]"
coronal,89,"(256, 256, 1)","[('Unknown', '76016.6016'), ('white matter of left cerebral hemisphere', '2910.9375'), ('cortex of left cerebral hemisphere', '2234.6191'), ('left lateral ventricle', '40.8691'), ('white matter of right cerebral hemisphere', '2565.5273'), ('cortex of right cerebral hemisphere', '2606.3965'), ('right lateral ventricle', '25.0488')]"
coronal,90,"(256, 256, 1)","[('Unknown', '76008.6914'), ('white matter of left cerebral hemisphere', '2518.0664'), ('cortex of left cerebral hemisphere', '2632.7637'), ('left lateral ventricle', '29.0039'), ('white matter of right cerebral hemisphere', '2606.3965'), ('cortex of right cerebral hemisphere', '2589.2578'), ('right lateral ventricle', '15.8203')]"
coronal,91,"(256, 256, 1)","[('Unknown', '75979.6875'), ('white matter of left cerebral hemisphere', '2436.3281'), ('cortex of left cerebral hemisphere', '2763.2812'), ('left lateral ventricle', '18.4570'), ('white matter of right cerebral hemisphere', '2115.9668'), ('cortex of right cerebral hemisphere', '3086.2793')]"
coronal,92,"(256, 256, 1)","[('Unknown', '76046.9238'), ('white matter of left cerebral hemisphere', '2386.2305'), ('cortex of left cerebral hemisphere', '2802.8320'), ('white matter of right cerebral hemisphere', '2278.1250'), ('cortex of right cerebral hemisphere', '2885.8887')]"
coronal,93,"(256, 256, 1)","[('Unknown', '76248.6328'), ('white matter of left cerebral hemisphere', '2292.6270'), ('cortex of left cerebral hemisphere', '2817.3340'), ('white matter of right cerebral hemisphere', '2280.7617'), ('cortex of right cerebral hemisphere', '2760.6445')]"
coronal,94,"(256, 256, 1)","[('Unknown', '76558.4473'), ('white matter of left cerebral hemisphere', '2473.2422'), ('cortex of left cerebral hemisphere', '2462.6953'), ('white matter of right cerebral hemisphere', '2054.0039'), ('cortex of right cerebral hemisphere', '2851.6113')]"
coronal,95,"(256, 256, 1)","[('Unknown', '76799.7070'), ('white matter of left cerebral hemisphere', '2088.2812'), ('cortex of left cerebral hemisphere', '2731.6406'), ('white matter of right cerebral hemisphere', '1783.7402'), ('cortex of right cerebral hemisphere', '2996.6309')]"
coronal,96,"(256, 256, 1)","[('Unknown', '77030.4199'), ('white matter of left cerebral hemisphere', '1745.5078'), ('cortex of left cerebral hemisphere', '2986.0840'), ('white matter of right cerebral hemisphere', '1699.3652'), ('cortex of right cerebral hemisphere', '2938.6230')]"
coronal,97,"(256, 256, 1)","[('Unknown', '77216.3086'), ('white matter of left cerebral hemisphere', '1618.9453'), ('cortex of left cerebral hemisphere', '3012.4512'), ('white matter of right cerebral hemisphere', '1674.3164'), ('cortex of right cerebral hemisphere', '2877.9785')]"
coronal,98,"(256, 256, 1)","[('Unknown', '77570.9473'), ('white matter of left cerebral hemisphere', '1720.4590'), ('cortex of left cerebral hemisphere', '2701.3184'), ('white matter of right cerebral hemisphere', '1766.6016'), ('cortex of right cerebral hemisphere', '2640.6738')]"
coronal,99,"(256, 256, 1)","[('Unknown', '77822.7539'), ('white matter of left cerebral hemisphere', '1736.2793'), ('cortex of left cerebral hemisphere', '2531.2500'), ('white matter of right cerebral hemisphere', '1901.0742'), ('cortex of right cerebral hemisphere', '2408.6426')]"
coronal,100,"(256, 256, 1)","[('Unknown', '77957.2266'), ('white matter of left cerebral hemisphere', '1430.4199'), ('cortex of left cerebral hemisphere', '2808.1055'), ('white matter of right cerebral hemisphere', '1626.8555'), ('cortex of right cerebral hemisphere', '2577.3926')]"
coronal,101,"(256, 256, 1)","[('Unknown', '78206.3965'), ('white matter of left cerebral hemisphere', '1498.9746'), ('cortex of left cerebral hemisphere', '2628.8086'), ('white matter of right cerebral hemisphere', '1459.4238'), ('cortex of right cerebral hemisphere', '2606.3965')]"
coronal,102,"(256, 256, 1)","[('Unknown', '78592.6758'), ('white matter of left cerebral hemisphere', '1404.0527'), ('cortex of left cerebral hemisphere', '2544.4336'), ('white matter of right cerebral hemisphere', '1468.6523'), ('cortex of right cerebral hemisphere', '2390.1855')]"
coronal,103,"(256, 256, 1)","[('Unknown', '78814.1602'), ('white matter of left cerebral hemisphere', '1456.7871'), ('cortex of left cerebral hemisphere', '2378.3203'), ('white matter of right cerebral hemisphere', '1380.3223'), ('cortex of right cerebral hemisphere', '2370.4102')]"
coronal,104,"(256, 256, 1)","[('Unknown', '79133.2031'), ('white matter of left cerebral hemisphere', '1027.0020'), ('cortex of left cerebral hemisphere', '2631.4453'), ('white matter of right cerebral hemisphere', '1203.6621'), ('cortex of right cerebral hemisphere', '2404.6875')]"
coronal,105,"(256, 256, 1)","[('Unknown', '79370.5078'), ('white matter of left cerebral hemisphere', '1106.1035'), ('cortex of left cerebral hemisphere', '2452.1484'), ('white matter of right cerebral hemisphere', '1197.0703'), ('cortex of right cerebral hemisphere', '2274.1699')]"
coronal,106,"(256, 256, 1)","[('Unknown', '79767.3340'), ('white matter of left cerebral hemisphere', '1050.7324'), ('cortex of left cerebral hemisphere', '2292.6270'), ('white matter of right cerebral hemisphere', '1038.8672'), ('cortex of right cerebral hemisphere', '2250.4395')]"
coronal,107,"(256, 256, 1)","[('Unknown', '80003.3203'), ('white matter of left cerebral hemisphere', '928.1250'), ('cortex of left cerebral hemisphere', '2293.9453'), ('white matter of right cerebral hemisphere', '1106.1035'), ('cortex of right cerebral hemisphere', '2068.5059')]"
coronal,108,"(256, 256, 1)","[('Unknown', '80626.9043'), ('white matter of left cerebral hemisphere', '1001.9531'), ('cortex of left cerebral hemisphere', '1879.9805'), ('white matter of right cerebral hemisphere', '929.4434'), ('cortex of right cerebral hemisphere', '1961.7188')]"
coronal,109,"(256, 256, 1)","[('Unknown', '80706.0059'), ('white matter of left cerebral hemisphere', '895.1660'), ('cortex of left cerebral hemisphere', '1953.8086'), ('white matter of right cerebral hemisphere', '827.9297'), ('cortex of right cerebral hemisphere', '2017.0898')]"
coronal,110,"(256, 256, 1)","[('Unknown', '81116.0156'), ('white matter of left cerebral hemisphere', '895.1660'), ('cortex of left cerebral hemisphere', '1753.4180'), ('white matter of right cerebral hemisphere', '893.8477'), ('cortex of right cerebral hemisphere', '1741.5527')]"
coronal,111,"(256, 256, 1)","[('Unknown', '81262.3535'), ('white matter of left cerebral hemisphere', '693.4570'), ('cortex of left cerebral hemisphere', '1907.6660'), ('white matter of right cerebral hemisphere', '789.6973'), ('cortex of right cerebral hemisphere', '1746.8262')]"
coronal,112,"(256, 256, 1)","[('Unknown', '81896.4844'), ('white matter of left cerebral hemisphere', '701.3672'), ('cortex of left cerebral hemisphere', '1508.2031'), ('white matter of right cerebral hemisphere', '586.6699'), ('cortex of right cerebral hemisphere', '1707.2754')]"
coronal,113,"(256, 256, 1)","[('Unknown', '82492.3828'), ('white matter of left cerebral hemisphere', '490.4297'), ('cortex of left cerebral hemisphere', '1451.5137'), ('white matter of right cerebral hemisphere', '506.2500'), ('cortex of right cerebral hemisphere', '1459.4238')]"
coronal,114,"(256, 256, 1)","[('Unknown', '82574.1211'), ('white matter of left cerebral hemisphere', '413.9648'), ('cortex of left cerebral hemisphere', '1463.3789'), ('white matter of right cerebral hemisphere', '449.5605'), ('cortex of right cerebral hemisphere', '1498.9746')]"
coronal,115,"(256, 256, 1)","[('Unknown', '82960.4004'), ('white matter of left cerebral hemisphere', '334.8633'), ('cortex of left cerebral hemisphere', '1344.7266'), ('white matter of right cerebral hemisphere', '367.8223'), ('cortex of right cerebral hemisphere', '1392.1875')]"
coronal,116,"(256, 256, 1)","[('Unknown', '83485.1074'), ('white matter of left cerebral hemisphere', '209.6191'), ('cortex of left cerebral hemisphere', '1152.2461'), ('white matter of right cerebral hemisphere', '159.5215'), ('cortex of right cerebral hemisphere', '1393.5059')]"
coronal,117,"(256, 256, 1)","[('Unknown', '83843.7012'), ('white matter of left cerebral hemisphere', '129.1992'), ('cortex of left cerebral hemisphere', '1024.3652'), ('white matter of right cerebral hemisphere', '234.6680'), ('cortex of right cerebral hemisphere', '1168.0664')]"
coronal,118,"(256, 256, 1)","[('Unknown', '84915.5273'), ('cortex of left cerebral hemisphere', '526.0254'), ('cortex of right cerebral hemisphere', '958.4473')]"
coronal,119,"(256, 256, 1)","[('Unknown', '85971.5332'), ('cortex of right cerebral hemisphere', '428.4668')]"
coronal,120,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,121,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,122,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,123,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,124,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,125,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,126,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,127,"(256, 256, 1)","[('Unknown', '86400.0000')]"
axial,0,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,1,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,2,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,3,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,4,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,5,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,6,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,7,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,8,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,9,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,10,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,11,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,12,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,13,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,14,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,15,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,16,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,17,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,18,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,19,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,20,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,21,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,22,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,23,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,24,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,25,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,26,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,27,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,28,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,29,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,30,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,31,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,32,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,33,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,34,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,35,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,36,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,37,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,38,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,39,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,40,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,41,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,42,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,43,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,44,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,45,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,46,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,47,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,48,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,49,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,50,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,51,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,52,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,53,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,54,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,55,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,56,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,57,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,58,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,59,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,60,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,61,"(256, 128, 1)","[('Unknown', '43196.0449'), ('brainstem', '3.9551')]"
axial,62,"(256, 128, 1)","[('Unknown', '43193.4082'), ('brainstem', '6.5918')]"
axial,63,"(256, 128, 1)","[('Unknown', '43174.9512'), ('brainstem', '25.0488')]"
axial,64,"(256, 128, 1)","[('Unknown', '43168.3594'), ('brainstem', '31.6406')]"
axial,65,"(256, 128, 1)","[('Unknown', '43164.4043'), ('brainstem', '35.5957')]"
axial,66,"(256, 128, 1)","[('Unknown', '43141.9922'), ('brainstem', '58.0078')]"
axial,67,"(256, 128, 1)","[('Unknown', '43025.9766'), ('brainstem', '67.2363'), ('right cerebellar cortex', '106.7871')]"
axial,68,"(256, 128, 1)","[('Unknown', '42743.8477'), ('left cerebellar cortex', '56.6895'), ('brainstem', '77.7832'), ('right cerebellar cortex', '321.6797')]"
axial,69,"(256, 128, 1)","[('Unknown', '42390.5273'), ('left cerebellar cortex', '187.2070'), ('brainstem', '105.4688'), ('right cerebellar cortex', '516.7969')]"
axial,70,"(256, 128, 1)","[('Unknown', '42100.4883'), ('left cerebellar cortex', '328.2715'), ('brainstem', '117.3340'), ('right cerebellar cortex', '653.9062')]"
axial,71,"(256, 128, 1)","[('Unknown', '41782.7637'), ('left cerebellar cortex', '478.5645'), ('brainstem', '156.8848'), ('right cerebellar cortex', '781.7871')]"
axial,72,"(256, 128, 1)","[('Unknown', '41499.3164'), ('left cerebellar cortex', '632.8125'), ('brainstem', '180.6152'), ('right cerebellar cortex', '887.2559')]"
axial,73,"(256, 128, 1)","[('Unknown', '41231.6895'), ('left cerebellar cortex', '758.0566'), ('fourth ventricle', '2.6367'), ('brainstem', '203.0273'), ('right cerebellar cortex', '1004.5898')]"
axial,74,"(256, 128, 1)","[('Unknown', '40991.7480'), ('left cerebellar cortex', '880.6641'), ('fourth ventricle', '7.9102'), ('brainstem', '214.8926'), ('right cerebellar cortex', '1104.7852')]"
axial,75,"(256, 128, 1)","[('Unknown', '40761.0352'), ('left cerebellar cortex', '999.3164'), ('fourth ventricle', '11.8652'), ('brainstem', '226.7578'), ('right cerebellar cortex', '1201.0254')]"
axial,76,"(256, 128, 1)","[('Unknown', '40613.3789'), ('left cerebellar cortex', '1052.0508'), ('fourth ventricle', '14.5020'), ('brainstem', '239.9414'), ('right cerebellar cortex', '1280.1270')]"
axial,77,"(256, 128, 1)","[('Unknown', '40460.4492'), ('left cerebellar cortex', '1121.9238'), ('fourth ventricle', '18.4570'), ('brainstem', '259.7168'), ('white matter of right hemisphere of cerebellum', '5.2734'), ('right cerebellar cortex', '1334.1797')]"
axial,78,"(256, 128, 1)","[('Unknown', '40337.8418'), ('left cerebellar cortex', '1178.6133'), ('fourth ventricle', '19.7754'), ('brainstem', '262.3535'), ('white matter of right hemisphere of cerebellum', '10.5469'), ('right cerebellar cortex', '1390.8691')]"
axial,79,"(256, 128, 1)","[('Unknown', '40245.5566'), ('left cerebellar cortex', '1228.7109'), ('fourth ventricle', '19.7754'), ('brainstem', '274.2188'), ('white matter of right hemisphere of cerebellum', '13.1836'), ('right cerebellar cortex', '1418.5547')]"
axial,80,"(256, 128, 1)","[('Unknown', '40120.3125'), ('white matter of left hemisphere of cerebellum', '3.9551'), ('left cerebellar cortex', '1293.3105'), ('fourth ventricle', '21.0938'), ('brainstem', '286.0840'), ('white matter of right hemisphere of cerebellum', '18.4570'), ('right cerebellar cortex', '1456.7871')]"
axial,81,"(256, 128, 1)","[('Unknown', '40006.9336'), ('white matter of left hemisphere of cerebellum', '10.5469'), ('left cerebellar cortex', '1350.0000'), ('fourth ventricle', '25.0488'), ('brainstem', '280.8105'), ('white matter of right hemisphere of cerebellum', '36.9141'), ('right cerebellar cortex', '1489.7461')]"
axial,82,"(256, 128, 1)","[('Unknown', '39860.5957'), ('white matter of left hemisphere of cerebellum', '25.0488'), ('left cerebellar cortex', '1410.6445'), ('fourth ventricle', '25.0488'), ('brainstem', '280.8105'), ('white matter of right hemisphere of cerebellum', '94.9219'), ('right cerebellar cortex', '1502.9297')]"
axial,83,"(256, 128, 1)","[('Unknown', '39724.8047'), ('white matter of left hemisphere of cerebellum', '31.6406'), ('left cerebellar cortex', '1477.8809'), ('fourth ventricle', '25.0488'), ('brainstem', '297.9492'), ('white matter of right hemisphere of cerebellum', '185.8887'), ('right cerebellar cortex', '1456.7871')]"
axial,84,"(256, 128, 1)","[('Unknown', '39592.9688'), ('white matter of left hemisphere of cerebellum', '56.6895'), ('left cerebellar cortex', '1496.3379'), ('fourth ventricle', '29.0039'), ('brainstem', '320.3613'), ('cortex of right cerebral hemisphere', '21.0938'), ('white matter of right hemisphere of cerebellum', '274.2188'), ('right cerebellar cortex', '1409.3262')]"
axial,85,"(256, 128, 1)","[('Unknown', '39433.4473'), ('cortex of left cerebral hemisphere', '3.9551'), ('white matter of left hemisphere of cerebellum', '148.9746'), ('left cerebellar cortex', '1455.4688'), ('fourth ventricle', '29.0039'), ('brainstem', '362.5488'), ('cortex of right cerebral hemisphere', '47.4609'), ('white matter of right hemisphere of cerebellum', '379.6875'), ('right cerebellar cortex', '1339.4531')]"
axial,86,"(256, 128, 1)","[('Unknown', '39084.0820'), ('cortex of left cerebral hemisphere', '64.5996'), ('white matter of left hemisphere of cerebellum', '214.8926'), ('left cerebellar cortex', '1452.8320'), ('fourth ventricle', '30.3223'), ('brainstem', '392.8711'), ('cortex of right cerebral hemisphere', '125.2441'), ('white matter of right hemisphere of cerebellum', '448.2422'), ('right cerebellar cortex', '1386.9141')]"
axial,87,"(256, 128, 1)","[('Unknown', '38745.2637'), ('cortex of left cerebral hemisphere', '145.0195'), ('white matter of left hemisphere of cerebellum', '311.1328'), ('left cerebellar cortex', '1437.0117'), ('fourth ventricle', '29.0039'), ('brainstem', '421.8750'), ('cortex of right cerebral hemisphere', '196.4355'), ('white matter of right hemisphere of cerebellum', '545.8008'), ('right cerebellar cortex', '1368.4570')]"
axial,88,"(256, 128, 1)","[('Unknown', '38459.1797'), ('cortex of left cerebral hemisphere', '220.1660'), ('white matter of left hemisphere of cerebellum', '527.3438'), ('left cerebellar cortex', '1278.8086'), ('fourth ventricle', '31.6406'), ('brainstem', '466.6992'), ('cortex of right cerebral hemisphere', '253.1250'), ('white matter of right hemisphere of cerebellum', '667.0898'), ('right cerebellar cortex', '1295.9473')]"
axial,89,"(256, 128, 1)","[('Unknown', '38142.7734'), ('cortex of left cerebral hemisphere', '338.8184'), ('white matter of left hemisphere of cerebellum', '669.7266'), ('left cerebellar cortex', '1175.9766'), ('fourth ventricle', '35.5957'), ('brainstem', '494.3848'), ('cortex of right cerebral hemisphere', '328.2715'), ('white matter of right hemisphere of cerebellum', '702.6855'), ('right cerebellar cortex', '1311.7676')]"
axial,90,"(256, 128, 1)","[('Unknown', '37770.9961'), ('cortex of left cerebral hemisphere', '441.6504'), ('white matter of left hemisphere of cerebellum', '710.5957'), ('left cerebellar cortex', '1206.2988'), ('fourth ventricle', '46.1426'), ('brainstem', '512.8418'), ('white matter of right cerebral hemisphere', '6.5918'), ('cortex of right cerebral hemisphere', '445.6055'), ('white matter of right hemisphere of cerebellum', '702.6855'), ('right cerebellar cortex', '1356.5918')]"
axial,91,"(256, 128, 1)","[('Unknown', '37458.5449'), ('white matter of left cerebral hemisphere', '1.3184'), ('cortex of left cerebral hemisphere', '506.2500'), ('white matter of left hemisphere of cerebellum', '730.3711'), ('left cerebellar cortex', '1224.7559'), ('fourth ventricle', '52.7344'), ('brainstem', '532.6172'), ('white matter of right cerebral hemisphere', '17.1387'), ('cortex of right cerebral hemisphere', '589.3066'), ('white matter of right hemisphere of cerebellum', '680.2734'), ('right cerebellar cortex', '1406.6895')]"
axial,92,"(256, 128, 1)","[('Unknown', '37212.0117'), ('white matter of left cerebral hemisphere', '10.5469'), ('cortex of left cerebral hemisphere', '578.7598'), ('white matter of left hemisphere of cerebellum', '744.8730'), ('left cerebellar cortex', '1230.0293'), ('fourth ventricle', '71.1914'), ('brainstem', '553.7109'), ('white matter of right cerebral hemisphere', '21.0938'), ('cortex of right cerebral hemisphere', '678.9551'), ('white matter of right hemisphere of cerebellum', '664.4531'), ('right cerebellar cortex', '1434.3750')]"
axial,93,"(256, 128, 1)","[('Unknown', '36873.1934'), ('white matter of left cerebral hemisphere', '15.8203'), ('cortex of left cerebral hemisphere', '706.6406'), ('white matter of left hemisphere of cerebellum', '704.0039'), ('left cerebellar cortex', '1306.4941'), ('fourth ventricle', '75.1465'), ('brainstem', '574.8047'), ('white matter of right cerebral hemisphere', '22.4121'), ('cortex of right cerebral hemisphere', '810.7910'), ('white matter of right hemisphere of cerebellum', '657.8613'), ('right cerebellar cortex', '1452.8320')]"
axial,94,"(256, 128, 1)","[('Unknown', '36540.9668'), ('white matter of left cerebral hemisphere', '31.6406'), ('cortex of left cerebral hemisphere', '805.5176'), ('white matter of left hemisphere of cerebellum', '648.6328'), ('left cerebellar cortex', '1388.2324'), ('fourth ventricle', '85.6934'), ('brainstem', '585.3516'), ('white matter of right cerebral hemisphere', '43.5059'), ('cortex of right cerebral hemisphere', '943.9453'), ('white matter of right hemisphere of cerebellum', '634.1309'), ('right cerebellar cortex', '1492.3828')]"
axial,95,"(256, 128, 1)","[('Unknown', '36277.2949'), ('white matter of left cerebral hemisphere', '34.2773'), ('cortex of left cerebral hemisphere', '889.8926'), ('white matter of left hemisphere of cerebellum', '613.0371'), ('left cerebellar cortex', '1447.5586'), ('fourth ventricle', '97.5586'), ('brainstem', '593.2617'), ('white matter of right cerebral hemisphere', '101.5137'), ('cortex of right cerebral hemisphere', '1020.4102'), ('white matter of right hemisphere of cerebellum', '627.5391'), ('right cerebellar cortex', '1497.6562')]"
axial,96,"(256, 128, 1)","[('Unknown', '36051.8555'), ('white matter of left cerebral hemisphere', '43.5059'), ('cortex of left cerebral hemisphere', '968.9941'), ('white matter of left hemisphere of cerebellum', '593.2617'), ('left cerebellar cortex', '1468.6523'), ('fourth ventricle', '138.4277'), ('brainstem', '599.8535'), ('white matter of right cerebral hemisphere', '131.8359'), ('cortex of right cerebral hemisphere', '1106.1035'), ('white matter of right hemisphere of cerebellum', '602.4902'), ('right cerebellar cortex', '1495.0195')]"
axial,97,"(256, 128, 1)","[('Unknown', '35813.2324'), ('white matter of left cerebral hemisphere', '63.2812'), ('cortex of left cerebral hemisphere', '1063.9160'), ('white matter of left hemisphere of cerebellum', '576.1230'), ('left cerebellar cortex', '1485.7910'), ('fourth ventricle', '137.1094'), ('brainstem', '620.9473'), ('white matter of right cerebral hemisphere', '183.2520'), ('cortex of right cerebral hemisphere', '1172.0215'), ('white matter of right hemisphere of cerebellum', '602.4902'), ('right cerebellar cortex', '1481.8359')]"
axial,98,"(256, 128, 1)","[('Unknown', '35610.2051'), ('white matter of left cerebral hemisphere', '117.3340'), ('cortex of left cerebral hemisphere', '1106.1035'), ('white matter of left hemisphere of cerebellum', '553.7109'), ('left cerebellar cortex', '1493.7012'), ('fourth ventricle', '129.1992'), ('brainstem', '631.4941'), ('white matter of right cerebral hemisphere', '246.5332'), ('cortex of right cerebral hemisphere', '1237.9395'), ('white matter of right hemisphere of cerebellum', '544.4824'), ('right cerebellar cortex', '1529.2969')]"
axial,99,"(256, 128, 1)","[('Unknown', '35380.8105'), ('white matter of left cerebral hemisphere', '197.7539'), ('cortex of left cerebral hemisphere', '1153.5645'), ('white matter of left hemisphere of cerebellum', '549.7559'), ('left cerebellar cortex', '1485.7910'), ('fourth ventricle', '113.3789'), ('brainstem', '642.0410'), ('white matter of right cerebral hemisphere', '241.2598'), ('cortex of right cerebral hemisphere', '1380.3223'), ('white matter of right hemisphere of cerebellum', '500.9766'), ('right cerebellar cortex', '1554.3457')]"
axial,100,"(256, 128, 1)","[('Unknown', '35043.3105'), ('white matter of left cerebral hemisphere', '290.0391'), ('cortex of left cerebral hemisphere', '1257.7148'), ('white matter of left hemisphere of cerebellum', '516.7969'), ('left cerebellar cortex', '1502.9297'), ('fourth ventricle', '97.5586'), ('brainstem', '640.7227'), ('white matter of right cerebral hemisphere', '261.0352'), ('cortex of right cerebral hemisphere', '1587.3047'), ('white matter of right hemisphere of cerebellum', '452.1973'), ('right cerebellar cortex', '1550.3906')]"
