coupe,num coupe,dimensions,labels
coronal,78,"(256, 256, 1)","[('Unknown', '72570.4102'), ('white matter of left cerebral hemisphere', '1723.0957'), ('cortex of left cerebral hemisphere', '4573.3887'), ('left lateral ventricle', '65.9180'), ('left caudate nucleus', '266.3086'), ('left putamen', '293.9941'), ('left nucleus accumbens', '93.6035'), ('white matter of right cerebral hemisphere', '1906.3477'), ('cortex of right cerebral hemisphere', '4171.2891'), ('right lateral ventricle', '59.3262'), ('right caudate nucleus', '263.6719'), ('right putamen', '326.9531'), ('right nucleus accumbens', '85.6934')]"
coronal,79,"(256, 256, 1)","[('Unknown', '72882.8613'), ('white matter of left cerebral hemisphere', '1616.3086'), ('cortex of left cerebral hemisphere', '4457.3730'), ('left lateral ventricle', '73.8281'), ('left caudate nucleus', '325.6348'), ('left putamen', '287.4023'), ('left nucleus accumbens', '68.5547'), ('white matter of right cerebral hemisphere', '1756.0547'), ('cortex of right cerebral hemisphere', '4217.4316'), ('right lateral ventricle', '35.5957'), ('right caudate nucleus', '297.9492'), ('right putamen', '316.4062'), ('right nucleus accumbens', '64.5996')]"
coronal,80,"(256, 256, 1)","[('Unknown', '73205.8594'), ('white matter of left cerebral hemisphere', '1506.8848'), ('cortex of left cerebral hemisphere', '4450.7812'), ('left lateral ventricle', '60.6445'), ('left caudate nucleus', '332.2266'), ('left putamen', '253.1250'), ('left nucleus accumbens', '81.7383'), ('white matter of right cerebral hemisphere', '1707.2754'), ('cortex of right cerebral hemisphere', '4143.6035'), ('right lateral ventricle', '35.5957'), ('right caudate nucleus', '308.4961'), ('right putamen', '254.4434'), ('right nucleus accumbens', '59.3262')]"
coronal,81,"(256, 256, 1)","[('Unknown', '73565.7715'), ('white matter of left cerebral hemisphere', '1452.8320'), ('cortex of left cerebral hemisphere', '4378.2715'), ('left lateral ventricle', '73.8281'), ('left caudate nucleus', '308.4961'), ('left putamen', '189.8438'), ('left nucleus accumbens', '67.2363'), ('white matter of right cerebral hemisphere', '1588.6230'), ('cortex of right cerebral hemisphere', '4176.5625'), ('right lateral ventricle', '35.5957'), ('right caudate nucleus', '288.7207'), ('right putamen', '206.9824'), ('right nucleus accumbens', '67.2363')]"
coronal,82,"(256, 256, 1)","[('Unknown', '74115.5273'), ('white matter of left cerebral hemisphere', '1402.7344'), ('cortex of left cerebral hemisphere', '4057.9102'), ('left lateral ventricle', '72.5098'), ('left caudate nucleus', '308.4961'), ('left putamen', '163.4766'), ('left nucleus accumbens', '43.5059'), ('white matter of right cerebral hemisphere', '1583.3496'), ('cortex of right cerebral hemisphere', '4080.3223'), ('right lateral ventricle', '44.8242'), ('right caudate nucleus', '316.4062'), ('right putamen', '167.4316'), ('right nucleus accumbens', '43.5059')]"
coronal,83,"(256, 256, 1)","[('Unknown', '74507.0801'), ('white matter of left cerebral hemisphere', '1404.0527'), ('cortex of left cerebral hemisphere', '4006.4941'), ('left lateral ventricle', '75.1465'), ('left caudate nucleus', '264.9902'), ('left putamen', '92.2852'), ('left nucleus accumbens', '39.5508'), ('white matter of right cerebral hemisphere', '1542.4805'), ('cortex of right cerebral hemisphere', '3978.8086'), ('right lateral ventricle', '51.4160'), ('right caudate nucleus', '266.3086'), ('right putamen', '114.6973'), ('right nucleus accumbens', '56.6895')]"
coronal,84,"(256, 256, 1)","[('Unknown', '74921.0449'), ('white matter of left cerebral hemisphere', '1299.9023'), ('cortex of left cerebral hemisphere', '3981.4453'), ('left lateral ventricle', '71.1914'), ('left caudate nucleus', '199.0723'), ('left putamen', '39.5508'), ('left nucleus accumbens', '50.0977'), ('white matter of right cerebral hemisphere', '1529.2969'), ('cortex of right cerebral hemisphere', '3922.1191'), ('right lateral ventricle', '59.3262'), ('right caudate nucleus', '220.1660'), ('right putamen', '61.9629'), ('right nucleus accumbens', '44.8242')]"
coronal,85,"(256, 256, 1)","[('Unknown', '75037.0605'), ('white matter of left cerebral hemisphere', '1417.2363'), ('cortex of left cerebral hemisphere', '3831.1523'), ('left lateral ventricle', '68.5547'), ('left caudate nucleus', '172.7051'), ('white matter of right cerebral hemisphere', '1723.0957'), ('cortex of right cerebral hemisphere', '3885.2051'), ('right lateral ventricle', '47.4609'), ('right caudate nucleus', '217.5293')]"
coronal,86,"(256, 256, 1)","[('Unknown', '75494.5312'), ('white matter of left cerebral hemisphere', '1379.0039'), ('cortex of left cerebral hemisphere', '3781.0547'), ('left lateral ventricle', '77.7832'), ('left caudate nucleus', '61.9629'), ('white matter of right cerebral hemisphere', '1679.5898'), ('cortex of right cerebral hemisphere', '3745.4590'), ('right lateral ventricle', '40.8691'), ('right caudate nucleus', '139.7461')]"
coronal,87,"(256, 256, 1)","[('Unknown', '75875.5371'), ('white matter of left cerebral hemisphere', '1390.8691'), ('cortex of left cerebral hemisphere', '3687.4512'), ('left lateral ventricle', '92.2852'), ('white matter of right cerebral hemisphere', '1771.8750'), ('cortex of right cerebral hemisphere', '3454.1016'), ('right lateral ventricle', '42.1875'), ('right caudate nucleus', '85.6934')]"
coronal,88,"(256, 256, 1)","[('Unknown', '76222.2656'), ('white matter of left cerebral hemisphere', '1427.7832'), ('cortex of left cerebral hemisphere', '3467.2852'), ('left lateral ventricle', '65.9180'), ('white matter of right cerebral hemisphere', '1856.2500'), ('cortex of right cerebral hemisphere', '3313.0371'), ('right lateral ventricle', '47.4609')]"
coronal,89,"(256, 256, 1)","[('Unknown', '76605.9082'), ('white matter of left cerebral hemisphere', '1500.2930'), ('cortex of left cerebral hemisphere', '3255.0293'), ('left lateral ventricle', '43.5059'), ('white matter of right cerebral hemisphere', '1792.9688'), ('cortex of right cerebral hemisphere', '3182.5195'), ('right lateral ventricle', '19.7754')]"
coronal,90,"(256, 256, 1)","[('Unknown', '77018.5547'), ('white matter of left cerebral hemisphere', '1460.7422'), ('cortex of left cerebral hemisphere', '3136.3770'), ('left lateral ventricle', '11.8652'), ('white matter of right cerebral hemisphere', '1766.6016'), ('cortex of right cerebral hemisphere', '3005.8594')]"
coronal,91,"(256, 256, 1)","[('Unknown', '77269.0430'), ('white matter of left cerebral hemisphere', '1423.8281'), ('cortex of left cerebral hemisphere', '3032.2266'), ('white matter of right cerebral hemisphere', '1790.3320'), ('cortex of right cerebral hemisphere', '2884.5703')]"
coronal,92,"(256, 256, 1)","[('Unknown', '77429.8828'), ('white matter of left cerebral hemisphere', '1323.6328'), ('cortex of left cerebral hemisphere', '3036.1816'), ('white matter of right cerebral hemisphere', '1705.9570'), ('cortex of right cerebral hemisphere', '2904.3457')]"
coronal,93,"(256, 256, 1)","[('Unknown', '77569.6289'), ('white matter of left cerebral hemisphere', '1310.4492'), ('cortex of left cerebral hemisphere', '2986.0840'), ('white matter of right cerebral hemisphere', '1626.8555'), ('cortex of right cerebral hemisphere', '2906.9824')]"
coronal,94,"(256, 256, 1)","[('Unknown', '77821.4355'), ('white matter of left cerebral hemisphere', '1273.5352'), ('cortex of left cerebral hemisphere', '2884.5703'), ('white matter of right cerebral hemisphere', '1419.8730'), ('cortex of right cerebral hemisphere', '3000.5859')]"
coronal,95,"(256, 256, 1)","[('Unknown', '78302.6367'), ('white matter of left cerebral hemisphere', '1243.2129'), ('cortex of left cerebral hemisphere', '2715.8203'), ('white matter of right cerebral hemisphere', '1335.4980'), ('cortex of right cerebral hemisphere', '2802.8320')]"
coronal,96,"(256, 256, 1)","[('Unknown', '78326.3672'), ('white matter of left cerebral hemisphere', '1123.2422'), ('cortex of left cerebral hemisphere', '2875.3418'), ('white matter of right cerebral hemisphere', '1307.8125'), ('cortex of right cerebral hemisphere', '2767.2363')]"
coronal,97,"(256, 256, 1)","[('Unknown', '78553.1250'), ('white matter of left cerebral hemisphere', '1086.3281'), ('cortex of left cerebral hemisphere', '2808.1055'), ('white matter of right cerebral hemisphere', '1299.9023'), ('cortex of right cerebral hemisphere', '2652.5391')]"
coronal,98,"(256, 256, 1)","[('Unknown', '78814.1602'), ('white matter of left cerebral hemisphere', '1003.2715'), ('cortex of left cerebral hemisphere', '2777.7832'), ('white matter of right cerebral hemisphere', '1195.7520'), ('cortex of right cerebral hemisphere', '2609.0332')]"
coronal,99,"(256, 256, 1)","[('Unknown', '79055.4199'), ('white matter of left cerebral hemisphere', '938.6719'), ('cortex of left cerebral hemisphere', '2692.0898'), ('white matter of right cerebral hemisphere', '1212.8906'), ('cortex of right cerebral hemisphere', '2500.9277')]"
coronal,100,"(256, 256, 1)","[('Unknown', '79348.0957'), ('white matter of left cerebral hemisphere', '830.5664'), ('cortex of left cerebral hemisphere', '2624.8535'), ('white matter of right cerebral hemisphere', '1189.1602'), ('cortex of right cerebral hemisphere', '2407.3242')]"
coronal,101,"(256, 256, 1)","[('Unknown', '79681.6406'), ('white matter of left cerebral hemisphere', '748.8281'), ('cortex of left cerebral hemisphere', '2611.6699'), ('white matter of right cerebral hemisphere', '1115.3320'), ('cortex of right cerebral hemisphere', '2242.5293')]"
coronal,102,"(256, 256, 1)","[('Unknown', '79917.6270'), ('white matter of left cerebral hemisphere', '725.0977'), ('cortex of left cerebral hemisphere', '2482.4707'), ('white matter of right cerebral hemisphere', '970.3125'), ('cortex of right cerebral hemisphere', '2304.4922')]"
coronal,103,"(256, 256, 1)","[('Unknown', '80226.1230'), ('white matter of left cerebral hemisphere', '661.8164'), ('cortex of left cerebral hemisphere', '2394.1406'), ('white matter of right cerebral hemisphere', '907.0312'), ('cortex of right cerebral hemisphere', '2210.8887')]"
coronal,104,"(256, 256, 1)","[('Unknown', '80510.8887'), ('white matter of left cerebral hemisphere', '601.1719'), ('cortex of left cerebral hemisphere', '2318.9941'), ('white matter of right cerebral hemisphere', '826.6113'), ('cortex of right cerebral hemisphere', '2142.3340')]"
coronal,105,"(256, 256, 1)","[('Unknown', '80849.7070'), ('white matter of left cerebral hemisphere', '490.4297'), ('cortex of left cerebral hemisphere', '2233.3008'), ('white matter of right cerebral hemisphere', '754.1016'), ('cortex of right cerebral hemisphere', '2072.4609')]"
coronal,106,"(256, 256, 1)","[('Unknown', '81200.3906'), ('white matter of left cerebral hemisphere', '317.7246'), ('cortex of left cerebral hemisphere', '2220.1172'), ('white matter of right cerebral hemisphere', '636.7676'), ('cortex of right cerebral hemisphere', '2025.0000')]"
coronal,107,"(256, 256, 1)","[('Unknown', '81626.2207'), ('white matter of left cerebral hemisphere', '232.0312'), ('cortex of left cerebral hemisphere', '2051.3672'), ('white matter of right cerebral hemisphere', '540.5273'), ('cortex of right cerebral hemisphere', '1949.8535')]"
coronal,108,"(256, 256, 1)","[('Unknown', '81938.6719'), ('white matter of left cerebral hemisphere', '193.7988'), ('cortex of left cerebral hemisphere', '1941.9434'), ('white matter of right cerebral hemisphere', '481.2012'), ('cortex of right cerebral hemisphere', '1844.3848')]"
coronal,109,"(256, 256, 1)","[('Unknown', '82247.1680'), ('white matter of left cerebral hemisphere', '191.1621'), ('cortex of left cerebral hemisphere', '1832.5195'), ('white matter of right cerebral hemisphere', '424.5117'), ('cortex of right cerebral hemisphere', '1704.6387')]"
coronal,110,"(256, 256, 1)","[('Unknown', '82564.8926'), ('white matter of left cerebral hemisphere', '171.3867'), ('cortex of left cerebral hemisphere', '1674.3164'), ('white matter of right cerebral hemisphere', '387.5977'), ('cortex of right cerebral hemisphere', '1601.8066')]"
coronal,111,"(256, 256, 1)","[('Unknown', '82882.6172'), ('white matter of left cerebral hemisphere', '129.1992'), ('cortex of left cerebral hemisphere', '1516.1133'), ('white matter of right cerebral hemisphere', '226.7578'), ('cortex of right cerebral hemisphere', '1645.3125')]"
coronal,112,"(256, 256, 1)","[('Unknown', '83416.5527'), ('white matter of left cerebral hemisphere', '94.9219'), ('cortex of left cerebral hemisphere', '1274.8535'), ('white matter of right cerebral hemisphere', '126.5625'), ('cortex of right cerebral hemisphere', '1487.1094')]"
coronal,113,"(256, 256, 1)","[('Unknown', '83966.3086'), ('white matter of left cerebral hemisphere', '94.9219'), ('cortex of left cerebral hemisphere', '1095.5566'), ('white matter of right cerebral hemisphere', '146.3379'), ('cortex of right cerebral hemisphere', '1096.8750')]"
coronal,114,"(256, 256, 1)","[('Unknown', '84566.1621'), ('white matter of left cerebral hemisphere', '47.4609'), ('cortex of left cerebral hemisphere', '901.7578'), ('white matter of right cerebral hemisphere', '40.8691'), ('cortex of right cerebral hemisphere', '843.7500')]"
coronal,115,"(256, 256, 1)","[('Unknown', '85117.2363'), ('white matter of left cerebral hemisphere', '13.1836'), ('cortex of left cerebral hemisphere', '635.4492'), ('white matter of right cerebral hemisphere', '22.4121'), ('cortex of right cerebral hemisphere', '611.7188')]"
coronal,116,"(256, 256, 1)","[('Unknown', '85784.3262'), ('cortex of left cerebral hemisphere', '332.2266'), ('cortex of right cerebral hemisphere', '283.4473')]"
coronal,117,"(256, 256, 1)","[('Unknown', '86297.1680'), ('cortex of left cerebral hemisphere', '52.7344'), ('cortex of right cerebral hemisphere', '50.0977')]"
coronal,118,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,119,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,120,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,121,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,122,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,123,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,124,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,125,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,126,"(256, 256, 1)","[('Unknown', '86400.0000')]"
coronal,127,"(256, 256, 1)","[('Unknown', '86400.0000')]"
axial,0,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,1,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,2,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,3,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,4,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,5,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,6,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,7,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,8,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,9,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,10,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,11,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,12,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,13,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,14,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,15,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,16,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,17,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,18,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,19,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,20,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,21,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,22,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,23,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,24,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,25,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,26,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,27,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,28,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,29,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,30,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,31,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,32,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,33,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,34,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,35,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,36,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,37,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,38,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,39,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,40,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,41,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,42,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,43,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,44,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,45,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,46,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,47,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,48,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,49,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,50,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,51,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,52,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,53,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,54,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,55,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,56,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,57,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,58,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,59,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,60,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,61,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,62,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,63,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,64,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,65,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,66,"(256, 128, 1)","[('Unknown', '43200.0000')]"
axial,67,"(256, 128, 1)","[('Unknown', '43198.6816'), ('brainstem', '1.3184')]"
axial,68,"(256, 128, 1)","[('Unknown', '43193.4082'), ('brainstem', '6.5918')]"
axial,69,"(256, 128, 1)","[('Unknown', '43189.4531'), ('brainstem', '10.5469')]"
axial,70,"(256, 128, 1)","[('Unknown', '43186.8164'), ('brainstem', '13.1836')]"
axial,71,"(256, 128, 1)","[('Unknown', '43165.7227'), ('brainstem', '34.2773')]"
axial,72,"(256, 128, 1)","[('Unknown', '43128.8086'), ('brainstem', '56.6895'), ('right cerebellar cortex', '14.5020')]"
axial,73,"(256, 128, 1)","[('Unknown', '43044.4336'), ('brainstem', '69.8730'), ('right cerebellar cortex', '85.6934')]"
axial,74,"(256, 128, 1)","[('Unknown', '42928.4180'), ('left cerebellar cortex', '43.5059'), ('brainstem', '84.3750'), ('right cerebellar cortex', '143.7012')]"
axial,75,"(256, 128, 1)","[('Unknown', '42755.7129'), ('left cerebellar cortex', '119.9707'), ('brainstem', '118.6523'), ('right cerebellar cortex', '205.6641')]"
axial,76,"(256, 128, 1)","[('Unknown', '42519.7266'), ('left cerebellar cortex', '180.6152'), ('brainstem', '137.1094'), ('right cerebellar cortex', '362.5488')]"
axial,77,"(256, 128, 1)","[('Unknown', '42188.8184'), ('left cerebellar cortex', '350.6836'), ('brainstem', '151.6113'), ('right cerebellar cortex', '508.8867')]"
axial,78,"(256, 128, 1)","[('Unknown', '41809.1309'), ('left cerebellar cortex', '556.3477'), ('brainstem', '181.9336'), ('right cerebellar cortex', '652.5879')]"
axial,79,"(256, 128, 1)","[('Unknown', '41517.7734'), ('left cerebellar cortex', '698.7305'), ('brainstem', '196.4355'), ('right cerebellar cortex', '787.0605')]"
axial,80,"(256, 128, 1)","[('Unknown', '41271.2402'), ('left cerebellar cortex', '822.6562'), ('brainstem', '212.2559'), ('right cerebellar cortex', '893.8477')]"
axial,81,"(256, 128, 1)","[('Unknown', '41081.3965'), ('left cerebellar cortex', '914.9414'), ('fourth ventricle', '3.9551'), ('brainstem', '222.8027'), ('right cerebellar cortex', '976.9043')]"
axial,82,"(256, 128, 1)","[('Unknown', '40903.4180'), ('left cerebellar cortex', '1009.8633'), ('fourth ventricle', '10.5469'), ('brainstem', '224.1211'), ('right cerebellar cortex', '1052.0508')]"
axial,83,"(256, 128, 1)","[('Unknown', '40720.1660'), ('cortex of left cerebral hemisphere', '2.6367'), ('left cerebellar cortex', '1103.4668'), ('fourth ventricle', '10.5469'), ('brainstem', '234.6680'), ('right cerebellar cortex', '1128.5156')]"
axial,84,"(256, 128, 1)","[('Unknown', '40534.2773'), ('cortex of left cerebral hemisphere', '34.2773'), ('left cerebellar cortex', '1178.6133'), ('fourth ventricle', '14.5020'), ('brainstem', '232.0312'), ('right cerebellar cortex', '1206.2988')]"
axial,85,"(256, 128, 1)","[('Unknown', '40308.8379'), ('cortex of left cerebral hemisphere', '105.4688'), ('left cerebellar cortex', '1249.8047'), ('fourth ventricle', '15.8203'), ('brainstem', '241.2598'), ('right cerebellar cortex', '1278.8086')]"
axial,86,"(256, 128, 1)","[('Unknown', '40049.1211'), ('cortex of left cerebral hemisphere', '177.9785'), ('white matter of left hemisphere of cerebellum', '1.3184'), ('left cerebellar cortex', '1301.2207'), ('fourth ventricle', '18.4570'), ('brainstem', '262.3535'), ('cortex of right cerebral hemisphere', '39.5508'), ('right cerebellar cortex', '1350.0000')]"
axial,87,"(256, 128, 1)","[('Unknown', '39640.4297'), ('cortex of left cerebral hemisphere', '290.0391'), ('white matter of left hemisphere of cerebellum', '17.1387'), ('left cerebellar cortex', '1375.0488'), ('fourth ventricle', '22.4121'), ('brainstem', '300.5859'), ('cortex of right cerebral hemisphere', '129.1992'), ('right cerebellar cortex', '1425.1465')]"
axial,88,"(256, 128, 1)","[('Unknown', '39222.5098'), ('white matter of left cerebral hemisphere', '1.3184'), ('cortex of left cerebral hemisphere', '412.6465'), ('white matter of left hemisphere of cerebellum', '43.5059'), ('left cerebellar cortex', '1417.2363'), ('fourth ventricle', '25.0488'), ('brainstem', '345.4102'), ('cortex of right cerebral hemisphere', '251.8066'), ('white matter of right hemisphere of cerebellum', '1.3184'), ('right cerebellar cortex', '1479.1992')]"
axial,89,"(256, 128, 1)","[('Unknown', '38796.6797'), ('white matter of left cerebral hemisphere', '3.9551'), ('cortex of left cerebral hemisphere', '533.9355'), ('white matter of left hemisphere of cerebellum', '56.6895'), ('left cerebellar cortex', '1460.7422'), ('fourth ventricle', '25.0488'), ('brainstem', '395.5078'), ('cortex of right cerebral hemisphere', '370.4590'), ('white matter of right hemisphere of cerebellum', '42.1875'), ('right cerebellar cortex', '1514.7949')]"
axial,90,"(256, 128, 1)","[('Unknown', '38332.6172'), ('white matter of left cerebral hemisphere', '23.7305'), ('cortex of left cerebral hemisphere', '627.5391'), ('white matter of left hemisphere of cerebellum', '98.8770'), ('left cerebellar cortex', '1484.4727'), ('fourth ventricle', '23.7305'), ('brainstem', '444.2871'), ('cortex of right cerebral hemisphere', '506.2500'), ('white matter of right hemisphere of cerebellum', '135.7910'), ('right cerebellar cortex', '1522.7051')]"
axial,91,"(256, 128, 1)","[('Unknown', '37984.5703'), ('white matter of left cerebral hemisphere', '30.3223'), ('cortex of left cerebral hemisphere', '715.8691'), ('white matter of left hemisphere of cerebellum', '238.6230'), ('left cerebellar cortex', '1427.7832'), ('fourth ventricle', '25.0488'), ('brainstem', '475.9277'), ('cortex of right cerebral hemisphere', '584.0332'), ('white matter of right hemisphere of cerebellum', '230.7129'), ('right cerebellar cortex', '1487.1094')]"
axial,92,"(256, 128, 1)","[('Unknown', '37654.9805'), ('white matter of left cerebral hemisphere', '31.6406'), ('cortex of left cerebral hemisphere', '798.9258'), ('white matter of left hemisphere of cerebellum', '337.5000'), ('left cerebellar cortex', '1394.8242'), ('fourth ventricle', '25.0488'), ('brainstem', '506.2500'), ('cortex of right cerebral hemisphere', '689.5020'), ('white matter of right hemisphere of cerebellum', '338.8184'), ('right cerebellar cortex', '1422.5098')]"
axial,93,"(256, 128, 1)","[('Unknown', '37338.5742'), ('white matter of left cerebral hemisphere', '51.4160'), ('cortex of left cerebral hemisphere', '859.5703'), ('white matter of left hemisphere of cerebellum', '457.4707'), ('left cerebellar cortex', '1334.1797'), ('fourth ventricle', '27.6855'), ('brainstem', '541.8457'), ('white matter of right cerebral hemisphere', '5.2734'), ('cortex of right cerebral hemisphere', '771.2402'), ('white matter of right hemisphere of cerebellum', '497.0215'), ('right cerebellar cortex', '1315.7227')]"
axial,94,"(256, 128, 1)","[('Unknown', '37066.9922'), ('white matter of left cerebral hemisphere', '76.4648'), ('cortex of left cerebral hemisphere', '904.3945'), ('white matter of left hemisphere of cerebellum', '555.0293'), ('left cerebellar cortex', '1272.2168'), ('fourth ventricle', '27.6855'), ('brainstem', '561.6211'), ('white matter of right cerebral hemisphere', '6.5918'), ('cortex of right cerebral hemisphere', '872.7539'), ('white matter of right hemisphere of cerebellum', '585.3516'), ('right cerebellar cortex', '1270.8984')]"
axial,95,"(256, 128, 1)","[('Unknown', '36834.9609'), ('white matter of left cerebral hemisphere', '125.2441'), ('cortex of left cerebral hemisphere', '932.0801'), ('white matter of left hemisphere of cerebellum', '643.3594'), ('left cerebellar cortex', '1218.1641'), ('fourth ventricle', '26.3672'), ('brainstem', '576.1230'), ('white matter of right cerebral hemisphere', '43.5059'), ('cortex of right cerebral hemisphere', '912.3047'), ('white matter of right hemisphere of cerebellum', '635.4492'), ('right cerebellar cortex', '1252.4414')]"
axial,96,"(256, 128, 1)","[('Unknown', '36559.4238'), ('white matter of left cerebral hemisphere', '160.8398'), ('cortex of left cerebral hemisphere', '994.0430'), ('white matter of left hemisphere of cerebellum', '677.6367'), ('left cerebellar cortex', '1224.7559'), ('fourth ventricle', '34.2773'), ('brainstem', '580.0781'), ('white matter of right cerebral hemisphere', '59.3262'), ('cortex of right cerebral hemisphere', '954.4922'), ('white matter of right hemisphere of cerebellum', '713.2324'), ('right cerebellar cortex', '1241.8945')]"
axial,97,"(256, 128, 1)","[('Unknown', '36336.6211'), ('white matter of left cerebral hemisphere', '192.4805'), ('cortex of left cerebral hemisphere', '1017.7734'), ('white matter of left hemisphere of cerebellum', '719.8242'), ('left cerebellar cortex', '1240.5762'), ('fourth ventricle', '42.1875'), ('brainstem', '580.0781'), ('white matter of right cerebral hemisphere', '67.2363'), ('cortex of right cerebral hemisphere', '1008.5449'), ('white matter of right hemisphere of cerebellum', '785.7422'), ('right cerebellar cortex', '1208.9355')]"
axial,98,"(256, 128, 1)","[('Unknown', '36104.5898'), ('white matter of left cerebral hemisphere', '220.1660'), ('cortex of left cerebral hemisphere', '1038.8672'), ('white matter of left hemisphere of cerebellum', '718.5059'), ('left cerebellar cortex', '1289.3555'), ('fourth ventricle', '46.1426'), ('brainstem', '599.8535'), ('white matter of right cerebral hemisphere', '100.1953'), ('cortex of right cerebral hemisphere', '1041.5039'), ('white matter of right hemisphere of cerebellum', '847.7051'), ('right cerebellar cortex', '1193.1152')]"
axial,99,"(256, 128, 1)","[('Unknown', '35871.2402'), ('white matter of left cerebral hemisphere', '235.9863'), ('cortex of left cerebral hemisphere', '1100.8301'), ('white matter of left hemisphere of cerebellum', '736.9629'), ('left cerebellar cortex', '1315.7227'), ('fourth ventricle', '55.3711'), ('brainstem', '605.1270'), ('white matter of right cerebral hemisphere', '147.6562'), ('cortex of right cerebral hemisphere', '1063.9160'), ('white matter of right hemisphere of cerebellum', '858.2520'), ('right cerebellar cortex', '1208.9355')]"
